component(0=u_xmid,1=v_ymid),coord,ghia,pred,error
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.469999999999999862e-02,-3.717000000000000165e-02,-2.106606979370117053e-02,1.610393020629883112e-02
0.000000000000000000e+00,6.250000000000000000e-02,-4.191999999999999893e-02,-2.396726608276367188e-02,1.795273391723632705e-02
0.000000000000000000e+00,7.030000000000000138e-02,-4.775000000000000078e-02,-2.634501876831054842e-02,2.140498123168945235e-02
0.000000000000000000e+00,1.015999999999999959e-01,-6.433999999999999442e-02,-3.449110336303710944e-02,2.984889663696288498e-02
0.000000000000000000e+00,1.718999999999999972e-01,-1.015000000000000069e-01,-5.829891052246093802e-02,4.320108947753906886e-02
0.000000000000000000e+00,2.812999999999999945e-01,-1.566200000000000092e-01,-1.088366096496582031e-01,4.778339035034180615e-02
0.000000000000000000e+00,4.531000000000000028e-01,-2.109000000000000041e-01,-1.902920049667358449e-01,2.060799503326415927e-02
0.000000000000000000e+00,5.000000000000000000e-01,-2.058099999999999929e-01,-2.026605606079101562e-01,3.149439392089836698e-03
0.000000000000000000e+00,6.171999999999999709e-01,-1.364100000000000035e-01,-1.684562908172607676e-01,-3.204629081726076412e-02
0.000000000000000000e+00,7.344000000000000528e-01,3.320000000000000034e-03,-4.508538818359367206e-02,-4.840538818359367557e-02
0.000000000000000000e+00,8.516000000000000236e-01,2.315099999999999936e-01,1.932835666656494977e-01,-3.822643333435049584e-02
0.000000000000000000e+00,9.530999999999999472e-01,6.871699999999999475e-01,6.700937620162961128e-01,-1.707623798370383472e-02
0.000000000000000000e+00,9.608999999999999764e-01,7.372199999999999864e-01,7.196259859085081256e-01,-1.759401409149186080e-02
0.000000000000000000e+00,9.687999999999999945e-01,7.887100000000000222e-01,7.714380352020263620e-01,-1.727196479797366013e-02
0.000000000000000000e+00,9.766000000000000236e-01,8.412300000000000333e-01,8.243635677337648460e-01,-1.686643226623518732e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.250000000000000000e-02,9.232999999999999541e-02,6.509160995483398438e-02,-2.723839004516601103e-02
1.000000000000000000e+00,7.030000000000000138e-02,1.009099999999999997e-01,7.165714950561523355e-02,-2.925285049438476614e-02
1.000000000000000000e+00,7.810000000000000275e-02,1.088999999999999968e-01,7.796459503173827632e-02,-3.093540496826172048e-02
1.000000000000000000e+00,9.379999999999999449e-02,1.231700000000000017e-01,8.984712829589842908e-02,-3.332287170410157262e-02
1.000000000000000000e+00,1.562999999999999945e-01,1.607699999999999962e-01,1.195809341430664058e-01,-4.118906585693359046e-02
1.000000000000000000e+00,2.265999999999999959e-01,1.750700000000000034e-01,1.325883598327636803e-01,-4.248164016723632308e-02
1.000000000000000000e+00,2.343999999999999972e-01,1.752700000000000091e-01,1.330780624389648337e-01,-4.219193756103517545e-02
1.000000000000000000e+00,5.000000000000000000e-01,5.453999999999999820e-02,5.276918411254882812e-02,-1.770815887451170079e-03
1.000000000000000000e+00,8.046999999999999709e-01,-2.453299999999999925e-01,-1.941765720367431558e-01,5.115342796325683672e-02
1.000000000000000000e+00,8.594000000000000528e-01,-2.244500000000000106e-01,-1.807155254364013197e-01,4.373447456359869090e-02
1.000000000000000000e+00,9.062999999999999945e-01,-1.691400000000000126e-01,-1.382008586883544943e-01,3.093914131164551828e-02
1.000000000000000000e+00,9.453000000000000291e-01,-1.031299999999999994e-01,-8.436363754272456494e-02,1.876636245727543451e-02
1.000000000000000000e+00,9.530999999999999472e-01,-8.863999999999999657e-02,-7.256974067687996244e-02,1.607025932312003413e-02
1.000000000000000000e+00,9.608999999999999764e-01,-7.391000000000000347e-02,-6.080750999450687533e-02,1.310249000549312814e-02
1.000000000000000000e+00,9.687999999999999945e-01,-5.906000000000000139e-02,-4.906326866149902932e-02,9.996731338500972064e-03
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
