iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,1.348678837530314922e-03,2.173028327524662018e-02,2.307896129786968231e-02,0.000000000000000000e+00,2.689415514469146729e-01,2.689414322376251221e-01,2.689414322376251221e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.519308891147375107e-03,2.040921524167060852e-02,2.192852459847927094e-02,0.000000000000000000e+00,2.689020633697509766e-01,2.687448859214782715e-01,2.691380679607391357e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,8.771469001658260822e-04,1.979715004563331604e-02,2.067429758608341217e-02,0.000000000000000000e+00,2.688339352607727051e-01,2.685481905937194824e-01,2.692519128322601318e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,5.546583561226725578e-04,1.922250911593437195e-02,1.977716758847236633e-02,0.000000000000000000e+00,2.687464952468872070e-01,2.683528661727905273e-01,2.693179845809936523e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,5.334774614311754704e-04,1.868811063468456268e-02,1.922158896923065186e-02,0.000000000000000000e+00,2.686589658260345459e-01,2.681603133678436279e-01,2.693591713905334473e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,6.589320837520062923e-04,1.808155141770839691e-02,1.874048262834548950e-02,0.000000000000000000e+00,2.685821652412414551e-01,2.679809033870697021e-01,2.693870067596435547e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,9.044039179570972919e-04,1.732287742197513580e-02,1.822728104889392853e-02,0.000000000000000000e+00,2.685217559337615967e-01,2.678245007991790771e-01,2.694072127342224121e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.290781656280159950e-03,1.635583862662315369e-02,1.764662005007266998e-02,0.000000000000000000e+00,2.684826552867889404e-01,2.677004635334014893e-01,2.694234549999237061e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.808824017643928528e-03,1.518023665994405746e-02,1.698905974626541138e-02,0.000000000000000000e+00,2.684697508811950684e-01,2.676161229610443115e-01,2.694391608238220215e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,2.312125172466039658e-03,1.383752003312110901e-02,1.614964567124843597e-02,0.000000000000000000e+00,2.684851586818695068e-01,2.675723731517791748e-01,2.694585323333740234e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
