iter,L_cont,L_mom,loss
1.401000000000000000e+03,5.586120486259460449e-02,1.046624630689620972e-01,1.605236679315567017e-01
1.402000000000000000e+03,5.914574488997459412e-02,1.763301044702529907e-01,2.354758530855178833e-01
1.403000000000000000e+03,5.913192406296730042e-02,1.537622064352035522e-01,2.128941267728805542e-01
1.404000000000000000e+03,5.584002658724784851e-02,1.208374574780464172e-01,1.766774803400039673e-01
1.405000000000000000e+03,5.651630461215972900e-02,1.015706658363342285e-01,1.580869704484939575e-01
1.406000000000000000e+03,6.019596755504608154e-02,1.761351376771926880e-01,2.363311052322387695e-01
1.407000000000000000e+03,5.935930088162422180e-02,1.564361751079559326e-01,2.157954722642898560e-01
1.408000000000000000e+03,5.493656173348426819e-02,1.125352606177330017e-01,1.674718260765075684e-01
1.409000000000000000e+03,5.510188639163970947e-02,9.617827087640762329e-02,1.512801647186279297e-01
1.410000000000000000e+03,5.946688354015350342e-02,1.738632470369338989e-01,2.333301305770874023e-01
1.411000000000000000e+03,5.959769710898399353e-02,1.469198018312454224e-01,2.065175026655197144e-01
1.412000000000000000e+03,5.560620874166488647e-02,1.217826679348945618e-01,1.773888766765594482e-01
1.413000000000000000e+03,5.532183125615119934e-02,1.040189340710639954e-01,1.593407690525054932e-01
1.414000000000000000e+03,5.852906033396720886e-02,1.661579310894012451e-01,2.246869951486587524e-01
1.415000000000000000e+03,5.780478194355964661e-02,1.474939882755279541e-01,2.052987664937973022e-01
1.416000000000000000e+03,5.405205488204956055e-02,1.199154332280158997e-01,1.739674806594848633e-01
1.417000000000000000e+03,5.476981773972511292e-02,1.070766225457191467e-01,1.618464440107345581e-01
1.418000000000000000e+03,5.894172936677932739e-02,1.511773020029067993e-01,2.101190388202667236e-01
1.419000000000000000e+03,5.839031189680099487e-02,1.297641992568969727e-01,1.881545186042785645e-01
1.420000000000000000e+03,5.389242991805076599e-02,1.289185434579849243e-01,1.828109771013259888e-01
1.421000000000000000e+03,5.380879715085029602e-02,1.138777360320091248e-01,1.676865369081497192e-01
1.422000000000000000e+03,5.780784413218498230e-02,1.416158229112625122e-01,1.994236707687377930e-01
1.423000000000000000e+03,5.770283192396163940e-02,1.209447309374809265e-01,1.786475628614425659e-01
1.424000000000000000e+03,5.385356396436691284e-02,1.351031959056854248e-01,1.889567673206329346e-01
1.425000000000000000e+03,5.401881039142608643e-02,1.188538298010826111e-01,1.728726327419281006e-01
1.426000000000000000e+03,5.769518017768859863e-02,1.315084695816040039e-01,1.892036497592926025e-01
1.427000000000000000e+03,5.698932334780693054e-02,1.113940402865409851e-01,1.683833599090576172e-01
1.428000000000000000e+03,5.275480449199676514e-02,1.459266394376754761e-01,1.986814439296722412e-01
1.429000000000000000e+03,5.305197462439537048e-02,1.292891651391983032e-01,1.823411434888839722e-01
1.430000000000000000e+03,5.726930499076843262e-02,1.197929456830024719e-01,1.770622432231903076e-01
1.431000000000000000e+03,5.703207477927207947e-02,1.021922528743743896e-01,1.592243313789367676e-01
1.432000000000000000e+03,5.278300866484642029e-02,1.503453701734542847e-01,2.031283825635910034e-01
1.433000000000000000e+03,5.275034159421920776e-02,1.327169686555862427e-01,1.854673027992248535e-01
1.434000000000000000e+03,5.661824345588684082e-02,1.136826574802398682e-01,1.703009009361267090e-01
1.435000000000000000e+03,5.634465813636779785e-02,9.432952851057052612e-02,1.506741940975189209e-01
1.436000000000000000e+03,5.242685601115226746e-02,1.626241356134414673e-01,2.150509953498840332e-01
1.437000000000000000e+03,5.264046415686607361e-02,1.445396989583969116e-01,1.971801668405532837e-01
1.438000000000000000e+03,5.651215463876724243e-02,1.035512536764144897e-01,1.600634157657623291e-01
1.439000000000000000e+03,5.587416887283325195e-02,8.933588117361068726e-02,1.452100574970245361e-01
1.440000000000000000e+03,5.169370770454406738e-02,1.658050715923309326e-01,2.174987792968750000e-01
1.441000000000000000e+03,5.189215764403343201e-02,1.481641530990600586e-01,2.000563144683837891e-01
1.442000000000000000e+03,5.599628388881683350e-02,9.778576344251632690e-02,1.537820398807525635e-01
1.443000000000000000e+03,5.575195699930191040e-02,8.302414417266845703e-02,1.387760937213897705e-01
1.444000000000000000e+03,5.164940282702445984e-02,1.733945757150650024e-01,2.250439822673797607e-01
1.445000000000000000e+03,5.175221711397171021e-02,1.554580479860305786e-01,2.072102725505828857e-01
1.446000000000000000e+03,5.562627315521240234e-02,9.147400408983230591e-02,1.471002697944641113e-01
1.447000000000000000e+03,5.518047139048576355e-02,7.970573008060455322e-02,1.348862051963806152e-01
1.448000000000000000e+03,5.126040428876876831e-02,1.760015785694122314e-01,2.272619903087615967e-01
1.449000000000000000e+03,5.153321102261543274e-02,1.581157147884368896e-01,2.096489220857620239e-01
1.450000000000000000e+03,5.546284094452857971e-02,8.830352127552032471e-02,1.437663584947586060e-01
1.451000000000000000e+03,5.485313385725021362e-02,7.851004600524902344e-02,1.333631873130798340e-01
1.452000000000000000e+03,5.080900341272354126e-02,1.758404076099395752e-01,2.266494035720825195e-01
1.453000000000000000e+03,5.109236761927604675e-02,1.582405120134353638e-01,2.093328833580017090e-01
1.454000000000000000e+03,5.521962419152259827e-02,8.716180175542831421e-02,1.423814296722412109e-01
1.455000000000000000e+03,5.477148666977882385e-02,7.924342155456542969e-02,1.340149044990539551e-01
1.456000000000000000e+03,5.073645710945129395e-02,1.704743653535842896e-01,2.212108224630355835e-01
1.457000000000000000e+03,5.093021690845489502e-02,1.530910581350326538e-01,2.040212750434875488e-01
1.458000000000000000e+03,5.487833544611930847e-02,9.039138257503509521e-02,1.452697217464447021e-01
1.459000000000000000e+03,5.439147353172302246e-02,8.480803668498992920e-02,1.391995102167129517e-01
1.460000000000000000e+03,5.050114169716835022e-02,1.583217978477478027e-01,2.088229358196258545e-01
1.461000000000000000e+03,5.087641626596450806e-02,1.429721564054489136e-01,1.938485801219940186e-01
1.462000000000000000e+03,5.491815134882926941e-02,9.605263173580169678e-02,1.509707868099212646e-01
1.463000000000000000e+03,5.423294752836227417e-02,9.245436638593673706e-02,1.466873139142990112e-01
1.464000000000000000e+03,5.017370358109474182e-02,1.420884132385253906e-01,1.922621130943298340e-01
1.465000000000000000e+03,5.061320215463638306e-02,1.277251243591308594e-01,1.783383190631866455e-01
1.466000000000000000e+03,5.483435466885566711e-02,1.069698184728622437e-01,1.618041694164276123e-01
1.467000000000000000e+03,5.431922152638435364e-02,1.029983237385749817e-01,1.573175489902496338e-01
1.468000000000000000e+03,5.013170838356018066e-02,1.255578100681304932e-01,1.756895184516906738e-01
1.469000000000000000e+03,5.044640600681304932e-02,1.157889515161514282e-01,1.662353575229644775e-01
1.470000000000000000e+03,5.467353388667106628e-02,1.133029833436012268e-01,1.679765135049819946e-01
1.471000000000000000e+03,5.416724830865859985e-02,1.093285456299781799e-01,1.634957939386367798e-01
1.472000000000000000e+03,4.996122419834136963e-02,1.137486398220062256e-01,1.637098640203475952e-01
1.473000000000000000e+03,5.032672733068466187e-02,1.055184453725814819e-01,1.558451652526855469e-01
1.474000000000000000e+03,5.458890646696090698e-02,1.188569739460945129e-01,1.734458804130554199e-01
1.475000000000000000e+03,5.400900915265083313e-02,1.123514100909233093e-01,1.663604229688644409e-01
1.476000000000000000e+03,4.967408254742622375e-02,1.087059974670410156e-01,1.583800762891769409e-01
1.477000000000000000e+03,5.006265267729759216e-02,1.022244617342948914e-01,1.522871106863021851e-01
1.478000000000000000e+03,5.449042096734046936e-02,1.175442263484001160e-01,1.720346510410308838e-01
1.479000000000000000e+03,5.398441851139068604e-02,1.102739423513412476e-01,1.642583608627319336e-01
1.480000000000000000e+03,4.949779808521270752e-02,1.072011142969131470e-01,1.566989123821258545e-01
1.481000000000000000e+03,4.975089803338050842e-02,1.009637117385864258e-01,1.507146060466766357e-01
1.482000000000000000e+03,5.416422337293624878e-02,1.143700033426284790e-01,1.685342192649841309e-01
1.483000000000000000e+03,5.371990054845809937e-02,1.058164983987808228e-01,1.595363914966583252e-01
1.484000000000000000e+03,4.929070547223091125e-02,1.089799031615257263e-01,1.582706123590469360e-01
1.485000000000000000e+03,4.955286905169487000e-02,1.016922220587730408e-01,1.512450873851776123e-01
1.486000000000000000e+03,5.395803600549697876e-02,1.100147217512130737e-01,1.639727652072906494e-01
1.487000000000000000e+03,5.347445979714393616e-02,1.008346602320671082e-01,1.543091237545013428e-01
1.488000000000000000e+03,4.901097714900970459e-02,1.109803989529609680e-01,1.599913835525512695e-01
1.489000000000000000e+03,4.927739128470420837e-02,1.020707041025161743e-01,1.513480991125106812e-01
1.490000000000000000e+03,5.371705070137977600e-02,1.069962754845619202e-01,1.607133299112319946e-01
1.491000000000000000e+03,5.327681452035903931e-02,9.672050178050994873e-02,1.499973237514495850e-01
1.492000000000000000e+03,4.878300055861473083e-02,1.133013218641281128e-01,1.620843261480331421e-01
1.493000000000000000e+03,4.900860786437988281e-02,1.028895750641822815e-01,1.518981754779815674e-01
1.494000000000000000e+03,5.347222462296485901e-02,1.040562465786933899e-01,1.575284749269485474e-01
1.495000000000000000e+03,5.309179425239562988e-02,9.274130314588546753e-02,1.458331048488616943e-01
1.496000000000000000e+03,4.859659448266029358e-02,1.148527562618255615e-01,1.634493470191955566e-01
1.497000000000000000e+03,4.876913130283355713e-02,1.031227782368659973e-01,1.518919169902801514e-01
1.498000000000000000e+03,5.319407209753990173e-02,1.022228747606277466e-01,1.554169505834579468e-01
1.499000000000000000e+03,5.283999070525169373e-02,9.006939828395843506e-02,1.429093927145004272e-01
1.500000000000000000e+03,4.839431867003440857e-02,1.167534515261650085e-01,1.651477664709091187e-01
1.501000000000000000e+03,4.859827458858489990e-02,1.035903766751289368e-01,1.521886587142944336e-01
1.502000000000000000e+03,5.303442478179931641e-02,1.006896048784255981e-01,1.537240296602249146e-01
1.503000000000000000e+03,5.266956612467765808e-02,8.780349045991897583e-02,1.404730528593063354e-01
1.504000000000000000e+03,4.816316440701484680e-02,1.184229776263237000e-01,1.665861457586288452e-01
1.505000000000000000e+03,4.831734299659729004e-02,1.039375513792037964e-01,1.522548943758010864e-01
1.506000000000000000e+03,5.276629701256752014e-02,9.941126406192779541e-02,1.521775573492050171e-01
1.507000000000000000e+03,5.244999378919601440e-02,8.560448884963989258e-02,1.380544900894165039e-01
1.508000000000000000e+03,4.796212166547775269e-02,1.196945607662200928e-01,1.676566898822784424e-01
1.509000000000000000e+03,4.812764748930931091e-02,1.049750819802284241e-01,1.531027257442474365e-01
1.510000000000000000e+03,5.254914611577987671e-02,9.743924438953399658e-02,1.499883830547332764e-01
1.511000000000000000e+03,5.221412703394889832e-02,8.394291996955871582e-02,1.361570507287979126e-01
1.512000000000000000e+03,4.773766547441482544e-02,1.208602264523506165e-01,1.685978919267654419e-01
1.513000000000000000e+03,4.792501404881477356e-02,1.054263263940811157e-01,1.533513367176055908e-01
1.514000000000000000e+03,5.234463885426521301e-02,9.623937308788299561e-02,1.485840082168579102e-01
1.515000000000000000e+03,5.200435966253280640e-02,8.237305283546447754e-02,1.343774199485778809e-01
1.516000000000000000e+03,4.752509295940399170e-02,1.222737953066825867e-01,1.697988808155059814e-01
1.517000000000000000e+03,4.768881201744079590e-02,1.067382842302322388e-01,1.544270962476730347e-01
1.518000000000000000e+03,5.207647010684013367e-02,9.479381144046783447e-02,1.468702852725982666e-01
1.519000000000000000e+03,5.177671462297439575e-02,8.094461262226104736e-02,1.327213346958160400e-01
1.520000000000000000e+03,4.732785373926162720e-02,1.233485937118530273e-01,1.706764400005340576e-01
1.521000000000000000e+03,4.746104776859283447e-02,1.078295782208442688e-01,1.552906334400177002e-01
1.522000000000000000e+03,5.181365832686424255e-02,9.303605556488037109e-02,1.448497176170349121e-01
1.523000000000000000e+03,5.151428282260894775e-02,7.961640506982803345e-02,1.311306953430175781e-01
1.524000000000000000e+03,4.712866246700286865e-02,1.247530579566955566e-01,1.718817204236984253e-01
1.525000000000000000e+03,4.729454591870307922e-02,1.089300811290740967e-01,1.562246233224868774e-01
1.526000000000000000e+03,5.159212648868560791e-02,9.153181314468383789e-02,1.431239396333694458e-01
1.527000000000000000e+03,5.123976990580558777e-02,7.857502996921539307e-02,1.298148036003112793e-01
1.528000000000000000e+03,4.685461893677711487e-02,1.252828687429428101e-01,1.721374839544296265e-01
1.529000000000000000e+03,4.703316465020179749e-02,1.101104617118835449e-01,1.571436226367950439e-01
1.530000000000000000e+03,5.137432366609573364e-02,9.024013578891754150e-02,1.416144669055938721e-01
1.531000000000000000e+03,5.104211717844009399e-02,7.809752225875854492e-02,1.291396319866180420e-01
1.532000000000000000e+03,4.666481539607048035e-02,1.259957849979400635e-01,1.726606041193008423e-01
1.533000000000000000e+03,4.682937636971473694e-02,1.113795265555381775e-01,1.582089066505432129e-01
1.534000000000000000e+03,5.113404244184494019e-02,8.908138424158096313e-02,1.402154266834259033e-01
1.535000000000000000e+03,5.077328532934188843e-02,7.741175591945648193e-02,1.281850337982177734e-01
1.536000000000000000e+03,4.641724005341529846e-02,1.264996379613876343e-01,1.729168742895126343e-01
1.537000000000000000e+03,4.660731181502342224e-02,1.121985167264938354e-01,1.588058322668075562e-01
1.538000000000000000e+03,5.090564116835594177e-02,8.759646117687225342e-02,1.385021060705184937e-01
1.539000000000000000e+03,5.053385347127914429e-02,7.675663381814956665e-02,1.272904872894287109e-01
1.540000000000000000e+03,4.618839919567108154e-02,1.265967190265655518e-01,1.727851182222366333e-01
1.541000000000000000e+03,4.637543484568595886e-02,1.124358326196670532e-01,1.588112711906433105e-01
1.542000000000000000e+03,5.068727210164070129e-02,8.644343912601470947e-02,1.371307075023651123e-01
1.543000000000000000e+03,5.032368004322052002e-02,7.625809311866760254e-02,1.265817731618881226e-01
1.544000000000000000e+03,4.598568007349967957e-02,1.261392533779144287e-01,1.721249371767044067e-01
1.545000000000000000e+03,4.617280513048171997e-02,1.124652996659278870e-01,1.586381047964096069e-01
1.546000000000000000e+03,5.045556649565696716e-02,8.577630668878555298e-02,1.362318694591522217e-01
1.547000000000000000e+03,5.009187385439872742e-02,7.645105570554733276e-02,1.265429258346557617e-01
1.548000000000000000e+03,4.581115394830703735e-02,1.252347677946090698e-01,1.710459291934967041e-01
1.549000000000000000e+03,4.600431397557258606e-02,1.124726682901382446e-01,1.584769785404205322e-01
1.550000000000000000e+03,5.023953691124916077e-02,8.519154787063598633e-02,1.354310810565948486e-01
1.551000000000000000e+03,4.984074085950851440e-02,7.693014293909072876e-02,1.267708837985992432e-01
1.552000000000000000e+03,4.557142779231071472e-02,1.236403509974479675e-01,1.692117750644683838e-01
1.553000000000000000e+03,4.578267410397529602e-02,1.116653084754943848e-01,1.574479788541793823e-01
1.554000000000000000e+03,5.003167316317558289e-02,8.534419536590576172e-02,1.353758722543716431e-01
1.555000000000000000e+03,4.965334013104438782e-02,7.785224914550781250e-02,1.275055855512619019e-01
1.556000000000000000e+03,4.539467766880989075e-02,1.215543448925018311e-01,1.669490188360214233e-01
1.557000000000000000e+03,4.561147838830947876e-02,1.100814118981361389e-01,1.556928902864456177e-01
1.558000000000000000e+03,4.985647648572921753e-02,8.622561395168304443e-02,1.360820829868316650e-01
1.559000000000000000e+03,4.945742711424827576e-02,7.962393015623092651e-02,1.290813535451889038e-01
1.560000000000000000e+03,4.520164802670478821e-02,1.185394525527954102e-01,1.637410968542098999e-01
1.561000000000000000e+03,4.543846100568771362e-02,1.080869361758232117e-01,1.535253971815109253e-01
1.562000000000000000e+03,4.971897602081298828e-02,8.755014091730117798e-02,1.372691094875335693e-01
1.563000000000000000e+03,4.928620904684066772e-02,8.187703788280487061e-02,1.311632394790649414e-01
1.564000000000000000e+03,4.500077292323112488e-02,1.142059415578842163e-01,1.592067182064056396e-01
1.565000000000000000e+03,4.525207728147506714e-02,1.048495471477508545e-01,1.501016318798065186e-01
1.566000000000000000e+03,4.956660047173500061e-02,8.931559324264526367e-02,1.388821899890899658e-01
1.567000000000000000e+03,4.911207780241966248e-02,8.411315828561782837e-02,1.332252323627471924e-01
1.568000000000000000e+03,4.479632899165153503e-02,1.100338548421859741e-01,1.548301875591278076e-01
1.569000000000000000e+03,4.506918787956237793e-02,1.013924479484558105e-01,1.464616358280181885e-01
1.570000000000000000e+03,4.941152408719062805e-02,9.149665385484695435e-02,1.409081816673278809e-01
1.571000000000000000e+03,4.896181821823120117e-02,8.679652959108352661e-02,1.357583403587341309e-01
1.572000000000000000e+03,4.466460645198822021e-02,1.054396778345108032e-01,1.501042842864990234e-01
1.573000000000000000e+03,4.493451118469238281e-02,9.777876734733581543e-02,1.427132785320281982e-01
1.574000000000000000e+03,4.929082095623016357e-02,9.370214492082595825e-02,1.429929733276367188e-01
1.575000000000000000e+03,4.882525652647018433e-02,8.910621702671051025e-02,1.379314661026000977e-01
1.576000000000000000e+03,4.448987916111946106e-02,1.014937907457351685e-01,1.459836661815643311e-01
1.577000000000000000e+03,4.473960399627685547e-02,9.469439834356307983e-02,1.394340097904205322e-01
1.578000000000000000e+03,4.909452050924301147e-02,9.557919949293136597e-02,1.446737200021743774e-01
1.579000000000000000e+03,4.865812510251998901e-02,9.067907184362411499e-02,1.393371969461441040e-01
1.580000000000000000e+03,4.433059319853782654e-02,9.843630343675613403e-02,1.427668929100036621e-01
1.581000000000000000e+03,4.459626600146293640e-02,9.221069514751434326e-02,1.368069648742675781e-01
1.582000000000000000e+03,4.893639683723449707e-02,9.653159976005554199e-02,1.454679965972900391e-01
1.583000000000000000e+03,4.847781732678413391e-02,9.144609421491622925e-02,1.399239152669906616e-01
1.584000000000000000e+03,4.415024816989898682e-02,9.613085538148880005e-02,1.402811110019683838e-01
1.585000000000000000e+03,4.440185427665710449e-02,9.025828540325164795e-02,1.346601396799087524e-01
1.586000000000000000e+03,4.873980954289436340e-02,9.697516262531280518e-02,1.457149684429168701e-01
1.587000000000000000e+03,4.830046370625495911e-02,9.163045883178710938e-02,1.399309188127517700e-01
1.588000000000000000e+03,4.396196827292442322e-02,9.476228803396224976e-02,1.387242525815963745e-01
1.589000000000000000e+03,4.421199113130569458e-02,8.936530351638793945e-02,1.335772871971130371e-01
1.590000000000000000e+03,4.853276163339614868e-02,9.633700549602508545e-02,1.448697745800018311e-01
1.591000000000000000e+03,4.808453097939491272e-02,9.096974879503250122e-02,1.390542834997177124e-01
1.592000000000000000e+03,4.377957060933113098e-02,9.415233880281448364e-02,1.379319131374359131e-01
1.593000000000000000e+03,4.402877017855644226e-02,8.911702036857604980e-02,1.331457942724227905e-01
1.594000000000000000e+03,4.831123352050781250e-02,9.511343389749526978e-02,1.434246599674224854e-01
1.595000000000000000e+03,4.787126556038856506e-02,8.986126631498336792e-02,1.377325356006622314e-01
1.596000000000000000e+03,4.359981417655944824e-02,9.402854740619659424e-02,1.376283615827560425e-01
1.597000000000000000e+03,4.385111108422279358e-02,8.873306214809417725e-02,1.325841695070266724e-01
1.598000000000000000e+03,4.809375479817390442e-02,9.405010938644409180e-02,1.421438604593276978e-01
1.599000000000000000e+03,4.765268042683601379e-02,8.884800225496292114e-02,1.365006864070892334e-01
1.600000000000000000e+03,4.340578243136405945e-02,9.388895332813262939e-02,1.372947394847869873e-01
1.601000000000000000e+03,4.367953166365623474e-02,8.820027858018875122e-02,1.318798065185546875e-01
1.602000000000000000e+03,4.791621863842010498e-02,9.327743202447891235e-02,1.411936581134796143e-01
1.603000000000000000e+03,4.746824130415916443e-02,8.761534094810485840e-02,1.350835859775543213e-01
1.604000000000000000e+03,4.319609701633453369e-02,9.412955492734909058e-02,1.373256444931030273e-01
1.605000000000000000e+03,4.344314709305763245e-02,8.792851120233535767e-02,1.313716620206832886e-01
1.606000000000000000e+03,4.769973829388618469e-02,9.298363327980041504e-02,1.406833678483963013e-01
1.607000000000000000e+03,4.729222878813743591e-02,8.703973144292831421e-02,1.343319565057754517e-01
1.608000000000000000e+03,4.305113106966018677e-02,9.393154829740524292e-02,1.369826793670654297e-01
1.609000000000000000e+03,4.327041283249855042e-02,8.736292272806167603e-02,1.306333392858505249e-01
1.610000000000000000e+03,4.748129472136497498e-02,9.262488037347793579e-02,1.401061713695526123e-01
1.611000000000000000e+03,4.708870127797126770e-02,8.613418787717819214e-02,1.332228928804397583e-01
1.612000000000000000e+03,4.288754239678382874e-02,9.398134797811508179e-02,1.368688941001892090e-01
1.613000000000000000e+03,4.310306534171104431e-02,8.678029477596282959e-02,1.298833638429641724e-01
1.614000000000000000e+03,4.728229716420173645e-02,9.276822954416275024e-02,1.400505304336547852e-01
1.615000000000000000e+03,4.688224568963050842e-02,8.556809276342391968e-02,1.324503421783447266e-01
1.616000000000000000e+03,4.269248247146606445e-02,9.419143199920654297e-02,1.368839144706726074e-01
1.617000000000000000e+03,4.292032495141029358e-02,8.630891144275665283e-02,1.292292326688766479e-01
1.618000000000000000e+03,4.709219560027122498e-02,9.273391216993331909e-02,1.398261040449142456e-01
1.619000000000000000e+03,4.668344557285308838e-02,8.503207564353942871e-02,1.317155212163925171e-01
1.620000000000000000e+03,4.247743636369705200e-02,9.387856721878051758e-02,1.363559961318969727e-01
1.621000000000000000e+03,4.271810129284858704e-02,8.553075045347213745e-02,1.282488554716110229e-01
1.622000000000000000e+03,4.690713435411453247e-02,9.311314672231674194e-02,1.400202810764312744e-01
1.623000000000000000e+03,4.650498926639556885e-02,8.462356775999069214e-02,1.311285495758056641e-01
1.624000000000000000e+03,4.227207228541374207e-02,9.388116747140884399e-02,1.361532360315322876e-01
1.625000000000000000e+03,4.250736534595489502e-02,8.459157496690750122e-02,1.270989477634429932e-01
1.626000000000000000e+03,4.669448733329772949e-02,9.364296495914459229e-02,1.403374522924423218e-01
1.627000000000000000e+03,4.630497843027114868e-02,8.454614132642745972e-02,1.308511197566986084e-01
1.628000000000000000e+03,4.208976030349731445e-02,9.355194866657257080e-02,1.356417089700698853e-01
1.629000000000000000e+03,4.231674969196319580e-02,8.391898125410079956e-02,1.262357234954833984e-01
1.630000000000000000e+03,4.650401324033737183e-02,9.394388645887374878e-02,1.404478996992111206e-01
1.631000000000000000e+03,4.613530263304710388e-02,8.395002782344818115e-02,1.300853341817855835e-01
1.632000000000000000e+03,4.191665723919868469e-02,9.322051703929901123e-02,1.351371705532073975e-01
1.633000000000000000e+03,4.210553690791130066e-02,8.327034115791320801e-02,1.253758817911148071e-01
1.634000000000000000e+03,4.630017280578613281e-02,9.433182328939437866e-02,1.406320035457611084e-01
1.635000000000000000e+03,4.595904797315597534e-02,8.394845575094223022e-02,1.299075037240982056e-01
1.636000000000000000e+03,4.173428937792778015e-02,9.311315417289733887e-02,1.348474472761154175e-01
1.637000000000000000e+03,4.191393032670021057e-02,8.272474259138107300e-02,1.246386766433715820e-01
1.638000000000000000e+03,4.609524086117744446e-02,9.411405771970748901e-02,1.402093023061752319e-01
1.639000000000000000e+03,4.576768726110458374e-02,8.331507444381713867e-02,1.290827691555023193e-01
1.640000000000000000e+03,4.155119135975837708e-02,9.292717278003692627e-02,1.344783604145050049e-01
1.641000000000000000e+03,4.170983657240867615e-02,8.227858692407608032e-02,1.239884197711944580e-01
1.642000000000000000e+03,4.586122184991836548e-02,9.405209124088287354e-02,1.399133205413818359e-01
1.643000000000000000e+03,4.557263478636741638e-02,8.280173689126968384e-02,1.283743679523468018e-01
1.644000000000000000e+03,4.139592498540878296e-02,9.299102425575256348e-02,1.343869566917419434e-01
1.645000000000000000e+03,4.151827841997146606e-02,8.188481628894805908e-02,1.234030947089195251e-01
1.646000000000000000e+03,4.563643783330917358e-02,9.460967034101486206e-02,1.402461081743240356e-01
1.647000000000000000e+03,4.536173120141029358e-02,8.270684629678726196e-02,1.280685812234878540e-01
1.648000000000000000e+03,4.118715971708297729e-02,9.302379935979843140e-02,1.342109590768814087e-01
1.649000000000000000e+03,4.130725562572479248e-02,8.156232535839080811e-02,1.228695809841156006e-01
1.650000000000000000e+03,4.543954879045486450e-02,9.429249912500381470e-02,1.397320479154586792e-01
1.651000000000000000e+03,4.517048597335815430e-02,8.256056904792785645e-02,1.277310550212860107e-01
1.652000000000000000e+03,4.101850092411041260e-02,9.282091259956359863e-02,1.338394135236740112e-01
1.653000000000000000e+03,4.112547636032104492e-02,8.155292272567749023e-02,1.226783990859985352e-01
1.654000000000000000e+03,4.518360644578933716e-02,9.422366321086883545e-02,1.394072771072387695e-01
1.655000000000000000e+03,4.495467618107795715e-02,8.244277536869049072e-02,1.273974478244781494e-01
1.656000000000000000e+03,4.087073728442192078e-02,9.220171719789505005e-02,1.330724507570266724e-01
1.657000000000000000e+03,4.096099734306335449e-02,8.100353181362152100e-02,1.219645291566848755e-01
1.658000000000000000e+03,4.497794806957244873e-02,9.426251053810119629e-02,1.392404586076736450e-01
1.659000000000000000e+03,4.470826685428619385e-02,8.238831162452697754e-02,1.270965784788131714e-01
1.660000000000000000e+03,4.065924137830734253e-02,9.190730750560760498e-02,1.325665414333343506e-01
1.661000000000000000e+03,4.077749699354171753e-02,8.035974204540252686e-02,1.211372390389442444e-01
1.662000000000000000e+03,4.478397592902183533e-02,9.415573626756668091e-02,1.389397084712982178e-01
1.663000000000000000e+03,4.450941085815429688e-02,8.204653859138488770e-02,1.265559494495391846e-01
1.664000000000000000e+03,4.047611355781555176e-02,9.174464643001556396e-02,1.322207599878311157e-01
1.665000000000000000e+03,4.058670625090599060e-02,8.017185330390930176e-02,1.207585632801055908e-01
1.666000000000000000e+03,4.456937685608863831e-02,9.428809583187103271e-02,1.388574689626693726e-01
1.667000000000000000e+03,4.431045800447463989e-02,8.217831701040267944e-02,1.264887750148773193e-01
1.668000000000000000e+03,4.029789566993713379e-02,9.184037148952484131e-02,1.321382671594619751e-01
1.669000000000000000e+03,4.039815440773963928e-02,8.041892945766448975e-02,1.208170801401138306e-01
1.670000000000000000e+03,4.434312134981155396e-02,9.403824806213378906e-02,1.383813619613647461e-01
1.671000000000000000e+03,4.408986121416091919e-02,8.198011666536331177e-02,1.260699778795242310e-01
1.672000000000000000e+03,4.012796655297279358e-02,9.191224724054336548e-02,1.320402175188064575e-01
1.673000000000000000e+03,4.018521308898925781e-02,8.048132807016372681e-02,1.206665411591529846e-01
1.674000000000000000e+03,4.407921060919761658e-02,9.350382536649703979e-02,1.375830322504043579e-01
1.675000000000000000e+03,4.387657716870307922e-02,8.170775324106216431e-02,1.255843341350555420e-01
1.676000000000000000e+03,3.993835672736167908e-02,9.141939133405685425e-02,1.313577443361282349e-01
1.677000000000000000e+03,3.999132290482521057e-02,8.019570261240005493e-02,1.201870292425155640e-01
1.678000000000000000e+03,4.388706386089324951e-02,9.372182935476303101e-02,1.376088857650756836e-01
1.679000000000000000e+03,4.367848113179206848e-02,8.252732455730438232e-02,1.262058019638061523e-01
1.680000000000000000e+03,3.975624218583106995e-02,9.057594090700149536e-02,1.303321868181228638e-01
1.681000000000000000e+03,3.980598598718643188e-02,8.010201156139373779e-02,1.199079975485801697e-01
1.682000000000000000e+03,4.365810751914978027e-02,9.354387223720550537e-02,1.372019797563552856e-01
1.683000000000000000e+03,4.344800114631652832e-02,8.264640718698501587e-02,1.260944008827209473e-01
1.684000000000000000e+03,3.958575800061225891e-02,9.015292674303054810e-02,1.297386884689331055e-01
1.685000000000000000e+03,3.963369876146316528e-02,7.977968454360961914e-02,1.194133833050727844e-01
1.686000000000000000e+03,4.343796148896217346e-02,9.379626810550689697e-02,1.372342258691787720e-01
1.687000000000000000e+03,4.323844984173774719e-02,8.285462111234664917e-02,1.260930746793746948e-01
1.688000000000000000e+03,3.940578177571296692e-02,8.979223668575286865e-02,1.291980147361755371e-01
1.689000000000000000e+03,3.944436460733413696e-02,7.963538914918899536e-02,1.190797537565231323e-01
1.690000000000000000e+03,4.322499036788940430e-02,9.358711540699005127e-02,1.368121057748794556e-01
1.691000000000000000e+03,4.301154240965843201e-02,8.307812362909317017e-02,1.260896623134613037e-01
