iter,L_cont,L_mom,loss
1.430000000000000000e+02,5.793462991714477539e-01,9.912432432174682617e-01,1.570589542388916016e+00
1.440000000000000000e+02,3.819063305854797363e-01,3.959527969360351562e+00,4.341434478759765625e+00
1.450000000000000000e+02,3.468212783336639404e-01,8.104110717773437500e+00,8.450931549072265625e+00
1.460000000000000000e+02,3.716064095497131348e-01,9.361523628234863281e+00,9.733130455017089844e+00
1.470000000000000000e+02,4.028617441654205322e-01,7.386938095092773438e+00,7.789799690246582031e+00
1.480000000000000000e+02,4.428616166114807129e-01,4.190413951873779297e+00,4.633275508880615234e+00
1.490000000000000000e+02,5.172367691993713379e-01,3.702354431152343750e+00,4.219591140747070312e+00
1.500000000000000000e+02,6.912029981613159180e-01,6.987323284149169922e+00,7.678526401519775391e+00
1.510000000000000000e+02,8.855358958244323730e-01,8.595591545104980469e+00,9.481127738952636719e+00
1.520000000000000000e+02,1.008462786674499512e+00,6.768563747406005859e+00,7.777026653289794922e+00
1.530000000000000000e+02,1.006470203399658203e+00,3.433670759201049805e+00,4.440140724182128906e+00
1.540000000000000000e+02,8.586971759796142578e-01,2.264030456542968750e+00,3.122727632522583008e+00
1.550000000000000000e+02,6.769523620605468750e-01,3.715632200241088867e+00,4.392584800720214844e+00
1.560000000000000000e+02,5.960090756416320801e-01,4.622268676757812500e+00,5.218277931213378906e+00
1.570000000000000000e+02,5.981314778327941895e-01,3.779634952545166016e+00,4.377766609191894531e+00
1.580000000000000000e+02,6.424630284309387207e-01,1.975994825363159180e+00,2.618457794189453125e+00
1.590000000000000000e+02,6.714729070663452148e-01,1.305525898933410645e+00,1.976998805999755859e+00
1.600000000000000000e+02,6.298819780349731445e-01,2.053928375244140625e+00,2.683810234069824219e+00
1.610000000000000000e+02,6.340104341506958008e-01,2.217586040496826172e+00,2.851596355438232422e+00
1.620000000000000000e+02,6.382436156272888184e-01,1.762282848358154297e+00,2.400526523590087891e+00
1.630000000000000000e+02,5.745977163314819336e-01,1.785485386848449707e+00,2.360083103179931641e+00
1.640000000000000000e+02,4.833452701568603516e-01,1.901277303695678711e+00,2.384622573852539062e+00
1.650000000000000000e+02,4.768934249877929688e-01,1.349267125129699707e+00,1.826160550117492676e+00
1.660000000000000000e+02,6.156110167503356934e-01,1.315816640853881836e+00,1.931427717208862305e+00
1.670000000000000000e+02,6.902056932449340820e-01,1.798534512519836426e+00,2.488740205764770508e+00
1.680000000000000000e+02,6.597618460655212402e-01,1.462728977203369141e+00,2.122490882873535156e+00
1.690000000000000000e+02,5.976674556732177734e-01,1.160555839538574219e+00,1.758223295211791992e+00
1.700000000000000000e+02,5.567451119422912598e-01,1.335109353065490723e+00,1.891854524612426758e+00
1.710000000000000000e+02,5.327228903770446777e-01,1.088104844093322754e+00,1.620827674865722656e+00
1.720000000000000000e+02,5.251700878143310547e-01,1.043082594871520996e+00,1.568252682685852051e+00
1.730000000000000000e+02,5.093282461166381836e-01,1.179366350173950195e+00,1.688694596290588379e+00
1.740000000000000000e+02,4.682797193527221680e-01,1.111655831336975098e+00,1.579935550689697266e+00
1.750000000000000000e+02,4.753915667533874512e-01,1.043564438819885254e+00,1.518955945968627930e+00
1.760000000000000000e+02,5.476207137107849121e-01,9.433019757270812988e-01,1.490922689437866211e+00
1.770000000000000000e+02,5.608022212982177734e-01,9.520071744918823242e-01,1.512809395790100098e+00
1.780000000000000000e+02,5.042685270309448242e-01,1.066682457923889160e+00,1.570950984954833984e+00
1.790000000000000000e+02,4.945874512195587158e-01,1.098485708236694336e+00,1.593073129653930664e+00
1.800000000000000000e+02,4.928106665611267090e-01,9.154767990112304688e-01,1.408287525177001953e+00
1.810000000000000000e+02,4.865588545799255371e-01,9.601823687553405762e-01,1.446741223335266113e+00
1.820000000000000000e+02,4.792450964450836182e-01,1.007330536842346191e+00,1.486575603485107422e+00
1.830000000000000000e+02,4.432044327259063721e-01,1.000427007675170898e+00,1.443631410598754883e+00
1.840000000000000000e+02,4.608013033866882324e-01,9.148677587509155273e-01,1.375669002532958984e+00
1.850000000000000000e+02,4.736747741699218750e-01,8.967866897583007812e-01,1.370461463928222656e+00
1.860000000000000000e+02,4.586113095283508301e-01,8.872281312942504883e-01,1.345839500427246094e+00
1.870000000000000000e+02,4.824709594249725342e-01,8.830347061157226562e-01,1.365505695343017578e+00
1.880000000000000000e+02,4.539903700351715088e-01,8.463417291641235352e-01,1.300332069396972656e+00
1.890000000000000000e+02,4.083616733551025391e-01,9.838978052139282227e-01,1.392259478569030762e+00
1.900000000000000000e+02,4.275476038455963135e-01,9.482294917106628418e-01,1.375777125358581543e+00
1.910000000000000000e+02,4.359869360923767090e-01,8.890689611434936523e-01,1.325055837631225586e+00
1.920000000000000000e+02,4.424333870410919189e-01,8.308877348899841309e-01,1.273321151733398438e+00
1.930000000000000000e+02,4.303933680057525635e-01,8.668087720870971680e-01,1.297202110290527344e+00
1.940000000000000000e+02,4.294725656509399414e-01,8.111839294433593750e-01,1.240656495094299316e+00
1.950000000000000000e+02,3.975044190883636475e-01,8.502591848373413086e-01,1.247763633728027344e+00
1.960000000000000000e+02,4.020486176013946533e-01,8.192214369773864746e-01,1.221270084381103516e+00
1.970000000000000000e+02,4.001843631267547607e-01,8.863047957420349121e-01,1.286489129066467285e+00
1.980000000000000000e+02,4.220883846282958984e-01,8.478473424911499023e-01,1.269935727119445801e+00
1.990000000000000000e+02,4.131628870964050293e-01,8.261560201644897461e-01,1.239318847656250000e+00
2.000000000000000000e+02,3.859957456588745117e-01,8.799605965614318848e-01,1.265956401824951172e+00
2.010000000000000000e+02,3.641846179962158203e-01,8.953707814216613770e-01,1.259555339813232422e+00
2.020000000000000000e+02,3.989391028881072998e-01,8.517824411392211914e-01,1.250721573829650879e+00
2.030000000000000000e+02,4.054955542087554932e-01,8.408296108245849609e-01,1.246325135231018066e+00
2.040000000000000000e+02,3.754495084285736084e-01,9.230883121490478516e-01,1.298537850379943848e+00
2.050000000000000000e+02,3.773841261863708496e-01,7.770826220512390137e-01,1.154466748237609863e+00
2.060000000000000000e+02,3.984616100788116455e-01,9.767575860023498535e-01,1.375219225883483887e+00
2.070000000000000000e+02,3.850988149642944336e-01,9.998874068260192871e-01,1.384986162185668945e+00
2.080000000000000000e+02,3.309687077999114990e-01,1.095041155815124512e+00,1.426009893417358398e+00
2.090000000000000000e+02,3.170706927776336670e-01,1.117020130157470703e+00,1.434090852737426758e+00
2.100000000000000000e+02,3.500947654247283936e-01,7.503563165664672852e-01,1.100451111793518066e+00
2.110000000000000000e+02,4.411166608333587646e-01,1.309531807899475098e+00,1.750648498535156250e+00
2.120000000000000000e+02,4.903469979763031006e-01,1.641664385795593262e+00,2.132011413574218750e+00
2.130000000000000000e+02,4.582961797714233398e-01,1.169145107269287109e+00,1.627441287040710449e+00
2.140000000000000000e+02,3.441933095455169678e-01,1.324925065040588379e+00,1.669118404388427734e+00
2.150000000000000000e+02,3.037488162517547607e-01,1.658993363380432129e+00,1.962742209434509277e+00
2.160000000000000000e+02,3.320419192314147949e-01,1.292021393775939941e+00,1.624063253402709961e+00
2.170000000000000000e+02,3.653080165386199951e-01,1.211798071861267090e+00,1.577106118202209473e+00
2.180000000000000000e+02,3.549193143844604492e-01,1.508447647094726562e+00,1.863366961479187012e+00
2.190000000000000000e+02,3.631706535816192627e-01,1.134070396423339844e+00,1.497241020202636719e+00
2.200000000000000000e+02,3.724721074104309082e-01,8.270663619041442871e-01,1.199538469314575195e+00
2.210000000000000000e+02,3.537815213203430176e-01,1.065478682518005371e+00,1.419260263442993164e+00
2.220000000000000000e+02,3.534179031848907471e-01,9.080891609191894531e-01,1.261507034301757812e+00
2.230000000000000000e+02,4.039478302001953125e-01,8.742966055870056152e-01,1.278244495391845703e+00
2.240000000000000000e+02,3.976361751556396484e-01,8.896956443786621094e-01,1.287331819534301758e+00
2.250000000000000000e+02,3.294743001461029053e-01,6.967538595199584961e-01,1.026228189468383789e+00
2.260000000000000000e+02,3.338239789009094238e-01,8.293201327323913574e-01,1.163144111633300781e+00
2.270000000000000000e+02,3.658208847045898438e-01,8.211079239845275879e-01,1.186928749084472656e+00
2.280000000000000000e+02,3.565480709075927734e-01,7.674139142036437988e-01,1.123961925506591797e+00
2.290000000000000000e+02,3.351578116416931152e-01,6.660825610160827637e-01,1.001240372657775879e+00
2.300000000000000000e+02,3.086887896060943604e-01,9.267467260360717773e-01,1.235435485839843750e+00
2.310000000000000000e+02,3.153942227363586426e-01,8.699944019317626953e-01,1.185388565063476562e+00
2.320000000000000000e+02,3.463753461837768555e-01,7.409255504608154297e-01,1.087300896644592285e+00
2.330000000000000000e+02,3.315575122833251953e-01,6.787289381027221680e-01,1.010286450386047363e+00
2.340000000000000000e+02,2.984757125377655029e-01,8.834841847419738770e-01,1.181959867477416992e+00
2.350000000000000000e+02,3.029237687587738037e-01,8.529520034790039062e-01,1.155875802040100098e+00
2.360000000000000000e+02,3.381183445453643799e-01,8.318481445312500000e-01,1.169966459274291992e+00
2.370000000000000000e+02,3.454401195049285889e-01,8.631224036216735840e-01,1.208562493324279785e+00
2.380000000000000000e+02,3.160679936408996582e-01,6.468754410743713379e-01,9.629434347152709961e-01
2.390000000000000000e+02,2.985997796058654785e-01,6.726810932159423828e-01,9.712808728218078613e-01
2.400000000000000000e+02,3.236979842185974121e-01,8.306955099105834961e-01,1.154393434524536133e+00
2.410000000000000000e+02,3.210686147212982178e-01,7.744557857513427734e-01,1.095524430274963379e+00
2.420000000000000000e+02,2.897233664989471436e-01,7.339626550674438477e-01,1.023686051368713379e+00
2.430000000000000000e+02,2.923093438148498535e-01,6.912989616394042969e-01,9.836083054542541504e-01
2.440000000000000000e+02,3.262692391872406006e-01,7.629924416542053223e-01,1.089261651039123535e+00
2.450000000000000000e+02,3.200443685054779053e-01,7.255689501762390137e-01,1.045613288879394531e+00
2.460000000000000000e+02,2.801480591297149658e-01,7.664651274681091309e-01,1.046613216400146484e+00
2.470000000000000000e+02,2.782558202743530273e-01,7.455779910087585449e-01,1.023833751678466797e+00
2.480000000000000000e+02,3.098990023136138916e-01,6.946684718132019043e-01,1.004567503929138184e+00
2.490000000000000000e+02,3.090957403182983398e-01,6.850082874298095703e-01,9.941040277481079102e-01
2.500000000000000000e+02,2.759561240673065186e-01,7.356622815132141113e-01,1.011618375778198242e+00
2.510000000000000000e+02,2.750434279441833496e-01,6.996626257896423340e-01,9.747060537338256836e-01
2.520000000000000000e+02,3.077331483364105225e-01,7.257968187332153320e-01,1.033529996871948242e+00
2.530000000000000000e+02,3.054065406322479248e-01,7.091566324234008789e-01,1.014563202857971191e+00
2.540000000000000000e+02,2.721090018749237061e-01,6.836878657341003418e-01,9.557968378067016602e-01
2.550000000000000000e+02,2.771713435649871826e-01,6.423001885414123535e-01,9.194715023040771484e-01
2.560000000000000000e+02,3.103190958499908447e-01,7.929465770721435547e-01,1.103265643119812012e+00
2.570000000000000000e+02,3.076138496398925781e-01,7.820737957954406738e-01,1.089687585830688477e+00
2.580000000000000000e+02,2.730616033077239990e-01,6.224129796028137207e-01,8.954745531082153320e-01
2.590000000000000000e+02,2.748766243457794189e-01,5.990965366363525391e-01,8.739731311798095703e-01
2.600000000000000000e+02,3.138460218906402588e-01,8.845707774162292480e-01,1.198416829109191895e+00
