iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,1.035744696855545044e-02,6.627454422414302826e-03,1.698490232229232788e-02,0.000000000000000000e+00,5.798959359526634216e-02,1.423368230462074280e-02,1.190216615796089172e-01,4.864779710769653320e-01,1.194071620702743530e-01,9.984794259071350098e-01
1.000000000000000000e+00,1.270351349376142025e-03,4.599393287207931280e-04,1.730290707200765610e-03,0.000000000000000000e+00,5.788782611489295959e-02,1.424187887459993362e-02,1.189344525337219238e-01,4.860521554946899414e-01,1.195812001824378967e-01,9.986269474029541016e-01
2.000000000000000000e+00,2.854920690879225731e-03,3.984959330409765244e-04,3.253416623920202255e-03,0.000000000000000000e+00,5.786988884210586548e-02,1.422120444476604462e-02,1.187381893396377563e-01,4.862016439437866211e-01,1.194764226675033569e-01,9.975753426551818848e-01
3.000000000000000000e+00,4.360938910394906998e-03,7.427555974572896957e-04,5.103694275021553040e-03,0.000000000000000000e+00,5.786725878715515137e-02,1.423378940671682358e-02,1.186798363924026489e-01,4.864232838153839111e-01,1.196280270814895630e-01,9.976910352706909180e-01
4.000000000000000000e+00,2.450664294883608818e-03,5.216525169089436531e-04,2.972316928207874298e-03,0.000000000000000000e+00,5.784336104989051819e-02,1.421635039150714874e-02,1.186223626136779785e-01,4.864394664764404297e-01,1.195560097694396973e-01,9.978717565536499023e-01
5.000000000000000000e+00,1.108890282921493053e-03,4.161253746133297682e-04,1.525015686638653278e-03,0.000000000000000000e+00,5.781209468841552734e-02,1.419901847839355469e-02,1.185801103711128235e-01,4.863667786121368408e-01,1.195070892572402954e-01,9.981137514114379883e-01
6.000000000000000000e+00,7.829907699488103390e-04,3.142851346638053656e-04,1.097275875508785248e-03,0.000000000000000000e+00,5.777888745069503784e-02,1.420013047754764557e-02,1.185379475355148315e-01,4.862655699253082275e-01,1.195212602615356445e-01,9.982708692550659180e-01
7.000000000000000000e+00,7.826373330317437649e-04,2.263492060592398047e-04,1.008986495435237885e-03,0.000000000000000000e+00,5.774344131350517273e-02,1.417213398963212967e-02,1.184930652379989624e-01,4.861446022987365723e-01,1.193269640207290649e-01,9.983609318733215332e-01
8.000000000000000000e+00,8.119395934045314789e-04,1.965785922948271036e-04,1.008518156595528126e-03,0.000000000000000000e+00,5.770679190754890442e-02,1.418212056159973145e-02,1.184441000223159790e-01,4.860160052776336670e-01,1.194486021995544434e-01,9.983996748924255371e-01
9.000000000000000000e+00,7.334334659390151501e-04,1.790752139640972018e-04,9.125086944550275803e-04,0.000000000000000000e+00,5.767071992158889771e-02,1.420886628329753876e-02,1.183946207165718079e-01,4.858945012092590332e-01,1.197985634207725525e-01,9.984246492385864258e-01
1.000000000000000000e+01,5.561713478527963161e-04,1.430532574886456132e-04,6.992245907895267010e-04,0.000000000000000000e+00,5.763509869575500488e-02,1.417173538357019424e-02,1.183436512947082520e-01,4.857773780822753906e-01,1.194296702742576599e-01,9.984263181686401367e-01
1.100000000000000000e+01,3.691854071803390980e-04,1.024571611196734011e-04,4.716425610240548849e-04,0.000000000000000000e+00,5.760087445378303528e-02,1.416031084954738617e-02,1.182938739657402039e-01,4.856700897216796875e-01,1.195087507367134094e-01,9.984220266342163086e-01
1.200000000000000000e+01,2.333669253857806325e-04,7.516196637880057096e-05,3.085288917645812035e-04,0.000000000000000000e+00,5.756838619709014893e-02,1.417101733386516571e-02,1.182506084442138672e-01,4.855731129646301270e-01,1.194852218031883240e-01,9.984508752822875977e-01
1.300000000000000000e+01,1.613622589502483606e-04,5.867568324902094901e-05,2.200379385612905025e-04,0.000000000000000000e+00,5.753809213638305664e-02,1.413524989038705826e-02,1.182104721665382385e-01,4.854884147644042969e-01,1.193953156471252441e-01,9.984808564186096191e-01
1.400000000000000000e+01,1.386942458339035511e-04,4.785822602570988238e-05,1.865524682216346264e-04,0.000000000000000000e+00,5.751005932688713074e-02,1.414482854306697845e-02,1.181706562638282776e-01,4.854153692722320557e-01,1.194227412343025208e-01,9.984868764877319336e-01
