y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,-7.103919982910156250e-03,7.812500000000000000e-03,4.159688949584960938e-03
1.562500000000000000e-02,-5.642414093017578125e-03,1.562500000000000000e-02,5.966663360595703125e-03
2.343750000000000000e-02,-5.318641662597656250e-03,2.343750000000000000e-02,4.827022552490234375e-03
3.125000000000000000e-02,-5.186557769775390625e-03,3.125000000000000000e-02,3.032445907592773438e-03
3.906250000000000000e-02,-4.030227661132812500e-03,3.906250000000000000e-02,7.486343383789062500e-04
4.687500000000000000e-02,-1.893520355224609375e-03,4.687500000000000000e-02,4.124641418457031250e-04
5.468750000000000000e-02,3.833770751953125000e-04,5.468750000000000000e-02,1.154899597167968750e-03
6.250000000000000000e-02,1.638889312744140625e-03,6.250000000000000000e-02,1.928806304931640625e-03
7.031250000000000000e-02,1.817703247070312500e-03,7.031250000000000000e-02,2.537488937377929688e-03
7.812500000000000000e-02,8.182525634765625000e-04,7.812500000000000000e-02,2.246856689453125000e-03
8.593750000000000000e-02,-1.473426818847656250e-03,8.593750000000000000e-02,1.440286636352539062e-03
9.375000000000000000e-02,-3.557682037353515625e-03,9.375000000000000000e-02,6.103515625000000000e-04
1.015625000000000000e-01,-4.552841186523437500e-03,1.015625000000000000e-01,-7.119178771972656250e-04
1.093750000000000000e-01,-4.606246948242187500e-03,1.093750000000000000e-01,-1.774787902832031250e-03
1.171875000000000000e-01,-3.680229187011718750e-03,1.171875000000000000e-01,-1.672983169555664062e-03
1.250000000000000000e-01,-2.239704132080078125e-03,1.250000000000000000e-01,-1.061916351318359375e-03
1.328125000000000000e-01,-1.118183135986328125e-03,1.328125000000000000e-01,-4.141330718994140625e-04
1.406250000000000000e-01,-7.719993591308593750e-04,1.406250000000000000e-01,2.312660217285156250e-04
1.484375000000000000e-01,-1.383304595947265625e-03,1.484375000000000000e-01,5.125999450683593750e-04
1.562500000000000000e-01,-1.899719238281250000e-03,1.562500000000000000e-01,4.971027374267578125e-04
1.640625000000000000e-01,-2.806663513183593750e-03,1.640625000000000000e-01,7.882118225097656250e-04
1.718750000000000000e-01,-3.344535827636718750e-03,1.718750000000000000e-01,1.467466354370117188e-03
1.796875000000000000e-01,-3.149986267089843750e-03,1.796875000000000000e-01,2.309560775756835938e-03
1.875000000000000000e-01,-2.671718597412109375e-03,1.875000000000000000e-01,3.161907196044921875e-03
1.953125000000000000e-01,-1.788139343261718750e-03,1.953125000000000000e-01,6.875276565551757812e-03
2.031250000000000000e-01,-1.623630523681640625e-03,2.031250000000000000e-01,1.119542121887207031e-02
2.109375000000000000e-01,-1.812458038330078125e-03,2.109375000000000000e-01,1.213026046752929688e-02
2.187500000000000000e-01,-2.383232116699218750e-03,2.187500000000000000e-01,1.159596443176269531e-02
2.265625000000000000e-01,-3.274440765380859375e-03,2.265625000000000000e-01,1.045703887939453125e-02
2.343750000000000000e-01,-3.803253173828125000e-03,2.343750000000000000e-01,8.903503417968750000e-03
2.421875000000000000e-01,-4.371643066406250000e-03,2.421875000000000000e-01,8.068561553955078125e-03
2.500000000000000000e-01,-4.584789276123046875e-03,2.500000000000000000e-01,7.789134979248046875e-03
2.578125000000000000e-01,-3.921508789062500000e-03,2.578125000000000000e-01,7.824420928955078125e-03
2.656250000000000000e-01,-3.235816955566406250e-03,2.656250000000000000e-01,8.196353912353515625e-03
2.734375000000000000e-01,-2.649784088134765625e-03,2.734375000000000000e-01,8.463859558105468750e-03
2.812500000000000000e-01,-1.988887786865234375e-03,2.812500000000000000e-01,8.579254150390625000e-03
2.890625000000000000e-01,-1.872539520263671875e-03,2.890625000000000000e-01,8.490562438964843750e-03
2.968750000000000000e-01,-2.344608306884765625e-03,2.968750000000000000e-01,7.532119750976562500e-03
3.046875000000000000e-01,-2.529621124267578125e-03,3.046875000000000000e-01,6.895065307617187500e-03
3.125000000000000000e-01,-2.518653869628906250e-03,3.125000000000000000e-01,6.260871887207031250e-03
3.203125000000000000e-01,-2.753257751464843750e-03,3.203125000000000000e-01,5.681991577148437500e-03
3.281250000000000000e-01,-3.005504608154296875e-03,3.281250000000000000e-01,6.477832794189453125e-03
3.359375000000000000e-01,-3.101825714111328125e-03,3.359375000000000000e-01,6.877899169921875000e-03
3.437500000000000000e-01,-2.786636352539062500e-03,3.437500000000000000e-01,6.839752197265625000e-03
3.515625000000000000e-01,-2.420425415039062500e-03,3.515625000000000000e-01,7.088184356689453125e-03
3.593750000000000000e-01,-2.906799316406250000e-03,3.593750000000000000e-01,6.584644317626953125e-03
3.671875000000000000e-01,-2.979278564453125000e-03,3.671875000000000000e-01,6.008625030517578125e-03
3.750000000000000000e-01,-3.010749816894531250e-03,3.750000000000000000e-01,5.902290344238281250e-03
3.828125000000000000e-01,-3.633975982666015625e-03,3.828125000000000000e-01,5.823135375976562500e-03
3.906250000000000000e-01,-3.846645355224609375e-03,3.906250000000000000e-01,6.398200988769531250e-03
3.984375000000000000e-01,-5.329608917236328125e-03,3.984375000000000000e-01,7.006168365478515625e-03
4.062500000000000000e-01,-5.458831787109375000e-03,4.062500000000000000e-01,6.879806518554687500e-03
4.140625000000000000e-01,-3.746032714843750000e-03,4.140625000000000000e-01,6.889343261718750000e-03
4.218750000000000000e-01,-3.912925720214843750e-03,4.218750000000000000e-01,6.891250610351562500e-03
4.296875000000000000e-01,-5.677223205566406250e-03,4.296875000000000000e-01,6.392002105712890625e-03
4.375000000000000000e-01,-7.471561431884765625e-03,4.375000000000000000e-01,5.667686462402343750e-03
4.453125000000000000e-01,-8.531570434570312500e-03,4.453125000000000000e-01,5.535602569580078125e-03
4.531250000000000000e-01,-8.857250213623046875e-03,4.531250000000000000e-01,5.964279174804687500e-03
4.609375000000000000e-01,-8.531570434570312500e-03,4.609375000000000000e-01,6.078243255615234375e-03
4.687500000000000000e-01,-8.012771606445312500e-03,4.687500000000000000e-01,6.514549255371093750e-03
4.765625000000000000e-01,-8.130550384521484375e-03,4.765625000000000000e-01,7.017612457275390625e-03
4.843750000000000000e-01,-8.730888366699218750e-03,4.843750000000000000e-01,7.045269012451171875e-03
4.921875000000000000e-01,-9.030818939208984375e-03,4.921875000000000000e-01,6.655693054199218750e-03
5.000000000000000000e-01,-8.871555328369140625e-03,5.000000000000000000e-01,6.103038787841796875e-03
5.078125000000000000e-01,-8.310317993164062500e-03,5.078125000000000000e-01,6.217479705810546875e-03
5.156250000000000000e-01,-7.569789886474609375e-03,5.156250000000000000e-01,6.858825683593750000e-03
5.234375000000000000e-01,-7.076263427734375000e-03,5.234375000000000000e-01,7.534503936767578125e-03
5.312500000000000000e-01,-7.230758666992187500e-03,5.312500000000000000e-01,7.929801940917968750e-03
5.390625000000000000e-01,-7.612228393554687500e-03,5.390625000000000000e-01,7.993698120117187500e-03
5.468750000000000000e-01,-8.922100067138671875e-03,5.468750000000000000e-01,7.978439331054687500e-03
5.546875000000000000e-01,-9.801864624023437500e-03,5.546875000000000000e-01,7.016658782958984375e-03
5.625000000000000000e-01,-9.460449218750000000e-03,5.625000000000000000e-01,6.330490112304687500e-03
5.703125000000000000e-01,-9.212970733642578125e-03,5.703125000000000000e-01,6.554603576660156250e-03
5.781250000000000000e-01,-8.035659790039062500e-03,5.781250000000000000e-01,6.547927856445312500e-03
5.859375000000000000e-01,-6.521701812744140625e-03,5.859375000000000000e-01,6.794452667236328125e-03
5.937500000000000000e-01,-5.992889404296875000e-03,5.937500000000000000e-01,6.955623626708984375e-03
6.015625000000000000e-01,-5.755901336669921875e-03,6.015625000000000000e-01,7.194042205810546875e-03
6.093750000000000000e-01,-6.264686584472656250e-03,6.093750000000000000e-01,7.796764373779296875e-03
6.171875000000000000e-01,-7.105827331542968750e-03,6.171875000000000000e-01,7.560729980468750000e-03
6.250000000000000000e-01,-7.204055786132812500e-03,6.250000000000000000e-01,6.704807281494140625e-03
6.328125000000000000e-01,-7.147312164306640625e-03,6.328125000000000000e-01,6.244182586669921875e-03
6.406250000000000000e-01,-6.852626800537109375e-03,6.406250000000000000e-01,6.578922271728515625e-03
6.484375000000000000e-01,-6.851196289062500000e-03,6.484375000000000000e-01,7.009029388427734375e-03
6.562500000000000000e-01,-7.366657257080078125e-03,6.562500000000000000e-01,7.493972778320312500e-03
6.640625000000000000e-01,-8.127689361572265625e-03,6.640625000000000000e-01,8.105754852294921875e-03
6.718750000000000000e-01,-9.451866149902343750e-03,6.718750000000000000e-01,7.934570312500000000e-03
6.796875000000000000e-01,-1.045942306518554688e-02,6.796875000000000000e-01,7.640838623046875000e-03
6.875000000000000000e-01,-1.038646697998046875e-02,6.875000000000000000e-01,7.241725921630859375e-03
6.953125000000000000e-01,-9.543418884277343750e-03,6.953125000000000000e-01,6.237030029296875000e-03
7.031250000000000000e-01,-7.863521575927734375e-03,7.031250000000000000e-01,6.012439727783203125e-03
7.109375000000000000e-01,-6.473064422607421875e-03,7.109375000000000000e-01,6.383895874023437500e-03
7.187500000000000000e-01,-5.440235137939453125e-03,7.187500000000000000e-01,6.911277770996093750e-03
7.265625000000000000e-01,-5.335330963134765625e-03,7.265625000000000000e-01,7.511615753173828125e-03
7.343750000000000000e-01,-5.860805511474609375e-03,7.343750000000000000e-01,7.328510284423828125e-03
7.421875000000000000e-01,-6.244182586669921875e-03,7.421875000000000000e-01,6.725788116455078125e-03
7.500000000000000000e-01,-7.163047790527343750e-03,7.500000000000000000e-01,6.055355072021484375e-03
7.578125000000000000e-01,-6.916046142578125000e-03,7.578125000000000000e-01,5.062580108642578125e-03
7.656250000000000000e-01,-6.985187530517578125e-03,7.656250000000000000e-01,4.300117492675781250e-03
7.734375000000000000e-01,-8.284568786621093750e-03,7.734375000000000000e-01,4.264831542968750000e-03
7.812500000000000000e-01,-1.010704040527343750e-02,7.812500000000000000e-01,4.858016967773437500e-03
7.890625000000000000e-01,-1.199960708618164062e-02,7.890625000000000000e-01,5.158901214599609375e-03
7.968750000000000000e-01,-1.308059692382812500e-02,7.968750000000000000e-01,4.895687103271484375e-03
8.046875000000000000e-01,-1.362848281860351562e-02,8.046875000000000000e-01,4.416465759277343750e-03
8.125000000000000000e-01,-1.321649551391601562e-02,8.125000000000000000e-01,3.306388854980468750e-03
8.203125000000000000e-01,-1.222038269042968750e-02,8.203125000000000000e-01,1.588821411132812500e-03
8.281250000000000000e-01,-1.590108871459960938e-02,8.281250000000000000e-01,1.082420349121093750e-04
8.359375000000000000e-01,-2.393245697021484375e-02,8.359375000000000000e-01,3.417491912841796875e-03
8.437500000000000000e-01,-2.922105789184570312e-02,8.437500000000000000e-01,9.094715118408203125e-03
8.515625000000000000e-01,-3.304624557495117188e-02,8.515625000000000000e-01,1.115560531616210938e-02
8.593750000000000000e-01,-3.669881820678710938e-02,8.593750000000000000e-01,1.172399520874023438e-02
8.671875000000000000e-01,-3.773117065429687500e-02,8.671875000000000000e-01,1.183032989501953125e-02
8.750000000000000000e-01,-3.893280029296875000e-02,8.750000000000000000e-01,1.121139526367187500e-02
8.828125000000000000e-01,-4.220962524414062500e-02,8.828125000000000000e-01,1.088285446166992188e-02
8.906250000000000000e-01,-4.897832870483398438e-02,8.906250000000000000e-01,1.082706451416015625e-02
8.984375000000000000e-01,-6.163215637207031250e-02,8.984375000000000000e-01,1.137685775756835938e-02
