iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,3.354294061660766602e+00,6.816635131835937500e+00,1.017092895507812500e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.070260822772979736e-01,2.256533145904541016e+00,2.663559198379516602e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.292044043540954590e-01,1.605832219123840332e+00,2.035036563873291016e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,3.998505771160125732e-01,1.436673164367675781e+00,1.836523771286010742e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.389576286077499390e-01,1.396735072135925293e+00,1.635692715644836426e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.801071912050247192e-01,1.395121216773986816e+00,1.575228452682495117e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.741413325071334839e-01,1.350981712341308594e+00,1.525123000144958496e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.748569607734680176e-01,1.270911335945129395e+00,1.445768356323242188e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.925756931304931641e-01,1.185436725616455078e+00,1.378012418746948242e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.009826302528381348e-01,1.100343585014343262e+00,1.301326274871826172e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.001685053110122681e-01,1.048835754394531250e+00,1.249004244804382324e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,2.097421437501907349e-01,9.967623353004455566e-01,1.206504464149475098e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,2.261402308940887451e-01,9.400011897087097168e-01,1.166141390800476074e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.530030906200408936e-01,8.772574067115783691e-01,1.130260467529296875e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,2.825481295585632324e-01,8.411174416542053223e-01,1.123665571212768555e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,2.914935350418090820e-01,8.132053613662719727e-01,1.104698896408081055e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,2.834925651550292969e-01,7.936826348304748535e-01,1.077175140380859375e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,2.812026143074035645e-01,7.720482349395751953e-01,1.053250789642333984e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,2.681818902492523193e-01,7.502966523170471191e-01,1.018478512763977051e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,2.405907362699508667e-01,7.578036785125732422e-01,9.983944296836853027e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,2.101595997810363770e-01,7.636374831199645996e-01,9.737970829010009766e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,1.953941136598587036e-01,7.604678273200988770e-01,9.558619260787963867e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,2.027714401483535767e-01,7.417755126953125000e-01,9.445469379425048828e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,1.875147372484207153e-01,7.442986369132995605e-01,9.318133592605590820e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,1.562269628047943115e-01,7.575300335884094238e-01,9.137569665908813477e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,1.561738550662994385e-01,7.306639552116394043e-01,8.868378400802612305e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,1.731374114751815796e-01,6.930090188980102539e-01,8.661464452743530273e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,1.597205549478530884e-01,6.796954870223999023e-01,8.394160270690917969e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,1.468630880117416382e-01,6.747061610221862793e-01,8.215692639350891113e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,1.627770513296127319e-01,6.210764646530151367e-01,7.838535308837890625e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,1.999458521604537964e-01,5.653246641159057617e-01,7.652705311775207520e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,1.917192786931991577e-01,5.425674915313720703e-01,7.342867851257324219e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,1.676343530416488647e-01,5.422912240028381348e-01,7.099255919456481934e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,1.659529805183410645e-01,5.234989523887634277e-01,6.894519329071044922e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,1.757267713546752930e-01,4.749557673931121826e-01,6.506825685501098633e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,1.724125742912292480e-01,4.584160149097442627e-01,6.308286190032958984e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,1.441576629877090454e-01,4.504449367523193359e-01,5.946025848388671875e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,1.520623117685317993e-01,4.262271225452423096e-01,5.782894492149353027e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,1.534772813320159912e-01,3.937239646911621094e-01,5.472012758255004883e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,1.347808390855789185e-01,4.010547697544097900e-01,5.358356237411499023e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,1.246431320905685425e-01,3.773653209209442139e-01,5.020084381103515625e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,1.605705022811889648e-01,3.708949387073516846e-01,5.314654111862182617e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,1.653069704771041870e-01,3.620345294475555420e-01,5.273414850234985352e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,1.191227883100509644e-01,3.419648408889770508e-01,4.610876441001892090e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,1.341616660356521606e-01,3.302426338195800781e-01,4.644042849540710449e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,1.351700276136398315e-01,3.060709834098815918e-01,4.412410259246826172e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,1.071931421756744385e-01,3.083071410655975342e-01,4.155002832412719727e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,1.059742495417594910e-01,2.958737611770629883e-01,4.018480181694030762e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,9.966366738080978394e-02,2.673819065093994141e-01,3.670455813407897949e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,9.904594719409942627e-02,2.740535736083984375e-01,3.730995059013366699e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+01,1.081851720809936523e-01,2.491299211978912354e-01,3.573150932788848877e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.100000000000000000e+01,8.925317227840423584e-02,2.557068169116973877e-01,3.449599742889404297e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.200000000000000000e+01,9.996514767408370972e-02,2.332122176885604858e-01,3.331773579120635986e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.300000000000000000e+01,1.094511970877647400e-01,2.136893421411514282e-01,3.231405317783355713e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.400000000000000000e+01,9.876534342765808105e-02,2.171298563480377197e-01,3.158951997756958008e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.500000000000000000e+01,9.976122528314590454e-02,1.985114663839340210e-01,2.982726991176605225e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.600000000000000000e+01,9.107478708028793335e-02,1.977348476648330688e-01,2.888096272945404053e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.700000000000000000e+01,9.197231382131576538e-02,1.840281188488006592e-01,2.760004401206970215e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.800000000000000000e+01,9.446834772825241089e-02,1.952590644359588623e-01,2.897274196147918701e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.900000000000000000e+01,9.555570036172866821e-02,1.843905746936798096e-01,2.799462676048278809e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+01,9.860228747129440308e-02,1.928209811449050903e-01,2.914232611656188965e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.100000000000000000e+01,7.421128451824188232e-02,1.789323538541793823e-01,2.531436383724212646e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.200000000000000000e+01,1.005166247487068176e-01,2.158882766962051392e-01,3.164049088954925537e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.300000000000000000e+01,9.058943390846252441e-02,2.139298766851425171e-01,3.045192956924438477e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.400000000000000000e+01,8.749575912952423096e-02,1.723263710737228394e-01,2.598221302032470703e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.500000000000000000e+01,1.033219322562217712e-01,1.686411499977111816e-01,2.719630897045135498e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.600000000000000000e+01,1.027424111962318420e-01,1.636568009853363037e-01,2.663992047309875488e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.700000000000000000e+01,6.948950141668319702e-02,1.731369197368621826e-01,2.426264286041259766e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.800000000000000000e+01,8.658238500356674194e-02,1.879906952381134033e-01,2.745730876922607422e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.900000000000000000e+01,7.243817299604415894e-02,1.810489445924758911e-01,2.534871101379394531e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+01,8.896317332983016968e-02,1.673902273178100586e-01,2.563534080982208252e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.100000000000000000e+01,9.389962255954742432e-02,1.685124039649963379e-01,2.624120116233825684e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.200000000000000000e+01,8.192135393619537354e-02,1.496583670377731323e-01,2.315797209739685059e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.300000000000000000e+01,6.480333954095840454e-02,1.869136095046997070e-01,2.517169415950775146e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.400000000000000000e+01,6.632428616285324097e-02,1.787899136543273926e-01,2.451142072677612305e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.500000000000000000e+01,6.512869149446487427e-02,1.709524095058441162e-01,2.360810935497283936e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.600000000000000000e+01,1.008957102894783020e-01,1.466189920902252197e-01,2.475146949291229248e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.700000000000000000e+01,8.868480473756790161e-02,1.502698957920074463e-01,2.389546930789947510e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.800000000000000000e+01,7.278682291507720947e-02,1.609723269939422607e-01,2.337591499090194702e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.900000000000000000e+01,5.150309205055236816e-02,1.786858737468719482e-01,2.301889657974243164e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
