iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,3.354294061660766602e+00,3.689255475997924805e+00,7.043549537658691406e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.964493572711944580e-01,3.079841136932373047e-01,7.044334411621093750e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.356545627117156982e-01,1.122256070375442505e-01,3.478801846504211426e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.199862435460090637e-01,8.433359861373901367e-02,2.043198347091674805e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,5.301289260387420654e-02,4.873597994446754456e-02,1.017488688230514526e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.796618595719337463e-02,2.510312385857105255e-02,7.306931167840957642e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.373585805296897888e-02,1.496483292430639267e-02,5.870069190859794617e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.662692032754421234e-02,1.990232244133949280e-02,4.652924090623855591e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.220824941992759705e-02,1.110129710286855698e-02,2.330954745411872864e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.036716531962156296e-02,6.466393359005451202e-03,1.683355867862701416e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,9.479276835918426514e-03,6.240261718630790710e-03,1.571953855454921722e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,7.326941471546888351e-03,6.659823469817638397e-03,1.398676447570323944e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,5.812443327158689499e-03,4.225303418934345245e-03,1.003774628043174744e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.507055643945932388e-03,1.653809682466089725e-03,4.160865209996700287e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,3.681487636640667915e-03,3.569233464077115059e-03,7.250721100717782974e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,3.060450311750173569e-03,3.053013235330581665e-03,6.113463547080755234e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,3.007809631526470184e-03,2.831387566402554512e-03,5.839196965098381042e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,1.310074934735894203e-03,1.482156105339527130e-03,2.792231040075421333e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,1.715804100967943668e-03,1.503553357906639576e-03,3.219357458874583244e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,1.081169699318706989e-03,1.167588867247104645e-03,2.248758450150489807e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,1.461337204091250896e-03,1.522062812000513077e-03,2.983400132507085800e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,1.115387422032654285e-03,1.281365752220153809e-03,2.396753057837486267e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,9.098909213207662106e-04,1.168073038570582867e-03,2.077963901683688164e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,9.674697066657245159e-04,1.033100183121860027e-03,2.000569831579923630e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,6.037938874214887619e-04,6.641195504926145077e-04,1.267913496121764183e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,5.495828227140009403e-04,6.255326443351805210e-04,1.175115467049181461e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,4.985265550203621387e-04,6.616229075007140636e-04,1.160149462521076202e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,4.005747905466705561e-04,6.647678092122077942e-04,1.065342570655047894e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,4.953224561177194118e-04,8.054157369770109653e-04,1.300738193094730377e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,4.628235474228858948e-04,7.937591872178018093e-04,1.256582792848348618e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,3.219010541215538979e-04,6.326458533294498920e-04,9.545469074510037899e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,2.895158540923148394e-04,5.324478261172771454e-04,8.219636511057615280e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,2.236393484054133296e-04,4.191802581772208214e-04,6.428196211345493793e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,1.539195945952087641e-04,3.227693086955696344e-04,4.766889032907783985e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,1.834400027291849256e-04,3.415962855797261000e-04,5.250363028608262539e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,1.779869053279981017e-04,3.728774318005889654e-04,5.508643225766718388e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,1.391719852108508348e-04,3.669953730423003435e-04,5.061673582531511784e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,1.790211681509390473e-04,3.805409360211342573e-04,5.595621187239885330e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,1.795327407307922840e-04,3.816588432528078556e-04,5.611915839836001396e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,1.133940386353060603e-04,3.472495882306247950e-04,4.606436123140156269e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,9.122976916842162609e-05,3.289257874712347984e-04,4.201555566396564245e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
