y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,4.732608795166015625e-03,7.812500000000000000e-03,2.217292785644531250e-04
1.562500000000000000e-02,4.531383514404296875e-03,1.562500000000000000e-02,-5.993843078613281250e-04
2.343750000000000000e-02,3.597736358642578125e-03,2.343750000000000000e-02,-3.342628479003906250e-04
3.125000000000000000e-02,1.311302185058593750e-04,3.125000000000000000e-02,1.220703125000000000e-04
3.906250000000000000e-02,-3.371715545654296875e-03,3.906250000000000000e-02,-1.583099365234375000e-04
4.687500000000000000e-02,-2.377986907958984375e-03,4.687500000000000000e-02,-6.504058837890625000e-04
5.468750000000000000e-02,3.337860107421875000e-05,5.468750000000000000e-02,-5.846023559570312500e-04
6.250000000000000000e-02,2.341270446777343750e-04,6.250000000000000000e-02,-3.023147583007812500e-04
7.031250000000000000e-02,-4.882812500000000000e-04,7.031250000000000000e-02,-6.270408630371093750e-04
7.812500000000000000e-02,-1.341819763183593750e-03,7.812500000000000000e-02,-9.174346923828125000e-04
8.593750000000000000e-02,-2.504348754882812500e-03,8.593750000000000000e-02,-8.187294006347656250e-04
9.375000000000000000e-02,-3.462314605712890625e-03,9.375000000000000000e-02,-4.892349243164062500e-04
1.015625000000000000e-01,-3.305435180664062500e-03,1.015625000000000000e-01,-5.474090576171875000e-04
1.093750000000000000e-01,-2.497673034667968750e-03,1.093750000000000000e-01,-6.318092346191406250e-04
1.171875000000000000e-01,-1.025676727294921875e-03,1.171875000000000000e-01,-3.013610839843750000e-04
1.250000000000000000e-01,8.549690246582031250e-04,1.250000000000000000e-01,8.440017700195312500e-05
1.328125000000000000e-01,1.085281372070312500e-03,1.328125000000000000e-01,-4.768371582031250000e-07
1.406250000000000000e-01,1.932144165039062500e-03,1.406250000000000000e-01,-8.916854858398437500e-05
1.484375000000000000e-01,1.955986022949218750e-03,1.484375000000000000e-01,4.291534423828125000e-06
1.562500000000000000e-01,6.742477416992187500e-04,1.562500000000000000e-01,1.559257507324218750e-04
1.640625000000000000e-01,1.027107238769531250e-03,1.640625000000000000e-01,4.768371582031250000e-07
1.718750000000000000e-01,1.594543457031250000e-03,1.718750000000000000e-01,-1.559257507324218750e-04
1.796875000000000000e-01,1.954555511474609375e-03,1.796875000000000000e-01,-1.287460327148437500e-04
1.875000000000000000e-01,1.586914062500000000e-03,1.875000000000000000e-01,-1.420974731445312500e-04
1.953125000000000000e-01,7.271766662597656250e-04,1.953125000000000000e-01,-3.051757812500000000e-04
2.031250000000000000e-01,2.021789550781250000e-04,2.031250000000000000e-01,-3.614425659179687500e-04
2.109375000000000000e-01,-4.591941833496093750e-04,2.109375000000000000e-01,-1.969337463378906250e-04
2.187500000000000000e-01,-1.568794250488281250e-03,2.187500000000000000e-01,-1.478195190429687500e-05
2.265625000000000000e-01,-2.240180969238281250e-03,2.265625000000000000e-01,3.576278686523437500e-05
2.343750000000000000e-01,-1.949787139892578125e-03,2.343750000000000000e-01,1.583099365234375000e-04
2.421875000000000000e-01,-7.901191711425781250e-04,2.421875000000000000e-01,2.646446228027343750e-04
2.500000000000000000e-01,5.588531494140625000e-04,2.500000000000000000e-01,3.871917724609375000e-04
2.578125000000000000e-01,1.030445098876953125e-03,2.578125000000000000e-01,3.695487976074218750e-04
2.656250000000000000e-01,4.820823669433593750e-04,2.656250000000000000e-01,3.018379211425781250e-04
2.734375000000000000e-01,1.640319824218750000e-04,2.734375000000000000e-01,2.436637878417968750e-04
2.812500000000000000e-01,-1.983642578125000000e-04,2.812500000000000000e-01,2.150535583496093750e-04
2.890625000000000000e-01,-8.816719055175781250e-04,2.890625000000000000e-01,8.535385131835937500e-05
2.968750000000000000e-01,-6.046295166015625000e-04,2.968750000000000000e-01,-1.049041748046875000e-04
3.046875000000000000e-01,5.474090576171875000e-04,3.046875000000000000e-01,-1.554489135742187500e-04
3.125000000000000000e-01,1.099109649658203125e-03,3.125000000000000000e-01,-1.540184020996093750e-04
3.203125000000000000e-01,6.947517395019531250e-04,3.203125000000000000e-01,-1.463890075683593750e-04
3.281250000000000000e-01,-8.964538574218750000e-05,3.281250000000000000e-01,-1.320838928222656250e-04
3.359375000000000000e-01,-1.303672790527343750e-03,3.359375000000000000e-01,-5.388259887695312500e-05
3.437500000000000000e-01,-2.207279205322265625e-03,3.437500000000000000e-01,-2.861022949218750000e-06
3.515625000000000000e-01,-1.985549926757812500e-03,3.515625000000000000e-01,-1.006126403808593750e-04
3.593750000000000000e-01,-1.091003417968750000e-03,3.593750000000000000e-01,-2.489089965820312500e-04
3.671875000000000000e-01,-4.053115844726562500e-05,3.671875000000000000e-01,-2.536773681640625000e-04
3.750000000000000000e-01,5.750656127929687500e-04,3.750000000000000000e-01,-2.145767211914062500e-04
3.828125000000000000e-01,6.484985351562500000e-05,3.828125000000000000e-01,-1.554489135742187500e-04
3.906250000000000000e-01,3.547668457031250000e-04,3.906250000000000000e-01,-1.249313354492187500e-04
3.984375000000000000e-01,1.688003540039062500e-03,3.984375000000000000e-01,-1.192092895507812500e-05
4.062500000000000000e-01,2.179145812988281250e-03,4.062500000000000000e-01,5.960464477539062500e-05
4.140625000000000000e-01,2.593994140625000000e-03,4.140625000000000000e-01,4.577636718750000000e-05
4.218750000000000000e-01,3.277778625488281250e-03,4.218750000000000000e-01,-7.247924804687500000e-05
4.296875000000000000e-01,3.425598144531250000e-03,4.296875000000000000e-01,-8.916854858398437500e-05
4.375000000000000000e-01,2.062797546386718750e-03,4.375000000000000000e-01,-9.346008300781250000e-05
4.453125000000000000e-01,-1.912117004394531250e-04,4.453125000000000000e-01,-4.291534423828125000e-05
4.531250000000000000e-01,-1.754283905029296875e-03,4.531250000000000000e-01,-4.816055297851562500e-05
4.609375000000000000e-01,-2.583503723144531250e-03,4.609375000000000000e-01,3.671646118164062500e-05
4.687500000000000000e-01,-2.270221710205078125e-03,4.687500000000000000e-01,1.444816589355468750e-04
4.765625000000000000e-01,-1.121520996093750000e-03,4.765625000000000000e-01,1.645088195800781250e-04
4.843750000000000000e-01,1.649856567382812500e-04,4.843750000000000000e-01,1.444816589355468750e-04
