iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,1.348678837530314922e-03,7.617217488586902618e-04,2.110400702804327011e-03,0.000000000000000000e+00,2.689415514469146729e-01,2.689414322376251221e-01,2.689414322376251221e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.486473833210766315e-03,6.626372924074530602e-04,2.149111125618219376e-03,0.000000000000000000e+00,2.689021229743957520e-01,2.687448859214782715e-01,2.691380679607391357e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,6.610493292100727558e-04,3.407541080377995968e-04,1.001803437247872353e-03,0.000000000000000000e+00,2.688333392143249512e-01,2.685505151748657227e-01,2.692217528820037842e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,2.761689829640090466e-04,1.453340810257941484e-04,4.215030639898031950e-04,0.000000000000000000e+00,2.687394320964813232e-01,2.683594822883605957e-01,2.692477107048034668e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.431780401617288589e-04,6.169443076942116022e-05,2.048724709311500192e-04,0.000000000000000000e+00,2.686446607112884521e-01,2.681834399700164795e-01,2.692558765411376953e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,9.237606718670576811e-05,2.914517062890809029e-05,1.215212396346032619e-04,0.000000000000000000e+00,2.685593068599700928e-01,2.680279016494750977e-01,2.692628502845764160e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,6.691328599117696285e-05,1.903116208268329501e-05,8.594444807386025786e-05,0.000000000000000000e+00,2.684865593910217285e-01,2.678935825824737549e-01,2.692739665508270264e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,5.030027750763110816e-05,1.668778531893622130e-05,6.698806100757792592e-05,0.000000000000000000e+00,2.684259116649627686e-01,2.677784264087677002e-01,2.692897617816925049e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.820607162197120488e-05,1.508419882156886160e-05,5.329027044354006648e-05,0.000000000000000000e+00,2.683751583099365234e-01,2.676795125007629395e-01,2.693089544773101807e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,2.954350202344357967e-05,1.295724723604507744e-05,4.250074925948865712e-05,0.000000000000000000e+00,2.683324813842773438e-01,2.675938010215759277e-01,2.693298757076263428e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.383711944276001304e-05,1.063746458385139704e-05,3.447458584560081363e-05,0.000000000000000000e+00,2.682962715625762939e-01,2.675185501575469971e-01,2.693509161472320557e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,2.043829590547829866e-05,8.642519787827041000e-06,2.908081660280004144e-05,0.000000000000000000e+00,2.682643234729766846e-01,2.674514353275299072e-01,2.693707346916198730e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.848806095949839801e-05,7.394532076432369649e-06,2.588259303593076766e-05,0.000000000000000000e+00,2.682360112667083740e-01,2.673904895782470703e-01,2.693883180618286133e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.715102189336903393e-05,6.735379429301247001e-06,2.388640132267028093e-05,0.000000000000000000e+00,2.682104706764221191e-01,2.673341631889343262e-01,2.694030404090881348e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000000e+01,1.584170968271791935e-05,6.290669261943548918e-06,2.213237894466146827e-05,0.000000000000000000e+00,2.681868672370910645e-01,2.672813236713409424e-01,2.694145739078521729e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.432346198271261528e-05,5.838885499542811885e-06,2.016234793700277805e-05,0.000000000000000000e+00,2.681646049022674561e-01,2.672311663627624512e-01,2.694228887557983398e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.259274358744733036e-05,5.346225862012943253e-06,1.793896990420762450e-05,0.000000000000000000e+00,2.681436836719512939e-01,2.671833038330078125e-01,2.694281637668609619e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000000e+01,1.083322513295570388e-05,4.878249455941841006e-06,1.571147367940284312e-05,0.000000000000000000e+00,2.681236267089843750e-01,2.671374380588531494e-01,2.694306671619415283e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.800000000000000000e+01,9.161606612906325608e-06,4.477248694456648082e-06,1.363885530736297369e-05,0.000000000000000000e+00,2.681046128273010254e-01,2.670934796333312988e-01,2.694309055805206299e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.900000000000000000e+01,7.683533112867735326e-06,4.149236701778136194e-06,1.183276981464587152e-05,0.000000000000000000e+00,2.680863440036773682e-01,2.670514285564422607e-01,2.694291472434997559e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,6.444162409025011584e-06,3.873727564496221021e-06,1.031788997352123260e-05,0.000000000000000000e+00,2.680689394474029541e-01,2.670113146305084229e-01,2.694258689880371094e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.100000000000000000e+01,5.444396720122313127e-06,3.632767175076878630e-06,9.077163667825516313e-06,0.000000000000000000e+00,2.680523097515106201e-01,2.669731676578521729e-01,2.694213986396789551e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.200000000000000000e+01,4.652576535590924323e-06,3.402984930289676413e-06,8.055561920627951622e-06,0.000000000000000000e+00,2.680365443229675293e-01,2.669370174407958984e-01,2.694161534309387207e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.300000000000000000e+01,4.047739821544382721e-06,3.180131898261606693e-06,7.227871719805989414e-06,0.000000000000000000e+00,2.680214345455169678e-01,2.669028639793395996e-01,2.694103717803955078e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.400000000000000000e+01,3.585130116334767081e-06,2.959461198770441115e-06,6.544591087731532753e-06,0.000000000000000000e+00,2.680073380470275879e-01,2.668708264827728271e-01,2.694044113159179688e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,3.235081521779648028e-06,2.750847897914354689e-06,5.985929419694002718e-06,0.000000000000000000e+00,2.679941058158874512e-01,2.668408453464508057e-01,2.693983614444732666e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.600000000000000000e+01,2.963231281682965346e-06,2.556327899583266117e-06,5.519559181266231462e-06,0.000000000000000000e+00,2.679817974567413330e-01,2.668129801750183105e-01,2.693925201892852783e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.700000000000000000e+01,2.746528480201959610e-06,2.383015271334443241e-06,5.129543751536402851e-06,0.000000000000000000e+00,2.679702639579772949e-01,2.667871117591857910e-01,2.693869173526763916e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.800000000000000000e+01,2.565974000390269794e-06,2.234535259049152955e-06,4.800509486813098192e-06,0.000000000000000000e+00,2.679596543312072754e-01,2.667632699012756348e-01,2.693817615509033203e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.900000000000000000e+01,2.401499614279600792e-06,2.113376012857770547e-06,4.514875399763695896e-06,0.000000000000000000e+00,2.679499685764312744e-01,2.667413651943206787e-01,2.693770527839660645e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+01,2.243234121124260128e-06,2.013324319705134258e-06,4.256558440829394385e-06,0.000000000000000000e+00,2.679409980773925781e-01,2.667213380336761475e-01,2.693728804588317871e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.100000000000000000e+01,2.088149358314694837e-06,1.934803322001243941e-06,4.022952452942263335e-06,0.000000000000000000e+00,2.679327428340911865e-01,2.667031586170196533e-01,2.693692445755004883e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,1.928834535647183657e-06,1.870886762844747864e-06,3.799721298491931520e-06,0.000000000000000000e+00,2.679252922534942627e-01,2.666866779327392578e-01,2.693661749362945557e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.300000000000000000e+01,1.766319769558322150e-06,1.817531938286265358e-06,3.583851594157749787e-06,0.000000000000000000e+00,2.679187059402465820e-01,2.666718065738677979e-01,2.693636119365692139e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.400000000000000000e+01,1.604060457793821115e-06,1.768717879713221919e-06,3.372778337507043034e-06,0.000000000000000000e+00,2.679126560688018799e-01,2.666584849357604980e-01,2.693615555763244629e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.500000000000000000e+01,1.441690301362541504e-06,1.722859337860427331e-06,3.164549525536131114e-06,0.000000000000000000e+00,2.679072916507720947e-01,2.666465938091278076e-01,2.693599760532379150e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.600000000000000000e+01,1.286182282456138637e-06,1.678538296800979879e-06,2.964720579257118516e-06,0.000000000000000000e+00,2.679024636745452881e-01,2.666359543800354004e-01,2.693588137626647949e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
