y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,4.920959472656250000e-04,7.812500000000000000e-03,4.911422729492187500e-05
1.562500000000000000e-02,5.123615264892578125e-04,1.562500000000000000e-02,2.241134643554687500e-05
2.343750000000000000e-02,4.451274871826171875e-04,2.343750000000000000e-02,2.980232238769531250e-05
3.125000000000000000e-02,3.347396850585937500e-04,3.125000000000000000e-02,3.266334533691406250e-05
3.906250000000000000e-02,2.110004425048828125e-04,3.906250000000000000e-02,5.626678466796875000e-05
4.687500000000000000e-02,1.041889190673828125e-04,4.687500000000000000e-02,5.650520324707031250e-05
5.468750000000000000e-02,3.099441528320312500e-05,5.468750000000000000e-02,5.006790161132812500e-05
6.250000000000000000e-02,-6.675720214843750000e-06,6.250000000000000000e-02,3.767013549804687500e-05
7.031250000000000000e-02,-1.955032348632812500e-05,7.031250000000000000e-02,2.455711364746093750e-05
7.812500000000000000e-02,-2.241134643554687500e-05,7.812500000000000000e-02,1.597404479980468750e-05
8.593750000000000000e-02,-2.264976501464843750e-05,8.593750000000000000e-02,1.788139343261718750e-05
9.375000000000000000e-02,-2.145767211914062500e-05,9.375000000000000000e-02,3.147125244140625000e-05
1.015625000000000000e-01,-1.430511474609375000e-05,1.015625000000000000e-01,4.649162292480468750e-05
1.093750000000000000e-01,4.291534423828125000e-06,1.093750000000000000e-01,5.221366882324218750e-05
1.171875000000000000e-01,3.433227539062500000e-05,1.171875000000000000e-01,5.960464477539062500e-05
1.250000000000000000e-01,7.581710815429687500e-05,1.250000000000000000e-01,6.318092346191406250e-05
1.328125000000000000e-01,1.208782196044921875e-04,1.328125000000000000e-01,6.055831909179687500e-05
1.406250000000000000e-01,1.554489135742187500e-04,1.406250000000000000e-01,5.769729614257812500e-05
1.484375000000000000e-01,1.652240753173828125e-04,1.484375000000000000e-01,5.745887756347656250e-05
1.562500000000000000e-01,1.430511474609375000e-04,1.562500000000000000e-01,6.127357482910156250e-05
1.640625000000000000e-01,9.322166442871093750e-05,1.640625000000000000e-01,6.294250488281250000e-05
1.718750000000000000e-01,2.765655517578125000e-05,1.718750000000000000e-01,6.031990051269531250e-05
1.796875000000000000e-01,-3.552436828613281250e-05,1.796875000000000000e-01,5.364418029785156250e-05
1.875000000000000000e-01,-8.201599121093750000e-05,1.875000000000000000e-01,4.220008850097656250e-05
1.953125000000000000e-01,-1.041889190673828125e-04,1.953125000000000000e-01,2.789497375488281250e-05
2.031250000000000000e-01,-1.070499420166015625e-04,2.031250000000000000e-01,1.215934753417968750e-05
2.109375000000000000e-01,-9.131431579589843750e-05,2.109375000000000000e-01,-6.914138793945312500e-06
2.187500000000000000e-01,-6.365776062011718750e-05,2.187500000000000000e-01,-2.169609069824218750e-05
2.265625000000000000e-01,-3.099441528320312500e-05,2.265625000000000000e-01,-3.385543823242187500e-05
2.343750000000000000e-01,1.478195190429687500e-05,2.343750000000000000e-01,-4.768371582031250000e-05
2.421875000000000000e-01,6.723403930664062500e-05,2.421875000000000000e-01,-5.841255187988281250e-05
2.500000000000000000e-01,1.201629638671875000e-04,2.500000000000000000e-01,-6.413459777832031250e-05
2.578125000000000000e-01,1.723766326904296875e-04,2.578125000000000000e-01,-6.532669067382812500e-05
2.656250000000000000e-01,2.140998840332031250e-04,2.656250000000000000e-01,-6.914138793945312500e-05
2.734375000000000000e-01,2.324581146240234375e-04,2.734375000000000000e-01,-6.937980651855468750e-05
2.812500000000000000e-01,2.200603485107421875e-04,2.812500000000000000e-01,-5.722045898437500000e-05
2.890625000000000000e-01,1.761913299560546875e-04,2.890625000000000000e-01,-4.863739013671875000e-05
2.968750000000000000e-01,1.082420349121093750e-04,2.968750000000000000e-01,-3.862380981445312500e-05
3.046875000000000000e-01,3.314018249511718750e-05,3.046875000000000000e-01,-2.598762512207031250e-05
3.125000000000000000e-01,-2.908706665039062500e-05,3.125000000000000000e-01,-1.502037048339843750e-05
3.203125000000000000e-01,-6.651878356933593750e-05,3.203125000000000000e-01,-1.168251037597656250e-05
3.281250000000000000e-01,-7.367134094238281250e-05,3.281250000000000000e-01,-1.573562622070312500e-05
3.359375000000000000e-01,-5.483627319335937500e-05,3.359375000000000000e-01,-1.668930053710937500e-05
3.437500000000000000e-01,-2.336502075195312500e-05,3.437500000000000000e-01,-1.955032348632812500e-05
3.515625000000000000e-01,1.096725463867187500e-05,3.515625000000000000e-01,-2.241134643554687500e-05
3.593750000000000000e-01,3.790855407714843750e-05,3.593750000000000000e-01,-2.145767211914062500e-05
3.671875000000000000e-01,5.722045898437500000e-05,3.671875000000000000e-01,-1.859664916992187500e-05
3.750000000000000000e-01,7.581710815429687500e-05,3.750000000000000000e-01,-1.358985900878906250e-05
3.828125000000000000e-01,9.560585021972656250e-05,3.828125000000000000e-01,-1.263618469238281250e-05
3.906250000000000000e-01,1.189708709716796875e-04,3.906250000000000000e-01,-1.311302185058593750e-05
3.984375000000000000e-01,1.385211944580078125e-04,3.984375000000000000e-01,-8.344650268554687500e-06
4.062500000000000000e-01,1.363754272460937500e-04,4.062500000000000000e-01,-5.006790161132812500e-06
4.140625000000000000e-01,1.082420349121093750e-04,4.140625000000000000e-01,-1.430511474609375000e-06
4.218750000000000000e-01,5.674362182617187500e-05,4.218750000000000000e-01,5.245208740234375000e-06
4.296875000000000000e-01,-8.583068847656250000e-06,4.296875000000000000e-01,1.311302185058593750e-05
4.375000000000000000e-01,-6.842613220214843750e-05,4.375000000000000000e-01,1.859664916992187500e-05
4.453125000000000000e-01,-1.096725463867187500e-04,4.453125000000000000e-01,2.002716064453125000e-05
4.531250000000000000e-01,-1.235008239746093750e-04,4.531250000000000000e-01,1.835823059082031250e-05
4.609375000000000000e-01,-1.099109649658203125e-04,4.609375000000000000e-01,1.645088195800781250e-05
4.687500000000000000e-01,-7.724761962890625000e-05,4.687500000000000000e-01,1.025199890136718750e-05
4.765625000000000000e-01,-3.290176391601562500e-05,4.765625000000000000e-01,4.291534423828125000e-06
4.843750000000000000e-01,1.215934753417968750e-05,4.843750000000000000e-01,4.053115844726562500e-06
4.921875000000000000e-01,5.054473876953125000e-05,4.921875000000000000e-01,8.106231689453125000e-06
