component(0=u_xmid,1=v_ymid),coord,ghia,pred,error
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.469999999999999862e-02,-3.717000000000000165e-02,-2.229544525146484255e-02,1.487455474853515910e-02
0.000000000000000000e+00,6.250000000000000000e-02,-4.191999999999999893e-02,-2.495479583740234375e-02,1.696520416259765518e-02
0.000000000000000000e+00,7.030000000000000138e-02,-4.775000000000000078e-02,-2.771697845458984469e-02,2.003302154541015609e-02
0.000000000000000000e+00,1.015999999999999959e-01,-6.433999999999999442e-02,-4.058070068359374838e-02,2.375929931640624604e-02
0.000000000000000000e+00,1.718999999999999972e-01,-1.015000000000000069e-01,-6.984391479492187138e-02,3.165608520507813550e-02
0.000000000000000000e+00,2.812999999999999945e-01,-1.566200000000000092e-01,-1.227449157714843725e-01,3.387508422851563672e-02
0.000000000000000000e+00,4.531000000000000028e-01,-2.109000000000000041e-01,-2.106717987060546804e-01,2.282012939453237355e-04
0.000000000000000000e+00,5.000000000000000000e-01,-2.058099999999999929e-01,-2.161931991577148438e-01,-1.038319915771485080e-02
0.000000000000000000e+00,6.171999999999999709e-01,-1.364100000000000035e-01,-1.738607662200928050e-01,-3.745076622009280154e-02
0.000000000000000000e+00,7.344000000000000528e-01,3.320000000000000034e-03,-3.516598205566397878e-02,-3.848598205566397534e-02
0.000000000000000000e+00,8.516000000000000236e-01,2.315099999999999936e-01,2.136862060546875774e-01,-1.782379394531241612e-02
0.000000000000000000e+00,9.530999999999999472e-01,6.871699999999999475e-01,7.059139709472652680e-01,1.874397094726532043e-02
0.000000000000000000e+00,9.608999999999999764e-01,7.372199999999999864e-01,7.603089736938475340e-01,2.308897369384754761e-02
0.000000000000000000e+00,9.687999999999999945e-01,7.887100000000000222e-01,8.176391716003417187e-01,2.892917160034169655e-02
0.000000000000000000e+00,9.766000000000000236e-01,8.412300000000000333e-01,8.758587387084962872e-01,3.462873870849625391e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.250000000000000000e-02,9.232999999999999541e-02,7.404804229736328125e-02,-1.828195770263671416e-02
1.000000000000000000e+00,7.030000000000000138e-02,1.009099999999999997e-01,8.109298858642578767e-02,-1.981701141357421203e-02
1.000000000000000000e+00,7.810000000000000275e-02,1.088999999999999968e-01,8.767117919921875446e-02,-2.122882080078124234e-02
1.000000000000000000e+00,9.379999999999999449e-02,1.231700000000000017e-01,9.946095123291015527e-02,-2.370904876708984643e-02
1.000000000000000000e+00,1.562999999999999945e-01,1.607699999999999962e-01,1.320687805175781160e-01,-2.870121948242188026e-02
1.000000000000000000e+00,2.265999999999999959e-01,1.750700000000000034e-01,1.471034591674804659e-01,-2.796654083251953749e-02
1.000000000000000000e+00,2.343999999999999972e-01,1.752700000000000091e-01,1.476299880981445378e-01,-2.764001190185547130e-02
1.000000000000000000e+00,5.000000000000000000e-01,5.453999999999999820e-02,5.555629730224609375e-02,1.016297302246095546e-03
1.000000000000000000e+00,8.046999999999999709e-01,-2.453299999999999925e-01,-2.147351150512695206e-01,3.059488494873047193e-02
1.000000000000000000e+00,8.594000000000000528e-01,-2.244500000000000106e-01,-1.968481040954589423e-01,2.760189590454106834e-02
1.000000000000000000e+00,9.062999999999999945e-01,-1.691400000000000126e-01,-1.486913650512695362e-01,2.044863494873047638e-02
1.000000000000000000e+00,9.453000000000000291e-01,-1.031299999999999994e-01,-9.067446136474605067e-02,1.245553863525394878e-02
1.000000000000000000e+00,9.530999999999999472e-01,-8.863999999999999657e-02,-7.779244995117196027e-02,1.084755004882803631e-02
1.000000000000000000e+00,9.608999999999999764e-01,-7.391000000000000347e-02,-6.474568786621097416e-02,9.164312133789029313e-03
1.000000000000000000e+00,9.687999999999999945e-01,-5.906000000000000139e-02,-5.152163696289063094e-02,7.538363037109370446e-03
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
