iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,1.984466314315795898e+00,5.148775100708007812e+00,7.133241653442382812e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.390496373176574707e+00,3.152749776840209961e+00,4.543246269226074219e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.464290142059326172e-01,1.826120853424072266e+00,2.272549867630004883e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.667244076728820801e-01,1.516363024711608887e+00,1.783087491989135742e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.571926116943359375e-01,1.333951115608215332e+00,1.591143727302551270e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,2.103504687547683716e-01,1.114722251892089844e+00,1.325072765350341797e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,2.412451058626174927e-01,1.009519577026367188e+00,1.250764727592468262e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.508574724197387695e-01,9.143584370613098145e-01,1.165215969085693359e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.222745269536972046e-01,8.416205048561096191e-01,1.063894987106323242e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.547654211521148682e-01,7.958452105522155762e-01,1.050610661506652832e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.845832109451293945e-01,7.581895589828491211e-01,1.042772769927978516e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,2.865710258483886719e-01,7.361193299293518066e-01,1.022690296173095703e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,2.628621160984039307e-01,7.387964129447937012e-01,1.001658558845520020e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.306295633316040039e-01,7.161328196525573730e-01,9.467623829841613770e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
