y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,1.057314872741699219e-02,7.812500000000000000e-03,7.017850875854492188e-03
1.562500000000000000e-02,8.237123489379882812e-03,1.562500000000000000e-02,8.662223815917968750e-03
2.343750000000000000e-02,4.260540008544921875e-03,2.343750000000000000e-02,8.769273757934570312e-03
3.125000000000000000e-02,3.170967102050781250e-05,3.125000000000000000e-02,7.525444030761718750e-03
3.906250000000000000e-02,-3.122091293334960938e-03,3.906250000000000000e-02,5.552291870117187500e-03
4.687500000000000000e-02,-4.321336746215820312e-03,4.687500000000000000e-02,3.707170486450195312e-03
5.468750000000000000e-02,-3.397226333618164062e-03,5.468750000000000000e-02,2.672195434570312500e-03
6.250000000000000000e-02,-9.441375732421875000e-04,6.250000000000000000e-02,2.745628356933593750e-03
7.031250000000000000e-02,2.031326293945312500e-03,7.031250000000000000e-02,3.825426101684570312e-03
7.812500000000000000e-02,4.475593566894531250e-03,7.812500000000000000e-02,5.432128906250000000e-03
8.593750000000000000e-02,5.677700042724609375e-03,8.593750000000000000e-02,6.968021392822265625e-03
9.375000000000000000e-02,5.481719970703125000e-03,9.375000000000000000e-02,7.986545562744140625e-03
1.015625000000000000e-01,4.325389862060546875e-03,1.015625000000000000e-01,8.310079574584960938e-03
1.093750000000000000e-01,2.943515777587890625e-03,1.093750000000000000e-01,8.049011230468750000e-03
1.171875000000000000e-01,2.021789550781250000e-03,1.171875000000000000e-01,7.495880126953125000e-03
1.250000000000000000e-01,1.971960067749023438e-03,1.250000000000000000e-01,6.956577301025390625e-03
1.328125000000000000e-01,2.715349197387695312e-03,1.328125000000000000e-01,6.614208221435546875e-03
1.406250000000000000e-01,3.805875778198242188e-03,1.406250000000000000e-01,6.474733352661132812e-03
1.484375000000000000e-01,4.689216613769531250e-03,1.484375000000000000e-01,6.387472152709960938e-03
1.562500000000000000e-01,4.906177520751953125e-03,1.562500000000000000e-01,6.184816360473632812e-03
1.640625000000000000e-01,4.373311996459960938e-03,1.640625000000000000e-01,5.789756774902343750e-03
1.718750000000000000e-01,3.350734710693359375e-03,1.718750000000000000e-01,5.224227905273437500e-03
1.796875000000000000e-01,2.299547195434570312e-03,1.796875000000000000e-01,4.647016525268554688e-03
1.875000000000000000e-01,1.685380935668945312e-03,1.875000000000000000e-01,4.218578338623046875e-03
1.953125000000000000e-01,1.730680465698242188e-03,1.953125000000000000e-01,4.024267196655273438e-03
2.031250000000000000e-01,2.344846725463867188e-03,2.031250000000000000e-01,4.052162170410156250e-03
2.109375000000000000e-01,3.193378448486328125e-03,2.109375000000000000e-01,4.189252853393554688e-03
2.187500000000000000e-01,3.870010375976562500e-03,2.187500000000000000e-01,4.275083541870117188e-03
2.265625000000000000e-01,4.073143005371093750e-03,2.265625000000000000e-01,4.196882247924804688e-03
2.343750000000000000e-01,3.788232803344726562e-03,2.343750000000000000e-01,3.958940505981445312e-03
2.421875000000000000e-01,3.245353698730468750e-03,2.421875000000000000e-01,3.640413284301757812e-03
2.500000000000000000e-01,2.738475799560546875e-03,2.500000000000000000e-01,3.387928009033203125e-03
2.578125000000000000e-01,2.552509307861328125e-03,2.578125000000000000e-01,3.305435180664062500e-03
2.656250000000000000e-01,2.795934677124023438e-03,2.656250000000000000e-01,3.430128097534179688e-03
2.734375000000000000e-01,3.281354904174804688e-03,2.734375000000000000e-01,3.687381744384765625e-03
2.812500000000000000e-01,3.744602203369140625e-03,2.812500000000000000e-01,3.942489624023437500e-03
2.890625000000000000e-01,3.896951675415039062e-03,2.890625000000000000e-01,4.098653793334960938e-03
2.968750000000000000e-01,3.583192825317382812e-03,2.968750000000000000e-01,4.101991653442382812e-03
3.046875000000000000e-01,2.928733825683593750e-03,3.046875000000000000e-01,3.988027572631835938e-03
3.125000000000000000e-01,2.181529998779296875e-03,3.125000000000000000e-01,3.870487213134765625e-03
3.203125000000000000e-01,1.670122146606445312e-03,3.203125000000000000e-01,3.819227218627929688e-03
3.281250000000000000e-01,1.620769500732421875e-03,3.281250000000000000e-01,3.899335861206054688e-03
3.359375000000000000e-01,2.024650573730468750e-03,3.359375000000000000e-01,4.082441329956054688e-03
3.437500000000000000e-01,2.664089202880859375e-03,3.437500000000000000e-01,4.229068756103515625e-03
3.515625000000000000e-01,3.263473510742187500e-03,3.515625000000000000e-01,4.272937774658203125e-03
3.593750000000000000e-01,3.586530685424804688e-03,3.593750000000000000e-01,4.156827926635742188e-03
3.671875000000000000e-01,3.515481948852539062e-03,3.671875000000000000e-01,3.901243209838867188e-03
3.750000000000000000e-01,3.182411193847656250e-03,3.750000000000000000e-01,3.616809844970703125e-03
3.828125000000000000e-01,2.817392349243164062e-03,3.828125000000000000e-01,3.427743911743164062e-03
3.906250000000000000e-01,2.641439437866210938e-03,3.906250000000000000e-01,6.001949310302734375e-03
3.984375000000000000e-01,2.805233001708984375e-03,3.984375000000000000e-01,9.903907775878906250e-03
4.062500000000000000e-01,-1.354217529296875000e-04,4.062500000000000000e-01,1.103043556213378906e-02
4.140625000000000000e-01,-3.359317779541015625e-03,4.140625000000000000e-01,1.081252098083496094e-02
4.218750000000000000e-01,-3.185749053955078125e-03,4.218750000000000000e-01,1.068115234375000000e-02
4.296875000000000000e-01,-2.830982208251953125e-03,4.296875000000000000e-01,1.046419143676757812e-02
4.375000000000000000e-01,-2.806663513183593750e-03,4.375000000000000000e-01,1.028800010681152344e-02
4.453125000000000000e-01,-3.149509429931640625e-03,4.453125000000000000e-01,1.017904281616210938e-02
4.531250000000000000e-01,-3.704547882080078125e-03,4.531250000000000000e-01,9.996652603149414062e-03
4.609375000000000000e-01,-4.298448562622070312e-03,4.609375000000000000e-01,9.917020797729492188e-03
4.687500000000000000e-01,-4.603147506713867188e-03,4.687500000000000000e-01,1.002335548400878906e-02
4.765625000000000000e-01,-4.307985305786132812e-03,4.765625000000000000e-01,1.022481918334960938e-02
4.843750000000000000e-01,-3.657579421997070312e-03,4.843750000000000000e-01,1.047897338867187500e-02
4.921875000000000000e-01,-2.940893173217773438e-03,4.921875000000000000e-01,1.070594787597656250e-02
5.000000000000000000e-01,-2.403497695922851562e-03,5.000000000000000000e-01,1.079344749450683594e-02
5.078125000000000000e-01,-2.271413803100585938e-03,5.078125000000000000e-01,1.080536842346191406e-02
5.156250000000000000e-01,-2.759218215942382812e-03,5.156250000000000000e-01,1.071858406066894531e-02
5.234375000000000000e-01,-3.472328186035156250e-03,5.234375000000000000e-01,1.062798500061035156e-02
5.312500000000000000e-01,-3.964424133300781250e-03,5.312500000000000000e-01,1.062774658203125000e-02
5.390625000000000000e-01,-4.215717315673828125e-03,5.390625000000000000e-01,1.069784164428710938e-02
5.468750000000000000e-01,-3.924369812011718750e-03,5.468750000000000000e-01,1.085853576660156250e-02
5.546875000000000000e-01,-3.225088119506835938e-03,5.546875000000000000e-01,1.099944114685058594e-02
5.625000000000000000e-01,-2.669811248779296875e-03,5.625000000000000000e-01,1.102161407470703125e-02
5.703125000000000000e-01,-2.438068389892578125e-03,5.703125000000000000e-01,1.089620590209960938e-02
5.781250000000000000e-01,-2.644538879394531250e-03,5.781250000000000000e-01,1.066398620605468750e-02
5.859375000000000000e-01,-3.333806991577148438e-03,5.859375000000000000e-01,1.036477088928222656e-02
5.937500000000000000e-01,-4.153966903686523438e-03,5.937500000000000000e-01,1.009988784790039062e-02
