iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,3.354294061660766602e+00,3.728652000427246094e+00,7.082945823669433594e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.973797857761383057e-01,3.318566679954528809e-01,7.292364835739135742e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.331838011741638184e-01,1.297735273838043213e-01,3.629573285579681396e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.175252422690391541e-01,1.006445884704589844e-01,2.181698381900787354e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,5.165152996778488159e-02,6.574524194002151489e-02,1.173967719078063965e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.676489531993865967e-02,4.386943206191062927e-02,9.063433110713958740e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.232079163193702698e-02,3.564928099513053894e-02,7.797007262706756592e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.601009979844093323e-02,3.988124057650566101e-02,6.589134037494659424e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.290120277553796768e-02,3.041086904704570770e-02,4.331207275390625000e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.052108872681856155e-02,2.564497478306293488e-02,3.616606444120407104e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,1.065081451088190079e-02,2.629444561898708344e-02,3.694526106119155884e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,8.339063264429569244e-03,2.670899406075477600e-02,3.504805639386177063e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,6.949450820684432983e-03,2.464303746819496155e-02,3.159248828887939453e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,3.640847280621528625e-03,2.186019346117973328e-02,2.550104074180126190e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.425666294991970062e-03,2.389669232070446014e-02,2.832235768437385559e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,3.530969144776463509e-03,2.345672249794006348e-02,2.698769234120845795e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.210988525301218033e-03,2.351120859384536743e-02,2.772219665348529816e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,2.634692238643765450e-03,2.224235795438289642e-02,2.487705089151859283e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,1.831411267630755901e-03,2.171237953007221222e-02,2.354378998279571533e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,2.265555551275610924e-03,2.179514802992343903e-02,2.406070381402969360e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,1.699644955806434155e-03,2.098505757749080658e-02,2.268470264971256256e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,2.051437972113490105e-03,2.107761055231094360e-02,2.312904782593250275e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,1.981473993510007858e-03,2.099647931754589081e-02,2.297795377671718597e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,1.675608335062861443e-03,2.069486491382122040e-02,2.237047255039215088e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,1.593753695487976074e-03,2.061824873089790344e-02,2.221200242638587952e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,1.136756385676562786e-03,2.044381760060787201e-02,2.158057317137718201e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,7.883970392867922783e-04,2.033673040568828583e-02,2.112512663006782532e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,9.469503420405089855e-04,2.046909369528293610e-02,2.141604386270046234e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,1.028509228490293026e-03,2.055154182016849518e-02,2.158005163073539734e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,9.253518073819577694e-04,2.049331553280353546e-02,2.141866646707057953e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,9.180816705338656902e-04,2.043671533465385437e-02,2.135479636490345001e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,8.038880187086760998e-04,2.031756564974784851e-02,2.112145349383354187e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,5.831829621456563473e-04,2.014959231019020081e-02,2.073277533054351807e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,5.730286939069628716e-04,2.007813751697540283e-02,2.065116539597511292e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,6.966169457882642746e-04,2.006150595843791962e-02,2.075812220573425293e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,7.011766429059207439e-04,2.000332996249198914e-02,2.070450596511363983e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,6.795838125981390476e-04,1.995910517871379852e-02,2.063868939876556396e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,7.254672236740589142e-04,1.995361223816871643e-02,2.067907899618148804e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,7.085314719006419182e-04,1.992955803871154785e-02,2.063808962702751160e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,6.040809093974530697e-04,1.988101936876773834e-02,2.048509940505027771e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,5.334418383426964283e-04,1.985340192914009094e-02,2.038684301078319550e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,5.567658809013664722e-04,1.983341015875339508e-02,2.039017528295516968e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,5.777805345132946968e-04,1.978083513677120209e-02,2.035861648619174957e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,5.884169368073344231e-04,1.970736496150493622e-02,2.029578201472759247e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,6.231750594452023506e-04,1.965166628360748291e-02,2.027484215795993805e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,6.682601524516940117e-04,1.961843669414520264e-02,2.028669603168964386e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,6.606142851524055004e-04,1.958513259887695312e-02,2.024574764072895050e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,6.089408416301012039e-04,1.957363449037075043e-02,2.018257603049278259e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,5.457397201098501682e-04,1.959331706166267395e-02,2.013905718922615051e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,4.804620984941720963e-04,1.961602643132209778e-02,2.009648829698562622e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+01,4.347108770161867142e-04,1.962172612547874451e-02,2.005643770098686218e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.100000000000000000e+01,4.327007627580314875e-04,1.961763575673103333e-02,2.005033567547798157e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.200000000000000000e+01,4.440313787199556828e-04,1.959683373570442200e-02,2.004086598753929138e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.300000000000000000e+01,4.460697819013148546e-04,1.955192349851131439e-02,1.999799348413944244e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.400000000000000000e+01,4.635332443285733461e-04,1.949886791408061981e-02,1.996240206062793732e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.500000000000000000e+01,4.884420777671039104e-04,1.945384778082370758e-02,1.994228921830654144e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.600000000000000000e+01,4.837058659177273512e-04,1.940723136067390442e-02,1.989093795418739319e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.700000000000000000e+01,4.739376017823815346e-04,1.936395652592182159e-02,1.983789354562759399e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.800000000000000000e+01,4.875313898082822561e-04,1.933025009930133820e-02,1.981778070330619812e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.900000000000000000e+01,4.882552311755716801e-04,1.929980888962745667e-02,1.978806406259536743e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+01,4.794843844138085842e-04,1.926792599260807037e-02,1.974740996956825256e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.100000000000000000e+01,4.911645082756876945e-04,1.924332790076732635e-02,1.973449252545833588e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.200000000000000000e+01,4.934392636641860008e-04,1.920594274997711182e-02,1.969938166439533234e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.300000000000000000e+01,4.942319937981665134e-04,1.915900781750679016e-02,1.965324021875858307e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.400000000000000000e+01,5.018651136197149754e-04,1.911235228180885315e-02,1.961421780288219452e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.500000000000000000e+01,5.085610901005566120e-04,1.906120404601097107e-02,1.956976577639579773e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.600000000000000000e+01,5.228180089034140110e-04,1.901432499289512634e-02,1.953714340925216675e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.700000000000000000e+01,5.416147760115563869e-04,1.896282285451889038e-02,1.950443722307682037e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.800000000000000000e+01,5.363827804103493690e-04,1.891483180224895477e-02,1.945121400058269501e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.900000000000000000e+01,5.287737003527581692e-04,1.888280175626277924e-02,1.941157504916191101e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+01,4.973671748302876949e-04,1.885692216455936432e-02,1.935428939759731293e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.100000000000000000e+01,4.856909217778593302e-04,1.883193850517272949e-02,1.931762881577014923e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.200000000000000000e+01,4.822810005862265825e-04,1.878885924816131592e-02,1.927114091813564301e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.300000000000000000e+01,4.885148373432457447e-04,1.874115690588951111e-02,1.922967098653316498e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.400000000000000000e+01,4.802004550583660603e-04,1.869143173098564148e-02,1.917163282632827759e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.500000000000000000e+01,4.985106061212718487e-04,1.862251572310924530e-02,1.912102662026882172e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.600000000000000000e+01,5.135598476044833660e-04,1.855495572090148926e-02,1.906851492822170258e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.700000000000000000e+01,5.068440805189311504e-04,1.850823312997817993e-02,1.901507750153541565e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.800000000000000000e+01,5.149943754076957703e-04,1.843781024217605591e-02,1.895280554890632629e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.900000000000000000e+01,5.316536989994347095e-04,1.835368201136589050e-02,1.888533495366573334e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+01,5.504928412847220898e-04,1.828038319945335388e-02,1.883087679743766785e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.100000000000000000e+01,5.279973847791552544e-04,1.823506690561771393e-02,1.876306347548961639e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.200000000000000000e+01,5.487283342517912388e-04,1.814658753573894501e-02,1.869531534612178802e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.300000000000000000e+01,5.725553492084145546e-04,1.805881410837173462e-02,1.863136887550354004e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.400000000000000000e+01,5.877212970517575741e-04,1.797856390476226807e-02,1.856628432869911194e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.500000000000000000e+01,5.979091511107981205e-04,1.791188679635524750e-02,1.850979588925838470e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.600000000000000000e+01,8.120175916701555252e-04,1.784582622349262238e-02,1.865784451365470886e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.700000000000000000e+01,2.545862924307584763e-03,1.898296177387237549e-02,2.152882516384124756e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.800000000000000000e+01,1.341801788657903671e-02,2.345966175198554993e-02,3.687768056988716125e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.900000000000000000e+01,5.086492281407117844e-03,1.960831880569458008e-02,2.469481155276298523e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.000000000000000000e+01,1.221275515854358673e-02,2.319303341209888458e-02,3.540578857064247131e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.100000000000000000e+01,1.153615117073059082e-02,2.394753694534301758e-02,3.548368811607360840e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.200000000000000000e+01,1.655300380662083626e-03,1.792516559362411499e-02,1.958046667277812958e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.300000000000000000e+01,5.556064657866954803e-03,1.944827847182750702e-02,2.500434219837188721e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.400000000000000000e+01,2.684340113773941994e-03,1.927175745368003845e-02,2.195609733462333679e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.500000000000000000e+01,1.914953347295522690e-03,1.851265691220760345e-02,2.042761072516441345e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.600000000000000000e+01,2.775321947410702705e-03,1.938285678625106812e-02,2.215817943215370178e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.700000000000000000e+01,2.168598352000117302e-03,1.976920291781425476e-02,2.193780057132244110e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.800000000000000000e+01,1.579937641508877277e-03,1.900069229304790497e-02,2.058063074946403503e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.900000000000000000e+01,1.812797505408525467e-03,1.872360147535800934e-02,2.053639851510524750e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+02,1.870719250291585922e-03,1.907877996563911438e-02,2.094949968159198761e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.010000000000000000e+02,1.615161076188087463e-03,1.922526769340038300e-02,2.084042876958847046e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.020000000000000000e+02,1.234235940501093864e-03,1.899075694382190704e-02,2.022499218583106995e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.030000000000000000e+02,1.148623530752956867e-03,1.891965791583061218e-02,2.006828226149082184e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.040000000000000000e+02,1.177797559648752213e-03,1.907068118453025818e-02,2.024847827851772308e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.050000000000000000e+02,1.051562256179749966e-03,1.918479241430759430e-02,2.023635432124137878e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.060000000000000000e+02,8.935591322369873524e-04,1.910225301980972290e-02,1.999581232666969299e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.070000000000000000e+02,8.711582631804049015e-04,1.893976144492626190e-02,1.981092058122158051e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.080000000000000000e+02,9.280573576688766479e-04,1.882914826273918152e-02,1.975720562040805817e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.090000000000000000e+02,8.984390879049897194e-04,1.878518424928188324e-02,1.968362368643283844e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+02,8.217089343816041946e-04,1.876463554799556732e-02,1.958634518086910248e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.110000000000000000e+02,8.120096754282712936e-04,1.872115395963191986e-02,1.953316293656826019e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.120000000000000000e+02,8.747442043386399746e-04,1.865624263882637024e-02,1.953098736703395844e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.130000000000000000e+02,8.610700606368482113e-04,1.858208142220973969e-02,1.944315060973167419e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.140000000000000000e+02,7.277927361428737640e-04,1.852201111614704132e-02,1.924980431795120239e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.150000000000000000e+02,6.308837328106164932e-04,1.848126575350761414e-02,1.911214925348758698e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
