y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,-2.044439315795898438e-02,7.812500000000000000e-03,7.596969604492187500e-03
1.562500000000000000e-02,-3.943061828613281250e-02,1.562500000000000000e-02,1.633596420288085938e-02
2.343750000000000000e-02,-5.689096450805664062e-02,2.343750000000000000e-02,2.528285980224609375e-02
3.125000000000000000e-02,-7.286405563354492188e-02,3.125000000000000000e-02,3.410148620605468750e-02
3.906250000000000000e-02,-8.681631088256835938e-02,3.906250000000000000e-02,4.249143600463867188e-02
4.687500000000000000e-02,-9.938430786132812500e-02,4.687500000000000000e-02,5.023670196533203125e-02
5.468750000000000000e-02,-1.100535392761230469e-01,5.468750000000000000e-02,5.715084075927734375e-02
6.250000000000000000e-02,-1.189665794372558594e-01,6.250000000000000000e-02,6.299114227294921875e-02
7.031250000000000000e-02,-1.262855529785156250e-01,7.031250000000000000e-02,6.749677658081054688e-02
7.812500000000000000e-02,-1.320075988769531250e-01,7.812500000000000000e-02,7.067584991455078125e-02
8.593750000000000000e-02,-1.362071037292480469e-01,8.593750000000000000e-02,7.263994216918945312e-02
9.375000000000000000e-02,-1.389780044555664062e-01,9.375000000000000000e-02,7.341241836547851562e-02
1.015625000000000000e-01,-1.403293609619140625e-01,1.015625000000000000e-01,7.303619384765625000e-02
1.093750000000000000e-01,-1.404466629028320312e-01,1.093750000000000000e-01,7.162380218505859375e-02
1.171875000000000000e-01,-1.393804550170898438e-01,1.171875000000000000e-01,6.932973861694335938e-02
1.250000000000000000e-01,-1.371974945068359375e-01,1.250000000000000000e-01,6.623506546020507812e-02
1.328125000000000000e-01,-1.340203285217285156e-01,1.328125000000000000e-01,6.239461898803710938e-02
1.406250000000000000e-01,-1.299333572387695312e-01,1.406250000000000000e-01,5.795526504516601562e-02
1.484375000000000000e-01,-1.250019073486328125e-01,1.484375000000000000e-01,5.309534072875976562e-02
1.562500000000000000e-01,-1.193447113037109375e-01,1.562500000000000000e-01,4.794120788574218750e-02
1.640625000000000000e-01,-1.130151748657226562e-01,1.640625000000000000e-01,4.251861572265625000e-02
1.718750000000000000e-01,-1.060752868652343750e-01,1.718750000000000000e-01,3.682851791381835938e-02
1.796875000000000000e-01,-9.847974777221679688e-02,1.796875000000000000e-01,3.090143203735351562e-02
1.875000000000000000e-01,-9.043598175048828125e-02,1.875000000000000000e-01,2.487373352050781250e-02
1.953125000000000000e-01,-8.190870285034179688e-02,1.953125000000000000e-01,1.882362365722656250e-02
2.031250000000000000e-01,-7.288837432861328125e-02,2.031250000000000000e-01,1.266622543334960938e-02
2.109375000000000000e-01,-6.353187561035156250e-02,2.109375000000000000e-01,6.452560424804687500e-03
2.187500000000000000e-01,-5.385303497314453125e-02,2.187500000000000000e-01,1.792907714843750000e-04
2.265625000000000000e-01,-4.379796981811523438e-02,2.265625000000000000e-01,-6.156921386718750000e-03
2.343750000000000000e-01,-3.354454040527343750e-02,2.343750000000000000e-01,-1.245069503784179688e-02
2.421875000000000000e-01,-2.312278747558593750e-02,2.421875000000000000e-01,-1.868009567260742188e-02
2.500000000000000000e-01,-1.250267028808593750e-02,2.500000000000000000e-01,-2.486133575439453125e-02
2.578125000000000000e-01,-1.821517944335937500e-03,2.578125000000000000e-01,-3.100347518920898438e-02
2.656250000000000000e-01,9.006500244140625000e-03,2.656250000000000000e-01,-3.707599639892578125e-02
2.734375000000000000e-01,1.982688903808593750e-02,2.734375000000000000e-01,-4.300737380981445312e-02
2.812500000000000000e-01,3.068733215332031250e-02,2.812500000000000000e-01,-4.878902435302734375e-02
2.890625000000000000e-01,4.154682159423828125e-02,2.890625000000000000e-01,-5.440092086791992188e-02
2.968750000000000000e-01,5.227613449096679688e-02,2.968750000000000000e-01,-5.984830856323242188e-02
3.046875000000000000e-01,6.291580200195312500e-02,3.046875000000000000e-01,-6.505346298217773438e-02
3.125000000000000000e-01,7.344341278076171875e-02,3.125000000000000000e-01,-7.002925872802734375e-02
3.203125000000000000e-01,8.377265930175781250e-02,3.203125000000000000e-01,-7.473373413085937500e-02
3.281250000000000000e-01,9.393692016601562500e-02,3.281250000000000000e-01,-7.914686203002929688e-02
3.359375000000000000e-01,1.039671897888183594e-01,3.359375000000000000e-01,-8.318805694580078125e-02
3.437500000000000000e-01,1.137881278991699219e-01,3.437500000000000000e-01,-8.682250976562500000e-02
3.515625000000000000e-01,1.234230995178222656e-01,3.515625000000000000e-01,-9.010410308837890625e-02
3.593750000000000000e-01,1.328582763671875000e-01,3.593750000000000000e-01,-9.300994873046875000e-02
3.671875000000000000e-01,1.421165466308593750e-01,3.671875000000000000e-01,-9.550857543945312500e-02
3.750000000000000000e-01,1.512165069580078125e-01,3.750000000000000000e-01,-9.760046005249023438e-02
3.828125000000000000e-01,1.600041389465332031e-01,3.828125000000000000e-01,-9.917688369750976562e-02
3.906250000000000000e-01,1.685509681701660156e-01,3.906250000000000000e-01,-1.002593040466308594e-01
3.984375000000000000e-01,1.768193244934082031e-01,3.984375000000000000e-01,-1.008815765380859375e-01
4.062500000000000000e-01,1.847095489501953125e-01,4.062500000000000000e-01,-1.010499000549316406e-01
4.140625000000000000e-01,1.921305656433105469e-01,4.140625000000000000e-01,-1.007366180419921875e-01
4.218750000000000000e-01,1.989822387695312500e-01,4.218750000000000000e-01,-9.995222091674804688e-02
4.296875000000000000e-01,2.051081657409667969e-01,4.296875000000000000e-01,-9.874439239501953125e-02
4.375000000000000000e-01,2.104358673095703125e-01,4.375000000000000000e-01,-9.704399108886718750e-02
4.453125000000000000e-01,2.147607803344726562e-01,4.453125000000000000e-01,-9.491920471191406250e-02
4.531250000000000000e-01,2.179679870605468750e-01,4.531250000000000000e-01,-9.238338470458984375e-02
4.609375000000000000e-01,2.199001312255859375e-01,4.609375000000000000e-01,-8.940601348876953125e-02
4.687500000000000000e-01,2.204909324645996094e-01,4.687500000000000000e-01,-8.609199523925781250e-02
4.765625000000000000e-01,2.195739746093750000e-01,4.765625000000000000e-01,-8.243656158447265625e-02
4.843750000000000000e-01,2.170810699462890625e-01,4.843750000000000000e-01,-7.844638824462890625e-02
