y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,-3.752231597900390625e-03,7.812500000000000000e-03,1.109981536865234375e-02
1.562500000000000000e-02,-7.661104202270507812e-03,1.562500000000000000e-02,2.191257476806640625e-02
2.343750000000000000e-02,-1.141500473022460938e-02,2.343750000000000000e-02,3.177475929260253906e-02
3.125000000000000000e-02,-1.501464843750000000e-02,3.125000000000000000e-02,4.119753837585449219e-02
3.906250000000000000e-02,-1.847219467163085938e-02,3.906250000000000000e-02,5.001497268676757812e-02
4.687500000000000000e-02,-2.183961868286132812e-02,4.687500000000000000e-02,5.840039253234863281e-02
5.468750000000000000e-02,-2.501320838928222656e-02,5.468750000000000000e-02,6.626749038696289062e-02
6.250000000000000000e-02,-2.817463874816894531e-02,6.250000000000000000e-02,7.367110252380371094e-02
7.031250000000000000e-02,-3.125643730163574219e-02,7.031250000000000000e-02,8.060336112976074219e-02
7.812500000000000000e-02,-3.431701660156250000e-02,7.812500000000000000e-02,8.708190917968750000e-02
8.593750000000000000e-02,-3.739070892333984375e-02,8.593750000000000000e-02,9.309411048889160156e-02
9.375000000000000000e-02,-4.043960571289062500e-02,9.375000000000000000e-02,9.871840476989746094e-02
1.015625000000000000e-01,-4.343128204345703125e-02,1.015625000000000000e-01,1.039607524871826172e-01
1.093750000000000000e-01,-4.640722274780273438e-02,1.093750000000000000e-01,1.087787151336669922e-01
1.171875000000000000e-01,-4.942178726196289062e-02,1.171875000000000000e-01,1.132385730743408203e-01
1.250000000000000000e-01,-5.239629745483398438e-02,1.250000000000000000e-01,1.173658370971679688e-01
1.328125000000000000e-01,-5.537343025207519531e-02,1.328125000000000000e-01,1.211674213409423828e-01
1.406250000000000000e-01,-5.838680267333984375e-02,1.406250000000000000e-01,1.245930194854736328e-01
1.484375000000000000e-01,-6.144309043884277344e-02,1.484375000000000000e-01,1.277594566345214844e-01
1.562500000000000000e-01,-6.452727317810058594e-02,1.562500000000000000e-01,1.306476593017578125e-01
1.640625000000000000e-01,-6.767702102661132812e-02,1.640625000000000000e-01,1.332225799560546875e-01
1.718750000000000000e-01,-7.090520858764648438e-02,1.718750000000000000e-01,1.355409622192382812e-01
1.796875000000000000e-01,-7.419061660766601562e-02,1.796875000000000000e-01,1.376051902770996094e-01
1.875000000000000000e-01,-7.754635810852050781e-02,1.875000000000000000e-01,1.394648551940917969e-01
1.953125000000000000e-01,-8.093881607055664062e-02,1.953125000000000000e-01,1.410984992980957031e-01
2.031250000000000000e-01,-8.443450927734375000e-02,2.031250000000000000e-01,1.425223350524902344e-01
2.109375000000000000e-01,-8.802151679992675781e-02,2.109375000000000000e-01,1.437292098999023438e-01
2.187500000000000000e-01,-9.166955947875976562e-02,2.187500000000000000e-01,1.447386741638183594e-01
2.265625000000000000e-01,-9.532618522644042969e-02,2.265625000000000000e-01,1.456089019775390625e-01
2.343750000000000000e-01,-9.907722473144531250e-02,2.343750000000000000e-01,1.461946964263916016e-01
2.421875000000000000e-01,-1.029269695281982422e-01,2.421875000000000000e-01,1.465737819671630859e-01
2.500000000000000000e-01,-1.067948341369628906e-01,2.500000000000000000e-01,1.467871665954589844e-01
2.578125000000000000e-01,-1.107003688812255859e-01,2.578125000000000000e-01,1.468274593353271484e-01
2.656250000000000000e-01,-1.146521568298339844e-01,2.656250000000000000e-01,1.466817855834960938e-01
2.734375000000000000e-01,-1.186704635620117188e-01,2.734375000000000000e-01,1.463577747344970703e-01
2.812500000000000000e-01,-1.227297782897949219e-01,2.812500000000000000e-01,1.458101272583007812e-01
2.890625000000000000e-01,-1.268062591552734375e-01,2.890625000000000000e-01,1.451175212860107422e-01
2.968750000000000000e-01,-1.308960914611816406e-01,2.968750000000000000e-01,1.442334651947021484e-01
3.046875000000000000e-01,-1.350610256195068359e-01,3.046875000000000000e-01,1.431488990783691406e-01
3.125000000000000000e-01,-1.392061710357666016e-01,3.125000000000000000e-01,1.419258117675781250e-01
3.203125000000000000e-01,-1.433193683624267578e-01,3.203125000000000000e-01,1.405386924743652344e-01
3.281250000000000000e-01,-1.474962234497070312e-01,3.281250000000000000e-01,1.389892101287841797e-01
3.359375000000000000e-01,-1.516735553741455078e-01,3.359375000000000000e-01,1.372826099395751953e-01
3.437500000000000000e-01,-1.558120250701904297e-01,3.437500000000000000e-01,1.353981494903564453e-01
3.515625000000000000e-01,-1.599409580230712891e-01,3.515625000000000000e-01,1.332941055297851562e-01
3.593750000000000000e-01,-1.640644073486328125e-01,3.593750000000000000e-01,1.309847831726074219e-01
3.671875000000000000e-01,-1.680672168731689453e-01,3.671875000000000000e-01,1.285948753356933594e-01
3.750000000000000000e-01,-1.719667911529541016e-01,3.750000000000000000e-01,1.259944438934326172e-01
3.828125000000000000e-01,-1.757881641387939453e-01,3.828125000000000000e-01,1.231369972229003906e-01
3.906250000000000000e-01,-1.794667243957519531e-01,3.906250000000000000e-01,1.201276779174804688e-01
3.984375000000000000e-01,-1.830022335052490234e-01,3.984375000000000000e-01,1.168851852416992188e-01
4.062500000000000000e-01,-1.863799095153808594e-01,4.062500000000000000e-01,1.134016513824462891e-01
4.140625000000000000e-01,-1.896131038665771484e-01,4.140625000000000000e-01,1.097350120544433594e-01
4.218750000000000000e-01,-1.926958560943603516e-01,4.218750000000000000e-01,1.059238910675048828e-01
4.296875000000000000e-01,-1.955645084381103516e-01,4.296875000000000000e-01,1.018726825714111328e-01
4.375000000000000000e-01,-1.982157230377197266e-01,4.375000000000000000e-01,9.756588935852050781e-02
4.453125000000000000e-01,-2.006413936614990234e-01,4.453125000000000000e-01,9.308242797851562500e-02
4.531250000000000000e-01,-2.028293609619140625e-01,4.531250000000000000e-01,8.835458755493164062e-02
4.609375000000000000e-01,-2.047212123870849609e-01,4.609375000000000000e-01,8.342504501342773438e-02
4.687500000000000000e-01,-2.062890529632568359e-01,4.687500000000000000e-01,7.833623886108398438e-02
4.765625000000000000e-01,-2.076094150543212891e-01,4.765625000000000000e-01,7.296371459960937500e-02
4.843750000000000000e-01,-2.086272239685058594e-01,4.843750000000000000e-01,6.734800338745117188e-02
4.921875000000000000e-01,-2.092347145080566406e-01,4.921875000000000000e-01,6.161689758300781250e-02
5.000000000000000000e-01,-2.095003128051757812e-01,5.000000000000000000e-01,5.562877655029296875e-02
5.078125000000000000e-01,-2.093911170959472656e-01,5.078125000000000000e-01,4.936981201171875000e-02
5.156250000000000000e-01,-2.088789939880371094e-01,5.156250000000000000e-01,4.295730590820312500e-02
5.234375000000000000e-01,-2.079200744628906250e-01,5.234375000000000000e-01,3.628110885620117188e-02
5.312500000000000000e-01,-2.065701484680175781e-01,5.312500000000000000e-01,2.938175201416015625e-02
5.390625000000000000e-01,-2.048406600952148438e-01,5.390625000000000000e-01,2.237606048583984375e-02
5.468750000000000000e-01,-2.026557922363281250e-01,5.468750000000000000e-01,1.510572433471679688e-02
5.546875000000000000e-01,-2.000885009765625000e-01,5.546875000000000000e-01,7.647514343261718750e-03
5.625000000000000000e-01,-1.971077919006347656e-01,5.625000000000000000e-01,2.431869506835937500e-05
5.703125000000000000e-01,-1.936960220336914062e-01,5.703125000000000000e-01,-7.720947265625000000e-03
5.781250000000000000e-01,-1.898388862609863281e-01,5.781250000000000000e-01,-1.561689376831054688e-02
5.859375000000000000e-01,-1.855292320251464844e-01,5.859375000000000000e-01,-2.374410629272460938e-02
5.937500000000000000e-01,-1.808199882507324219e-01,5.937500000000000000e-01,-3.196907043457031250e-02
6.015625000000000000e-01,-1.756973266601562500e-01,6.015625000000000000e-01,-4.031085968017578125e-02
6.093750000000000000e-01,-1.701965332031250000e-01,6.093750000000000000e-01,-4.870510101318359375e-02
6.171875000000000000e-01,-1.643114089965820312e-01,6.171875000000000000e-01,-5.725288391113281250e-02
6.250000000000000000e-01,-1.580119132995605469e-01,6.250000000000000000e-01,-6.583738327026367188e-02
6.328125000000000000e-01,-1.512985229492187500e-01,6.328125000000000000e-01,-7.446813583374023438e-02
6.406250000000000000e-01,-1.441421508789062500e-01,6.406250000000000000e-01,-8.317089080810546875e-02
6.484375000000000000e-01,-1.365857124328613281e-01,6.484375000000000000e-01,-9.181451797485351562e-02
6.562500000000000000e-01,-1.286511421203613281e-01,6.562500000000000000e-01,-1.004838943481445312e-01
6.640625000000000000e-01,-1.203308105468750000e-01,6.640625000000000000e-01,-1.090173721313476562e-01
6.718750000000000000e-01,-1.116313934326171875e-01,6.718750000000000000e-01,-1.175405979156494141e-01
6.796875000000000000e-01,-1.026496887207031250e-01,6.796875000000000000e-01,-1.259670257568359375e-01
6.875000000000000000e-01,-9.338426589965820312e-02,6.875000000000000000e-01,-1.341488361358642578e-01
6.953125000000000000e-01,-8.371305465698242188e-02,6.953125000000000000e-01,-1.422200202941894531e-01
7.031250000000000000e-01,-7.369089126586914062e-02,7.031250000000000000e-01,-1.500785350799560547e-01
7.109375000000000000e-01,-6.339979171752929688e-02,7.109375000000000000e-01,-1.576228141784667969e-01
7.187500000000000000e-01,-5.268144607543945312e-02,7.187500000000000000e-01,-1.648299694061279297e-01
7.265625000000000000e-01,-4.158592224121093750e-02,7.265625000000000000e-01,-1.717596054077148438e-01
7.343750000000000000e-01,-3.017759323120117188e-02,7.343750000000000000e-01,-1.782712936401367188e-01
7.421875000000000000e-01,-1.840543746948242188e-02,7.421875000000000000e-01,-1.842894554138183594e-01
7.500000000000000000e-01,-6.210803985595703125e-03,7.500000000000000000e-01,-1.899313926696777344e-01
7.578125000000000000e-01,6.471157073974609375e-03,7.578125000000000000e-01,-1.950130462646484375e-01
7.656250000000000000e-01,1.961946487426757812e-02,7.656250000000000000e-01,-1.995124816894531250e-01
7.734375000000000000e-01,3.332805633544921875e-02,7.734375000000000000e-01,-2.033839225769042969e-01
7.812500000000000000e-01,4.763269424438476562e-02,7.812500000000000000e-01,-2.065801620483398438e-01
7.890625000000000000e-01,6.252098083496093750e-02,7.890625000000000000e-01,-2.091009616851806641e-01
7.968750000000000000e-01,7.804155349731445312e-02,7.968750000000000000e-01,-2.108430862426757812e-01
8.046875000000000000e-01,9.427213668823242188e-02,8.046875000000000000e-01,-2.118234634399414062e-01
8.125000000000000000e-01,1.112766265869140625e-01,8.125000000000000000e-01,-2.120344638824462891e-01
8.203125000000000000e-01,1.291203498840332031e-01,8.203125000000000000e-01,-2.113809585571289062e-01
8.281250000000000000e-01,1.478729248046875000e-01,8.281250000000000000e-01,-2.098450660705566406e-01
8.359375000000000000e-01,1.677298545837402344e-01,8.359375000000000000e-01,-2.074453830718994141e-01
8.437500000000000000e-01,1.888856887817382812e-01,8.437500000000000000e-01,-2.041697502136230469e-01
8.515625000000000000e-01,2.113795280456542969e-01,8.515625000000000000e-01,-1.999995708465576172e-01
8.593750000000000000e-01,2.353510856628417969e-01,8.593750000000000000e-01,-1.949841976165771484e-01
8.671875000000000000e-01,2.609839439392089844e-01,8.671875000000000000e-01,-1.891348361968994141e-01
8.750000000000000000e-01,2.884016036987304688e-01,8.750000000000000000e-01,-1.824514865875244141e-01
8.828125000000000000e-01,3.177423477172851562e-01,8.828125000000000000e-01,-1.749095916748046875e-01
8.906250000000000000e-01,3.491411209106445312e-01,8.906250000000000000e-01,-1.666271686553955078e-01
8.984375000000000000e-01,3.827528953552246094e-01,8.984375000000000000e-01,-1.575591564178466797e-01
9.062500000000000000e-01,4.185876846313476562e-01,9.062500000000000000e-01,-1.477828025817871094e-01
9.140625000000000000e-01,4.566874504089355469e-01,9.140625000000000000e-01,-1.374127864837646484e-01
9.218750000000000000e-01,4.972705841064453125e-01,9.218750000000000000e-01,-1.264424324035644531e-01
