component(0=u_xmid,1=v_ymid),coord,ghia,pred,error
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.469999999999999862e-02,-3.717000000000000165e-02,-2.501826667785644540e-02,1.215173332214355625e-02
0.000000000000000000e+00,6.250000000000000000e-02,-4.191999999999999893e-02,-2.817463874816894531e-02,1.374536125183105362e-02
0.000000000000000000e+00,7.030000000000000138e-02,-4.775000000000000078e-02,-3.125150642395019274e-02,1.649849357604980804e-02
0.000000000000000000e+00,1.015999999999999959e-01,-6.433999999999999442e-02,-4.344556655883789059e-02,2.089443344116210383e-02
0.000000000000000000e+00,1.718999999999999972e-01,-1.015000000000000069e-01,-7.091572189331055154e-02,3.058427810668945535e-02
0.000000000000000000e+00,2.812999999999999945e-01,-1.566200000000000092e-01,-1.227558677673339788e-01,3.386413223266603045e-02
0.000000000000000000e+00,4.531000000000000028e-01,-2.109000000000000041e-01,-2.028223594665527485e-01,8.077640533447255633e-03
0.000000000000000000e+00,5.000000000000000000e-01,-2.058099999999999929e-01,-2.095003128051757812e-01,-3.690312805175788302e-03
0.000000000000000000e+00,6.171999999999999709e-01,-1.364100000000000035e-01,-1.643013298034668168e-01,-2.789132980346681334e-02
0.000000000000000000e+00,7.344000000000000528e-01,3.320000000000000034e-03,-3.013992233276359400e-02,-3.345992233276359751e-02
0.000000000000000000e+00,8.516000000000000236e-01,2.315099999999999936e-01,2.114945915222168626e-01,-2.001540847778313092e-02
0.000000000000000000e+00,9.530999999999999472e-01,6.871699999999999475e-01,6.813085155487057509e-01,-5.861484451294196596e-03
0.000000000000000000e+00,9.608999999999999764e-01,7.372199999999999864e-01,7.316576557159422123e-01,-5.562344284057774146e-03
0.000000000000000000e+00,9.687999999999999945e-01,7.887100000000000222e-01,7.844981891632080151e-01,-4.211810836792007073e-03
0.000000000000000000e+00,9.766000000000000236e-01,8.412300000000000333e-01,8.374230545043946927e-01,-3.806945495605340568e-03
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.250000000000000000e-02,9.232999999999999541e-02,7.367110252380371094e-02,-1.865889747619628447e-02
1.000000000000000000e+00,7.030000000000000138e-02,1.009099999999999997e-01,8.059226951599121613e-02,-2.031773048400878356e-02
1.000000000000000000e+00,7.810000000000000275e-02,1.088999999999999968e-01,8.706117782592773247e-02,-2.183882217407226434e-02
1.000000000000000000e+00,9.379999999999999449e-02,1.231700000000000017e-01,9.875195579528808776e-02,-2.441804420471191395e-02
1.000000000000000000e+00,1.562999999999999945e-01,1.607699999999999962e-01,1.306641387939453114e-01,-3.010586120605468485e-02
1.000000000000000000e+00,2.265999999999999959e-01,1.750700000000000034e-01,1.456117137908935488e-01,-2.945828620910645457e-02
1.000000000000000000e+00,2.343999999999999972e-01,1.752700000000000091e-01,1.461959095001220676e-01,-2.907409049987794147e-02
1.000000000000000000e+00,5.000000000000000000e-01,5.453999999999999820e-02,5.562877655029296875e-02,1.088776550292970546e-03
1.000000000000000000e+00,8.046999999999999709e-01,-2.453299999999999925e-01,-2.118238010406494065e-01,3.350619895935058601e-02
1.000000000000000000e+00,8.594000000000000528e-01,-2.244500000000000106e-01,-1.949654796600341355e-01,2.948452033996587507e-02
1.000000000000000000e+00,9.062999999999999945e-01,-1.691400000000000126e-01,-1.477164344787597616e-01,2.142356552124025093e-02
1.000000000000000000e+00,9.453000000000000291e-01,-1.031299999999999994e-01,-9.054021453857416524e-02,1.258978546142583421e-02
1.000000000000000000e+00,9.530999999999999472e-01,-8.863999999999999657e-02,-7.794269485473641346e-02,1.069730514526358311e-02
1.000000000000000000e+00,9.608999999999999764e-01,-7.391000000000000347e-02,-6.506958084106449769e-02,8.840419158935505783e-03
1.000000000000000000e+00,9.687999999999999945e-01,-5.906000000000000139e-02,-5.188013114929199837e-02,7.179868850708003014e-03
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
