iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,1.984466314315795898e+00,3.097817687988281250e+02,3.117662353515625000e+02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,8.204549551010131836e-01,1.646523895263671875e+02,1.654728393554687500e+02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.667874217033386230e+00,1.317188262939453125e+02,1.333867034912109375e+02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.170373201370239258e+00,1.213229904174804688e+02,1.234933624267578125e+02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.978359222412109375e+00,1.070470581054687500e+02,1.090254211425781250e+02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.692945837974548340e+00,9.077945709228515625e+01,9.247240447998046875e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.423357129096984863e+00,7.893278503417968750e+01,8.035614013671875000e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.299437761306762695e+00,7.502359008789062500e+01,7.632302856445312500e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.258092403411865234e+00,6.678921508789062500e+01,6.804730987548828125e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.285472989082336426e+00,5.911201095581054688e+01,6.039748382568359375e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,1.251542806625366211e+00,5.416571044921875000e+01,5.541725158691406250e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,1.282815814018249512e+00,5.136274337768554688e+01,5.264555740356445312e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,1.247922062873840332e+00,4.927828216552734375e+01,5.052620315551757812e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,1.283144950866699219e+00,4.876898956298828125e+01,5.005213546752929688e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,1.365325927734375000e+00,4.534675216674804688e+01,4.671207809448242188e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,1.398474693298339844e+00,4.051464080810546875e+01,4.191311645507812500e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,1.151702523231506348e+00,3.393149566650390625e+01,3.508319854736328125e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,9.906886816024780273e-01,3.040208625793457031e+01,3.139277458190917969e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,9.767907857894897461e-01,2.836840057373046875e+01,2.934519195556640625e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,9.221274256706237793e-01,2.362730979919433594e+01,2.454943656921386719e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,7.969906926155090332e-01,1.925337600708007812e+01,2.005036735534667969e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,6.877354979515075684e-01,1.492329597473144531e+01,1.561103153228759766e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,6.778284907341003418e-01,1.205706691741943359e+01,1.273489570617675781e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,6.557610034942626953e-01,1.107088565826416016e+01,1.172664642333984375e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,7.265776991844177246e-01,1.044280242919921875e+01,1.116938018798828125e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,6.868176460266113281e-01,9.574365615844726562e+00,1.026118278503417969e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,6.395764350891113281e-01,8.952808380126953125e+00,9.592384338378906250e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,5.074264407157897949e-01,8.738775253295898438e+00,9.246201515197753906e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,5.230274796485900879e-01,8.254654884338378906e+00,8.777682304382324219e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,4.470233619213104248e-01,8.154938697814941406e+00,8.601962089538574219e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,4.869002997875213623e-01,8.503500938415527344e+00,8.990401268005371094e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,4.256413877010345459e-01,8.028155326843261719e+00,8.453796386718750000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,3.908885121345520020e-01,8.159288406372070312e+00,8.550176620483398438e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,4.192016422748565674e-01,7.862504005432128906e+00,8.281705856323242188e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,3.599047660827636719e-01,7.320048332214355469e+00,7.679953098297119141e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,3.856582343578338623e-01,7.177274703979492188e+00,7.562932968139648438e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,3.359427452087402344e-01,7.295351982116699219e+00,7.631294727325439453e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,3.748931884765625000e-01,6.682820320129394531e+00,7.057713508605957031e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,4.002636373043060303e-01,6.130613803863525391e+00,6.530877590179443359e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,3.566873967647552490e-01,6.458883285522460938e+00,6.815570831298828125e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,3.839609920978546143e-01,6.835767269134521484e+00,7.219728469848632812e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,3.932141661643981934e-01,5.802313327789306641e+00,6.195527553558349609e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,3.260747492313385010e-01,6.858339309692382812e+00,7.184413909912109375e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,3.285368382930755615e-01,5.313143253326416016e+00,5.641680240631103516e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,3.980561494827270508e-01,5.950328350067138672e+00,6.348384380340576172e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,4.002315998077392578e-01,5.452108860015869141e+00,5.852340698242187500e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,3.551324307918548584e-01,1.043492031097412109e+01,1.079005241394042969e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,3.605868220329284668e-01,1.207851123809814453e+01,1.243909835815429688e+01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,3.795271813869476318e-01,7.154425621032714844e+00,7.533952713012695312e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,4.047534167766571045e-01,7.263459682464599609e+00,7.668212890625000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+01,3.544071912765502930e-01,5.967711448669433594e+00,6.322118759155273438e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.100000000000000000e+01,2.554379403591156006e-01,5.951178550720214844e+00,6.206616401672363281e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.200000000000000000e+01,2.423183023929595947e-01,6.607330799102783203e+00,6.849648952484130859e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.300000000000000000e+01,3.111221790313720703e-01,4.930953979492187500e+00,5.242075920104980469e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.400000000000000000e+01,4.123321771621704102e-01,5.955981731414794922e+00,6.368313789367675781e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.500000000000000000e+01,4.102150201797485352e-01,4.869397640228271484e+00,5.279612541198730469e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.600000000000000000e+01,3.025979697704315186e-01,5.404531478881835938e+00,5.707129478454589844e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
