y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,-8.487701416015625000e-05,7.812500000000000000e-03,2.117156982421875000e-04
1.562500000000000000e-02,-1.249313354492187500e-04,1.562500000000000000e-02,-1.811981201171875000e-05
2.343750000000000000e-02,-6.484985351562500000e-05,2.343750000000000000e-02,-2.670288085937500000e-04
3.125000000000000000e-02,-2.717971801757812500e-05,3.125000000000000000e-02,-4.391670227050781250e-04
3.906250000000000000e-02,-2.670288085937500000e-05,3.906250000000000000e-02,-4.768371582031250000e-04
4.687500000000000000e-02,-6.198883056640625000e-06,4.687500000000000000e-02,-3.843307495117187500e-04
5.468750000000000000e-02,-3.767013549804687500e-05,5.468750000000000000e-02,-1.778602600097656250e-04
6.250000000000000000e-02,-4.911422729492187500e-05,6.250000000000000000e-02,2.593994140625000000e-04
7.031250000000000000e-02,3.337860107421875000e-06,7.031250000000000000e-02,7.987022399902343750e-04
7.812500000000000000e-02,4.816055297851562500e-05,7.812500000000000000e-02,1.346111297607421875e-03
8.593750000000000000e-02,5.435943603515625000e-05,8.593750000000000000e-02,1.895427703857421875e-03
9.375000000000000000e-02,2.813339233398437500e-05,9.375000000000000000e-02,2.337455749511718750e-03
1.015625000000000000e-01,-1.192092895507812500e-04,1.015625000000000000e-01,2.600193023681640625e-03
1.093750000000000000e-01,-4.534721374511718750e-04,1.093750000000000000e-01,2.605438232421875000e-03
1.171875000000000000e-01,-9.393692016601562500e-04,1.171875000000000000e-01,2.380371093750000000e-03
1.250000000000000000e-01,-1.616477966308593750e-03,1.250000000000000000e-01,2.043247222900390625e-03
1.328125000000000000e-01,-2.470493316650390625e-03,1.328125000000000000e-01,1.593112945556640625e-03
1.406250000000000000e-01,-3.025054931640625000e-03,1.406250000000000000e-01,1.075744628906250000e-03
1.484375000000000000e-01,-1.551628112792968750e-03,1.484375000000000000e-01,6.055831909179687500e-04
1.562500000000000000e-01,-5.722045898437500000e-06,1.562500000000000000e-01,3.156661987304687500e-04
1.640625000000000000e-01,-2.050399780273437500e-05,1.640625000000000000e-01,1.683235168457031250e-04
1.718750000000000000e-01,-3.385543823242187500e-05,1.718750000000000000e-01,1.440048217773437500e-04
1.796875000000000000e-01,-2.479553222656250000e-05,1.796875000000000000e-01,3.590583801269531250e-04
1.875000000000000000e-01,1.478195190429687500e-05,1.875000000000000000e-01,7.071495056152343750e-04
1.953125000000000000e-01,1.764297485351562500e-05,1.953125000000000000e-01,1.183032989501953125e-03
2.031250000000000000e-01,3.957748413085937500e-05,2.031250000000000000e-01,1.707077026367187500e-03
2.109375000000000000e-01,7.486343383789062500e-05,2.109375000000000000e-01,2.165317535400390625e-03
2.187500000000000000e-01,5.626678466796875000e-05,2.187500000000000000e-01,2.572059631347656250e-03
2.265625000000000000e-01,5.626678466796875000e-05,2.265625000000000000e-01,2.734661102294921875e-03
2.343750000000000000e-01,3.480911254882812500e-05,2.343750000000000000e-01,2.701282501220703125e-03
2.421875000000000000e-01,2.384185791015625000e-05,2.421875000000000000e-01,2.411365509033203125e-03
2.500000000000000000e-01,3.576278686523437500e-05,2.500000000000000000e-01,1.880645751953125000e-03
2.578125000000000000e-01,-2.813339233398437500e-05,2.578125000000000000e-01,1.291275024414062500e-03
2.656250000000000000e-01,-5.531311035156250000e-05,2.656250000000000000e-01,7.305145263671875000e-04
2.734375000000000000e-01,-2.336502075195312500e-05,2.734375000000000000e-01,2.140998840332031250e-04
2.812500000000000000e-01,-2.479553222656250000e-05,2.812500000000000000e-01,-8.392333984375000000e-05
2.890625000000000000e-01,-2.431869506835937500e-05,2.890625000000000000e-01,-1.091957092285156250e-04
2.968750000000000000e-01,-4.768371582031250000e-07,2.968750000000000000e-01,-4.434585571289062500e-05
3.046875000000000000e-01,1.096725463867187500e-05,3.046875000000000000e-01,2.360343933105468750e-04
3.125000000000000000e-01,-3.576278686523437500e-05,3.125000000000000000e-01,6.136894226074218750e-04
3.203125000000000000e-01,-1.430511474609375000e-06,3.203125000000000000e-01,1.016139984130859375e-03
3.281250000000000000e-01,1.287460327148437500e-05,3.281250000000000000e-01,1.441955566406250000e-03
3.359375000000000000e-01,-1.478195190429687500e-05,3.359375000000000000e-01,1.837253570556640625e-03
3.437500000000000000e-01,-1.811981201171875000e-05,3.437500000000000000e-01,2.116680145263671875e-03
3.515625000000000000e-01,-5.435943603515625000e-05,3.515625000000000000e-01,2.185344696044921875e-03
3.593750000000000000e-01,-5.149841308593750000e-05,3.593750000000000000e-01,2.126216888427734375e-03
3.671875000000000000e-01,-3.528594970703125000e-05,3.671875000000000000e-01,1.843452453613281250e-03
3.750000000000000000e-01,-3.290176391601562500e-05,3.750000000000000000e-01,1.326084136962890625e-03
3.828125000000000000e-01,-5.435943603515625000e-05,3.828125000000000000e-01,6.704330444335937500e-04
3.906250000000000000e-01,-7.200241088867187500e-05,3.906250000000000000e-01,-1.044273376464843750e-04
3.984375000000000000e-01,-1.006126403808593750e-04,3.984375000000000000e-01,-7.700920104980468750e-04
4.062500000000000000e-01,-8.869171142578125000e-05,4.062500000000000000e-01,-1.239776611328125000e-03
4.140625000000000000e-01,-5.388259887695312500e-05,4.140625000000000000e-01,-1.484870910644531250e-03
4.218750000000000000e-01,-7.390975952148437500e-05,4.218750000000000000e-01,-1.485347747802734375e-03
4.296875000000000000e-01,-7.677078247070312500e-05,4.296875000000000000e-01,-1.128673553466796875e-03
4.375000000000000000e-01,-6.675720214843750000e-06,4.375000000000000000e-01,-5.521774291992187500e-04
4.453125000000000000e-01,-3.385543823242187500e-05,4.453125000000000000e-01,7.915496826171875000e-05
4.531250000000000000e-01,-6.103515625000000000e-05,4.531250000000000000e-01,7.929801940917968750e-04
4.609375000000000000e-01,1.859664916992187500e-05,4.609375000000000000e-01,1.389503479003906250e-03
4.687500000000000000e-01,-4.291534423828125000e-06,4.687500000000000000e-01,1.877307891845703125e-03
4.765625000000000000e-01,-1.907348632812500000e-05,4.765625000000000000e-01,2.160549163818359375e-03
4.843750000000000000e-01,1.001358032226562500e-05,4.843750000000000000e-01,2.110958099365234375e-03
4.921875000000000000e-01,-4.100799560546875000e-05,4.921875000000000000e-01,1.892089843750000000e-03
5.000000000000000000e-01,-6.484985351562500000e-05,5.000000000000000000e-01,1.443386077880859375e-03
5.078125000000000000e-01,-5.578994750976562500e-05,5.078125000000000000e-01,8.177757263183593750e-04
5.156250000000000000e-01,-4.482269287109375000e-05,5.156250000000000000e-01,1.974105834960937500e-04
5.234375000000000000e-01,-5.912780761718750000e-05,5.234375000000000000e-01,-4.506111145019531250e-04
5.312500000000000000e-01,-8.249282836914062500e-05,5.312500000000000000e-01,-9.784698486328125000e-04
5.390625000000000000e-01,-4.768371582031250000e-05,5.390625000000000000e-01,-1.278400421142578125e-03
5.468750000000000000e-01,-4.768371582031250000e-05,5.468750000000000000e-01,-1.215457916259765625e-03
5.546875000000000000e-01,-8.916854858398437500e-05,5.546875000000000000e-01,-9.198188781738281250e-04
5.625000000000000000e-01,-6.389617919921875000e-05,5.625000000000000000e-01,-5.388259887695312500e-04
5.703125000000000000e-01,-2.241134643554687500e-05,5.703125000000000000e-01,6.723403930664062500e-05
5.781250000000000000e-01,-4.768371582031250000e-07,5.781250000000000000e-01,6.971359252929687500e-04
5.859375000000000000e-01,-4.768371582031250000e-07,5.859375000000000000e-01,1.164913177490234375e-03
5.937500000000000000e-01,-9.536743164062500000e-07,5.937500000000000000e-01,1.569747924804687500e-03
6.015625000000000000e-01,2.384185791015625000e-06,6.015625000000000000e-01,1.727581024169921875e-03
6.093750000000000000e-01,-4.291534423828125000e-06,6.093750000000000000e-01,1.604557037353515625e-03
6.171875000000000000e-01,2.384185791015625000e-06,6.171875000000000000e-01,1.380920410156250000e-03
6.250000000000000000e-01,-2.241134643554687500e-05,6.250000000000000000e-01,1.060485839843750000e-03
6.328125000000000000e-01,-3.576278686523437500e-05,6.328125000000000000e-01,5.903244018554687500e-04
6.406250000000000000e-01,-4.196166992187500000e-05,6.406250000000000000e-01,1.020431518554687500e-04
6.484375000000000000e-01,1.096725463867187500e-05,6.484375000000000000e-01,-3.790855407714843750e-04
6.562500000000000000e-01,2.765655517578125000e-05,6.562500000000000000e-01,-7.748603820800781250e-04
6.640625000000000000e-01,-2.145767211914062500e-05,6.640625000000000000e-01,-9.922981262207031250e-04
6.718750000000000000e-01,-1.430511474609375000e-06,6.718750000000000000e-01,-9.803771972656250000e-04
6.796875000000000000e-01,1.430511474609375000e-06,6.796875000000000000e-01,-7.286071777343750000e-04
6.875000000000000000e-01,2.670288085937500000e-05,6.875000000000000000e-01,-2.903938293457031250e-04
6.953125000000000000e-01,7.200241088867187500e-05,6.953125000000000000e-01,4.034042358398437500e-04
7.031250000000000000e-01,7.390975952148437500e-05,7.031250000000000000e-01,1.081466674804687500e-03
7.109375000000000000e-01,6.246566772460937500e-05,7.109375000000000000e-01,1.731395721435546875e-03
7.187500000000000000e-01,7.343292236328125000e-05,7.187500000000000000e-01,2.315044403076171875e-03
7.265625000000000000e-01,1.072883605957031250e-04,7.265625000000000000e-01,2.639770507812500000e-03
7.343750000000000000e-01,5.674362182617187500e-05,7.343750000000000000e-01,2.763271331787109375e-03
7.421875000000000000e-01,3.957748413085937500e-05,7.421875000000000000e-01,2.538204193115234375e-03
7.500000000000000000e-01,7.867813110351562500e-05,7.500000000000000000e-01,2.052783966064453125e-03
7.578125000000000000e-01,5.674362182617187500e-05,7.578125000000000000e-01,1.434803009033203125e-03
7.656250000000000000e-01,8.697509765625000000e-04,7.656250000000000000e-01,7.190704345703125000e-04
7.734375000000000000e-01,1.524448394775390625e-03,7.734375000000000000e-01,1.192092895507812500e-04
7.812500000000000000e-01,1.140117645263671875e-03,7.812500000000000000e-01,-3.142356872558593750e-04
7.890625000000000000e-01,8.153915405273437500e-04,7.890625000000000000e-01,-5.526542663574218750e-04
7.968750000000000000e-01,7.328987121582031250e-04,7.968750000000000000e-01,-5.187988281250000000e-04
8.046875000000000000e-01,8.182525634765625000e-04,8.046875000000000000e-01,-2.498626708984375000e-04
