iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,3.354294061660766602e+00,3.687912225723266602e+00,7.042206287384033203e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.964924216270446777e-01,3.075686693191528320e-01,7.040610909461975098e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.336850464344024658e-01,1.119360625743865967e-01,3.456211090087890625e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.176516637206077576e-01,8.370482921600341797e-02,2.013565003871917725e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,5.151740089058876038e-02,4.775933548808097839e-02,9.927673637866973877e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.737033322453498840e-02,2.514153905212879181e-02,7.251187413930892944e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.382566362619400024e-02,1.518856920301914215e-02,5.901423096656799316e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.637404762208461761e-02,1.968266814947128296e-02,4.605671763420104980e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.178576890379190445e-02,1.075258851051330566e-02,2.253835648298263550e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.024362165480852127e-02,6.319440901279449463e-03,1.656306162476539612e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,9.498719125986099243e-03,6.105821114033460617e-03,1.560454070568084717e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,7.246014662086963654e-03,6.199035793542861938e-03,1.344505045562982559e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,5.584353581070899963e-03,3.910542931407690048e-03,9.494896978139877319e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.659048419445753098e-03,1.481565879657864571e-03,4.140614531934261322e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,3.909418359398841858e-03,3.671798156574368477e-03,7.581216283142566681e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,3.105884185060858727e-03,2.900728723034262657e-03,6.006612908095121384e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,3.362923394888639450e-03,2.679612720385193825e-03,6.042536348104476929e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,1.317703863605856895e-03,1.128881005570292473e-03,2.446584869176149368e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,1.722494373098015785e-03,1.272934838198125362e-03,2.995429094880819321e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,1.194134936667978764e-03,9.744504350237548351e-04,2.168585313484072685e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,1.411489327438175678e-03,1.274772570468485355e-03,2.686261897906661034e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,1.185465021990239620e-03,1.187325804494321346e-03,2.372790826484560966e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,8.756717434152960777e-04,9.615311864763498306e-04,1.837202929891645908e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,9.756766376085579395e-04,8.417937788181006908e-04,1.817470416426658630e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,6.230474100448191166e-04,4.294967802707105875e-04,1.052544219419360161e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,4.652013303712010384e-04,2.999340940732508898e-04,7.651353953406214714e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,5.363873206079006195e-04,4.057760233990848064e-04,9.421633440069854259e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,4.331779782660305500e-04,4.430674307513982058e-04,8.762454381212592125e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,4.596952639985829592e-04,6.035768310539424419e-04,1.063272124156355858e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,4.744425532408058643e-04,6.602451321668922901e-04,1.134687685407698154e-03,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,3.274373593740165234e-04,4.776882415171712637e-04,8.051255717873573303e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,2.765901735983788967e-04,3.209945280104875565e-04,5.975847016088664532e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,2.505575830582529306e-04,2.180944720748811960e-04,4.686520551331341267e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,1.505764375906437635e-04,1.014787703752517700e-04,2.520552079658955336e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,1.527736749267205596e-04,8.992940274765715003e-05,2.427030703984200954e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,2.026379370363429189e-04,1.456207974115386605e-04,3.482587344478815794e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,1.672123180469498038e-04,1.541292876936495304e-04,3.213416202925145626e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,1.435479935025796294e-04,1.621170376893132925e-04,3.056650166399776936e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,1.691052166279405355e-04,1.952247403096407652e-04,3.643299569375813007e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,1.480360951973125339e-04,1.857337338151410222e-04,3.337698290124535561e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,9.350494656246155500e-05,1.372844708384945989e-04,2.307894174009561539e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,7.884463411755859852e-05,1.077348642866127193e-04,1.865795056801289320e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,7.514514436479657888e-05,8.767325925873592496e-05,1.628184108994901180e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,5.360746217775158584e-05,5.880355092813260853e-05,1.124110131058841944e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,5.063732169219292700e-05,4.400680700200609863e-05,9.464412869419902563e-05,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,6.545296491822227836e-05,5.042409247835166752e-05,1.158770610345527530e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,5.988031261949799955e-05,5.395902189775370061e-05,1.138393345172517002e-04,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
