iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,1.984466314315795898e+00,1.993199706077575684e+00,3.977665901184082031e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.439541816711425781e+00,1.316524863243103027e+00,2.756066799163818359e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.401091933250427246e-01,3.105185925960540771e-01,7.506277561187744141e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.870603114366531372e-01,9.012556076049804688e-02,2.771858572959899902e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.649393290281295776e-01,9.485711157321929932e-02,2.597964406013488770e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,5.113375559449195862e-02,3.223333135247230530e-02,8.336708694696426392e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,6.925089657306671143e-02,4.720351099967956543e-02,1.164544075727462769e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,7.711964845657348633e-02,3.800073638558387756e-02,1.151203811168670654e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.072107002139091492e-02,1.605794206261634827e-02,5.677901208400726318e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.945965342223644257e-02,1.683510839939117432e-02,4.629476368427276611e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.889937162399291992e-02,1.514540892094373703e-02,4.404478147625923157e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,1.707765460014343262e-02,1.012894231826066971e-02,2.720659598708152771e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,1.663030683994293213e-02,1.363152172416448593e-02,3.026182949542999268e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,1.972386427223682404e-02,1.447619404643774033e-02,3.420005738735198975e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,1.571193523705005646e-02,1.209583226591348648e-02,2.780776843428611755e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,8.884668350219726562e-03,1.190435700118541718e-02,2.078902535140514374e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,8.474083617329597473e-03,1.209954079240560532e-02,2.057362347841262817e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,9.639204479753971100e-03,1.124454196542501450e-02,2.088374644517898560e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,8.020889014005661011e-03,1.028377469629049301e-02,1.830466464161872864e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,7.374278735369443893e-03,1.002713479101657867e-02,1.740141399204730988e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,7.883371785283088684e-03,9.485650807619094849e-03,1.736902259290218353e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,8.977970108389854431e-03,9.220834821462631226e-03,1.819880492985248566e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,7.642171811312437057e-03,8.993353694677352905e-03,1.663552597165107727e-02,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan
