iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,1.035744696855545044e-02,3.475820645689964294e-02,4.511565342545509338e-02,0.000000000000000000e+00,5.798959359526634216e-02,1.423368230462074280e-02,1.190216615796089172e-01,4.864779710769653320e-01,1.194071620702743530e-01,9.984794259071350098e-01
1.000000000000000000e+00,1.282384619116783142e-03,2.128904499113559723e-02,2.257142961025238037e-02,0.000000000000000000e+00,5.789177119731903076e-02,1.422083377838134766e-02,1.189176365733146667e-01,4.859102368354797363e-01,1.194044947624206543e-01,9.984857439994812012e-01
2.000000000000000000e+00,2.449818886816501617e-03,2.094760164618492126e-02,2.339741960167884827e-02,0.000000000000000000e+00,5.784043297171592712e-02,1.428824290633201599e-02,1.187889426946640015e-01,4.857578277587890625e-01,1.198893338441848755e-01,9.980112314224243164e-01
3.000000000000000000e+00,3.975758329033851624e-03,2.074880339205265045e-02,2.472456172108650208e-02,0.000000000000000000e+00,5.778397247195243835e-02,1.422247011214494705e-02,1.186572313308715820e-01,4.854506254196166992e-01,1.193525344133377075e-01,9.975244402885437012e-01
4.000000000000000000e+00,2.306861570104956627e-03,2.009011805057525635e-02,2.239697985351085663e-02,0.000000000000000000e+00,5.772585794329643250e-02,1.419115066528320312e-02,1.185934916138648987e-01,4.851219356060028076e-01,1.193868517875671387e-01,9.976994395256042480e-01
5.000000000000000000e+00,1.084954245015978813e-03,1.935319975018501282e-02,2.043815329670906067e-02,0.000000000000000000e+00,5.767495185136795044e-02,1.420145388692617416e-02,1.185309886932373047e-01,4.848300218582153320e-01,1.191326975822448730e-01,9.978413581848144531e-01
6.000000000000000000e+00,9.850350907072424889e-04,1.867528632283210754e-02,1.966032199561595917e-02,0.000000000000000000e+00,5.762326717376708984e-02,1.419429667294025421e-02,1.184641793370246887e-01,4.845086038112640381e-01,1.193671673536300659e-01,9.978752136230468750e-01
7.000000000000000000e+00,1.237467746250331402e-03,1.804206706583499908e-02,1.927953399717807770e-02,0.000000000000000000e+00,5.756409093737602234e-02,1.419945247471332550e-02,1.183892115950584412e-01,4.841212034225463867e-01,1.191851720213890076e-01,9.978171586990356445e-01
8.000000000000000000e+00,1.452093827538192272e-03,1.736675202846527100e-02,1.881884597241878510e-02,0.000000000000000000e+00,5.749993026256561279e-02,1.419848296791315079e-02,1.183133646845817566e-01,4.837037622928619385e-01,1.189074292778968811e-01,9.977592229843139648e-01
9.000000000000000000e+00,1.568961888551712036e-03,1.659640669822692871e-02,1.816536858677864075e-02,0.000000000000000000e+00,5.743670091032981873e-02,1.417426019906997681e-02,1.182678788900375366e-01,4.833109974861145020e-01,1.186368539929389954e-01,9.976286292076110840e-01
1.000000000000000000e+01,1.660171314142644405e-03,1.572012715041637421e-02,1.738029904663562775e-02,0.000000000000000000e+00,5.737807229161262512e-02,1.415838766843080521e-02,1.182629391551017761e-01,4.829702377319335938e-01,1.187726333737373352e-01,9.974641799926757812e-01
1.100000000000000000e+01,1.817077281884849072e-03,1.474735792726278305e-02,1.656443439424037933e-02,0.000000000000000000e+00,5.732573196291923523e-02,1.413788460195064545e-02,1.182492673397064209e-01,4.826863110065460205e-01,1.187431886792182922e-01,9.973734617233276367e-01
1.200000000000000000e+01,2.106000669300556183e-03,1.369863096624612808e-02,1.580463163554668427e-02,0.000000000000000000e+00,5.727821588516235352e-02,1.413950417190790176e-02,1.182335838675498962e-01,4.824367463588714600e-01,1.184145659208297729e-01,9.974493384361267090e-01
1.300000000000000000e+01,2.513112500309944153e-03,1.256637554615736008e-02,1.507948804646730423e-02,0.000000000000000000e+00,5.723755434155464172e-02,1.415698602795600891e-02,1.182160079479217529e-01,4.822293817996978760e-01,1.186328455805778503e-01,9.975153207778930664e-01
1.400000000000000000e+01,3.007913241162896156e-03,1.132437866181135178e-02,1.433229167014360428e-02,0.000000000000000000e+00,5.720505118370056152e-02,1.413650810718536377e-02,1.181988790631294250e-01,4.820688664913177490e-01,1.185233667492866516e-01,9.975388050079345703e-01
