y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,6.131649017333984375e-03,7.812500000000000000e-03,-2.155303955078125000e-04
1.562500000000000000e-02,1.244831085205078125e-02,1.562500000000000000e-02,4.008293151855468750e-03
2.343750000000000000e-02,1.839494705200195312e-02,2.343750000000000000e-02,1.132154464721679688e-02
3.125000000000000000e-02,2.318096160888671875e-02,3.125000000000000000e-02,1.821708679199218750e-02
3.906250000000000000e-02,2.624607086181640625e-02,3.906250000000000000e-02,2.472496032714843750e-02
4.687500000000000000e-02,2.872037887573242188e-02,4.687500000000000000e-02,3.031969070434570312e-02
5.468750000000000000e-02,2.987337112426757812e-02,5.468750000000000000e-02,3.469610214233398438e-02
6.250000000000000000e-02,2.901029586791992188e-02,6.250000000000000000e-02,3.730916976928710938e-02
7.031250000000000000e-02,2.631330490112304688e-02,7.031250000000000000e-02,3.853702545166015625e-02
7.812500000000000000e-02,2.260494232177734375e-02,7.812500000000000000e-02,3.881311416625976562e-02
8.593750000000000000e-02,1.828289031982421875e-02,8.593750000000000000e-02,3.846931457519531250e-02
9.375000000000000000e-02,1.301288604736328125e-02,9.375000000000000000e-02,3.746509552001953125e-02
1.015625000000000000e-01,6.601333618164062500e-03,1.015625000000000000e-01,3.586578369140625000e-02
1.093750000000000000e-01,-9.593963623046875000e-04,1.093750000000000000e-01,3.372001647949218750e-02
1.171875000000000000e-01,-8.955478668212890625e-03,1.171875000000000000e-01,3.116178512573242188e-02
1.250000000000000000e-01,-1.673269271850585938e-02,1.250000000000000000e-01,2.822160720825195312e-02
1.328125000000000000e-01,-2.478885650634765625e-02,1.328125000000000000e-01,2.505064010620117188e-02
1.406250000000000000e-01,-3.271436691284179688e-02,1.406250000000000000e-01,2.176952362060546875e-02
1.484375000000000000e-01,-3.954839706420898438e-02,1.484375000000000000e-01,1.844406127929687500e-02
1.562500000000000000e-01,-4.529237747192382812e-02,1.562500000000000000e-01,1.507043838500976562e-02
1.640625000000000000e-01,-5.003547668457031250e-02,1.640625000000000000e-01,1.167821884155273438e-02
1.718750000000000000e-01,-5.339002609252929688e-02,1.718750000000000000e-01,8.374691009521484375e-03
1.796875000000000000e-01,-5.497169494628906250e-02,1.796875000000000000e-01,5.234718322753906250e-03
1.875000000000000000e-01,-5.450105667114257812e-02,1.875000000000000000e-01,2.297878265380859375e-03
1.953125000000000000e-01,-5.183315277099609375e-02,1.953125000000000000e-01,-3.409385681152343750e-04
2.031250000000000000e-01,-4.715061187744140625e-02,2.031250000000000000e-01,-2.579689025878906250e-03
2.109375000000000000e-01,-4.071521759033203125e-02,2.109375000000000000e-01,-4.428863525390625000e-03
2.187500000000000000e-01,-3.235387802124023438e-02,2.187500000000000000e-01,-5.889415740966796875e-03
2.265625000000000000e-01,-2.280378341674804688e-02,2.265625000000000000e-01,-6.908893585205078125e-03
2.343750000000000000e-01,-1.251459121704101562e-02,2.343750000000000000e-01,-7.472515106201171875e-03
