y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,1.573562622070312500e-04,7.812500000000000000e-03,-2.245903015136718750e-04
1.562500000000000000e-02,2.140998840332031250e-04,1.562500000000000000e-02,-2.279281616210937500e-04
2.343750000000000000e-02,2.279281616210937500e-04,2.343750000000000000e-02,-1.964569091796875000e-04
3.125000000000000000e-02,2.136230468750000000e-04,3.125000000000000000e-02,-1.411437988281250000e-04
3.906250000000000000e-02,2.107620239257812500e-04,3.906250000000000000e-02,-7.200241088867187500e-05
4.687500000000000000e-02,2.002716064453125000e-04,4.687500000000000000e-02,-2.384185791015625000e-06
5.468750000000000000e-02,1.745223999023437500e-04,5.468750000000000000e-02,6.103515625000000000e-05
6.250000000000000000e-02,1.196861267089843750e-04,6.250000000000000000e-02,1.192092895507812500e-04
7.031250000000000000e-02,5.626678466796875000e-05,7.031250000000000000e-02,1.564025878906250000e-04
7.812500000000000000e-02,1.621246337890625000e-05,7.812500000000000000e-02,1.482963562011718750e-04
8.593750000000000000e-02,7.629394531250000000e-06,8.593750000000000000e-02,8.964538574218750000e-05
9.375000000000000000e-02,2.813339233398437500e-05,9.375000000000000000e-02,-2.050399780273437500e-05
1.015625000000000000e-01,4.863739013671875000e-05,1.015625000000000000e-01,-1.816749572753906250e-04
1.093750000000000000e-01,5.245208740234375000e-05,1.093750000000000000e-01,-3.857612609863281250e-04
1.171875000000000000e-01,5.054473876953125000e-05,1.171875000000000000e-01,-5.893707275390625000e-04
1.250000000000000000e-01,4.482269287109375000e-05,1.250000000000000000e-01,-7.534027099609375000e-04
1.328125000000000000e-01,4.577636718750000000e-05,1.328125000000000000e-01,-8.645057678222656250e-04
1.406250000000000000e-01,3.194808959960937500e-05,1.406250000000000000e-01,-9.007453918457031250e-04
1.484375000000000000e-01,-2.765655517578125000e-05,1.484375000000000000e-01,-8.244514465332031250e-04
1.562500000000000000e-01,-1.144409179687500000e-04,1.562500000000000000e-01,-6.413459777832031250e-04
1.640625000000000000e-01,-2.112388610839843750e-04,1.640625000000000000e-01,-4.158020019531250000e-04
1.718750000000000000e-01,-3.137588500976562500e-04,1.718750000000000000e-01,-1.854896545410156250e-04
1.796875000000000000e-01,-4.067420959472656250e-04,1.796875000000000000e-01,4.673004150390625000e-05
1.875000000000000000e-01,-4.687309265136718750e-04,1.875000000000000000e-01,2.479553222656250000e-04
1.953125000000000000e-01,-4.873275756835937500e-04,1.953125000000000000e-01,3.833770751953125000e-04
2.031250000000000000e-01,-4.634857177734375000e-04,2.031250000000000000e-01,4.420280456542968750e-04
2.109375000000000000e-01,-4.234313964843750000e-04,2.109375000000000000e-01,4.320144653320312500e-04
