y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,-2.181529998779296875e-04,7.812500000000000000e-03,1.060485839843750000e-03
1.562500000000000000e-02,-6.279945373535156250e-04,1.562500000000000000e-02,7.154941558837890625e-04
2.343750000000000000e-02,-5.135536193847656250e-04,2.343750000000000000e-02,2.827644348144531250e-04
3.125000000000000000e-02,3.390312194824218750e-04,3.125000000000000000e-02,-4.389286041259765625e-04
3.906250000000000000e-02,1.733303070068359375e-04,3.906250000000000000e-02,-2.861022949218750000e-06
4.687500000000000000e-02,1.182556152343750000e-04,4.687500000000000000e-02,1.614093780517578125e-04
5.468750000000000000e-02,3.247261047363281250e-04,5.468750000000000000e-02,4.987716674804687500e-04
6.250000000000000000e-02,3.609657287597656250e-04,6.250000000000000000e-02,3.199577331542968750e-04
7.031250000000000000e-02,-1.356601715087890625e-04,7.031250000000000000e-02,8.394718170166015625e-04
7.812500000000000000e-02,-7.770061492919921875e-04,7.812500000000000000e-02,6.330013275146484375e-04
8.593750000000000000e-02,-1.035451889038085938e-03,8.593750000000000000e-02,6.706714630126953125e-04
9.375000000000000000e-02,-9.040832519531250000e-04,9.375000000000000000e-02,1.676082611083984375e-04
1.015625000000000000e-01,-6.248950958251953125e-04,1.015625000000000000e-01,4.312992095947265625e-04
1.093750000000000000e-01,-3.561973571777343750e-04,1.093750000000000000e-01,2.889633178710937500e-04
1.171875000000000000e-01,-1.559257507324218750e-04,1.171875000000000000e-01,3.721714019775390625e-04
1.250000000000000000e-01,-2.861022949218750000e-05,1.250000000000000000e-01,1.604557037353515625e-04
1.328125000000000000e-01,-2.765655517578125000e-05,1.328125000000000000e-01,3.917217254638671875e-04
1.406250000000000000e-01,-1.926422119140625000e-04,1.406250000000000000e-01,2.965927124023437500e-04
1.484375000000000000e-01,-4.251003265380859375e-04,1.484375000000000000e-01,3.376007080078125000e-04
1.562500000000000000e-01,-5.571842193603515625e-04,1.562500000000000000e-01,1.268386840820312500e-04
1.640625000000000000e-01,-5.161762237548828125e-04,1.640625000000000000e-01,3.571510314941406250e-04
1.718750000000000000e-01,-3.268718719482421875e-04,1.718750000000000000e-01,4.684925079345703125e-04
1.796875000000000000e-01,-1.244544982910156250e-04,1.796875000000000000e-01,5.795955657958984375e-04
1.875000000000000000e-01,-4.768371582031250000e-06,1.875000000000000000e-01,6.215572357177734375e-04
1.953125000000000000e-01,4.053115844726562500e-05,1.953125000000000000e-01,8.180141448974609375e-04
2.031250000000000000e-01,3.814697265625000000e-06,2.031250000000000000e-01,9.386539459228515625e-04
2.109375000000000000e-01,-1.299381256103515625e-04,2.109375000000000000e-01,8.409023284912109375e-04
2.187500000000000000e-01,-3.192424774169921875e-04,2.187500000000000000e-01,7.827281951904296875e-04
2.265625000000000000e-01,-4.708766937255859375e-04,2.265625000000000000e-01,7.698535919189453125e-04
2.343750000000000000e-01,-5.028247833251953125e-04,2.343750000000000000e-01,8.811950683593750000e-04
2.421875000000000000e-01,-4.022121429443359375e-04,2.421875000000000000e-01,7.793903350830078125e-04
2.500000000000000000e-01,-2.031326293945312500e-04,2.500000000000000000e-01,8.039474487304687500e-04
2.578125000000000000e-01,-3.099441528320312500e-06,2.578125000000000000e-01,8.225440979003906250e-04
2.656250000000000000e-01,2.169609069824218750e-05,2.656250000000000000e-01,9.765625000000000000e-04
2.734375000000000000e-01,-2.222061157226562500e-04,2.734375000000000000e-01,8.194446563720703125e-04
2.812500000000000000e-01,-6.105899810791015625e-04,2.812500000000000000e-01,8.778572082519531250e-04
2.890625000000000000e-01,-8.914470672607421875e-04,2.890625000000000000e-01,7.770061492919921875e-04
2.968750000000000000e-01,-8.049011230468750000e-04,2.968750000000000000e-01,9.334087371826171875e-04
3.046875000000000000e-01,-3.950595855712890625e-04,3.046875000000000000e-01,6.372928619384765625e-04
3.125000000000000000e-01,8.463859558105468750e-05,3.125000000000000000e-01,7.781982421875000000e-04
3.203125000000000000e-01,4.484653472900390625e-04,3.203125000000000000e-01,5.543231964111328125e-04
3.281250000000000000e-01,5.419254302978515625e-04,3.281250000000000000e-01,7.991790771484375000e-04
3.359375000000000000e-01,3.483295440673828125e-04,3.359375000000000000e-01,4.806518554687500000e-04
3.437500000000000000e-01,-8.821487426757812500e-06,3.437500000000000000e-01,6.387233734130859375e-04
3.515625000000000000e-01,-3.454685211181640625e-04,3.515625000000000000e-01,4.224777221679687500e-04
3.593750000000000000e-01,-4.506111145019531250e-04,3.593750000000000000e-01,6.637573242187500000e-04
3.671875000000000000e-01,-2.801418304443359375e-04,3.671875000000000000e-01,2.551078796386718750e-04
3.750000000000000000e-01,2.360343933105468750e-05,3.750000000000000000e-01,4.401206970214843750e-04
3.828125000000000000e-01,2.398490905761718750e-04,3.828125000000000000e-01,1.044273376464843750e-04
3.906250000000000000e-01,1.761913299560546875e-04,3.906250000000000000e-01,3.452301025390625000e-04
3.984375000000000000e-01,-1.988410949707031250e-04,3.984375000000000000e-01,-2.551078796386718750e-05
4.062500000000000000e-01,-7.624626159667968750e-04,4.062500000000000000e-01,2.276897430419921875e-04
4.140625000000000000e-01,-1.269578933715820312e-03,4.140625000000000000e-01,-3.886222839355468750e-05
4.218750000000000000e-01,-1.510381698608398438e-03,4.218750000000000000e-01,3.051757812500000000e-04
4.296875000000000000e-01,-1.432895660400390625e-03,4.296875000000000000e-01,-4.100799560546875000e-05
4.375000000000000000e-01,-1.150369644165039062e-03,4.375000000000000000e-01,2.822875976562500000e-04
4.453125000000000000e-01,-8.080005645751953125e-04,4.453125000000000000e-01,-3.337860107421875000e-05
4.531250000000000000e-01,-5.805492401123046875e-04,4.531250000000000000e-01,3.647804260253906250e-04
4.609375000000000000e-01,-6.518363952636718750e-04,4.609375000000000000e-01,-8.797645568847656250e-05
4.687500000000000000e-01,-9.777545928955078125e-04,4.687500000000000000e-01,2.584457397460937500e-04
4.765625000000000000e-01,-1.280069351196289062e-03,4.765625000000000000e-01,-1.490116119384765625e-04
4.843750000000000000e-01,-1.369237899780273438e-03,4.843750000000000000e-01,2.443790435791015625e-04
4.921875000000000000e-01,-1.244544982910156250e-03,4.921875000000000000e-01,-2.727508544921875000e-04
5.000000000000000000e-01,-9.579658508300781250e-04,5.000000000000000000e-01,1.089572906494140625e-04
5.078125000000000000e-01,-6.272792816162109375e-04,5.078125000000000000e-01,-3.864765167236328125e-04
5.156250000000000000e-01,-4.081726074218750000e-04,5.156250000000000000e-01,1.063346862792968750e-04
5.234375000000000000e-01,-4.229545593261718750e-04,5.234375000000000000e-01,-4.651546478271484375e-04
5.312500000000000000e-01,-6.983280181884765625e-04,5.312500000000000000e-01,4.935264587402343750e-05
5.390625000000000000e-01,-1.043558120727539062e-03,5.390625000000000000e-01,-4.642009735107421875e-04
5.468750000000000000e-01,-1.162290573120117188e-03,5.468750000000000000e-01,1.716613769531250000e-04
5.546875000000000000e-01,-9.236335754394531250e-04,5.546875000000000000e-01,-4.465579986572265625e-04
5.625000000000000000e-01,-4.372596740722656250e-04,5.625000000000000000e-01,2.138614654541015625e-04
5.703125000000000000e-01,-1.239776611328125000e-05,5.703125000000000000e-01,-3.650188446044921875e-04
5.781250000000000000e-01,9.846687316894531250e-05,5.781250000000000000e-01,4.177093505859375000e-04
5.859375000000000000e-01,-1.518726348876953125e-04,5.859375000000000000e-01,-2.896785736083984375e-04
5.937500000000000000e-01,-6.322860717773437500e-04,5.937500000000000000e-01,4.680156707763671875e-04
6.015625000000000000e-01,-1.080989837646484375e-03,6.015625000000000000e-01,-2.286434173583984375e-04
6.093750000000000000e-01,-1.267910003662109375e-03,6.093750000000000000e-01,5.426406860351562500e-04
