y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,-1.596426963806152344e-02,7.812500000000000000e-03,5.105614662170410156e-03
1.562500000000000000e-02,-3.050506114959716797e-02,1.562500000000000000e-02,6.607890129089355469e-03
2.343750000000000000e-02,-4.342365264892578125e-02,2.343750000000000000e-02,1.207983493804931641e-02
3.125000000000000000e-02,-5.495178699493408203e-02,3.125000000000000000e-02,1.363027095794677734e-02
3.906250000000000000e-02,-6.540226936340332031e-02,3.906250000000000000e-02,1.822912693023681641e-02
4.687500000000000000e-02,-7.412505149841308594e-02,4.687500000000000000e-02,1.913928985595703125e-02
5.468750000000000000e-02,-8.154129981994628906e-02,5.468750000000000000e-02,2.253603935241699219e-02
6.250000000000000000e-02,-8.785724639892578125e-02,6.250000000000000000e-02,2.243649959564208984e-02
7.031250000000000000e-02,-9.288096427917480469e-02,7.031250000000000000e-02,2.407884597778320312e-02
7.812500000000000000e-02,-9.660792350769042969e-02,7.812500000000000000e-02,2.251052856445312500e-02
8.593750000000000000e-02,-9.928655624389648438e-02,8.593750000000000000e-02,2.241802215576171875e-02
9.375000000000000000e-02,-1.009781360626220703e-01,9.375000000000000000e-02,1.978588104248046875e-02
1.015625000000000000e-01,-1.015698909759521484e-01,1.015625000000000000e-01,1.844906806945800781e-02
1.093750000000000000e-01,-1.011602878570556641e-01,1.093750000000000000e-01,1.503562927246093750e-02
1.171875000000000000e-01,-9.991049766540527344e-02,1.171875000000000000e-01,1.268172264099121094e-02
1.250000000000000000e-01,-9.785676002502441406e-02,1.250000000000000000e-01,8.750200271606445312e-03
1.328125000000000000e-01,-9.499049186706542969e-02,1.328125000000000000e-01,5.849123001098632812e-03
1.406250000000000000e-01,-9.131026268005371094e-02,1.406250000000000000e-01,1.770734786987304688e-03
1.484375000000000000e-01,-8.693718910217285156e-02,1.484375000000000000e-01,-1.445531845092773438e-03
1.562500000000000000e-01,-8.194375038146972656e-02,1.562500000000000000e-01,-5.537033081054687500e-03
1.640625000000000000e-01,-7.637429237365722656e-02,1.640625000000000000e-01,-8.850336074829101562e-03
1.718750000000000000e-01,-7.021427154541015625e-02,1.718750000000000000e-01,-1.273512840270996094e-02
1.796875000000000000e-01,-6.353187561035156250e-02,1.796875000000000000e-01,-1.593756675720214844e-02
1.875000000000000000e-01,-5.641722679138183594e-02,1.875000000000000000e-01,-1.962351799011230469e-02
1.953125000000000000e-01,-4.889678955078125000e-02,1.953125000000000000e-01,-2.276396751403808594e-02
2.031250000000000000e-01,-4.103374481201171875e-02,2.031250000000000000e-01,-2.620029449462890625e-02
2.109375000000000000e-01,-3.282070159912109375e-02,2.109375000000000000e-01,-2.916502952575683594e-02
2.187500000000000000e-01,-2.434062957763671875e-02,2.187500000000000000e-01,-3.231215476989746094e-02
2.265625000000000000e-01,-1.564431190490722656e-02,2.265625000000000000e-01,-3.499507904052734375e-02
2.343750000000000000e-01,-6.809234619140625000e-03,2.343750000000000000e-01,-3.781390190124511719e-02
2.421875000000000000e-01,2.111434936523437500e-03,2.421875000000000000e-01,-4.026949405670166016e-02
