iter,L_cont,L_mom,loss,L_gate,gate_mean,gate_min,gate_max,spatial_gate_mean,spatial_gate_min,spatial_gate_max
0.000000000000000000e+00,1.348678837530314922e-03,2.113793611526489258e+00,2.115142345428466797e+00,0.000000000000000000e+00,2.689415514469146729e-01,2.689414322376251221e-01,2.689414322376251221e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.069594804197549820e-03,2.033518791198730469e+00,2.035588502883911133e+00,0.000000000000000000e+00,2.689021527767181396e-01,2.687448561191558838e-01,2.691380679607391357e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,8.390755392611026764e-03,1.935986518859863281e+00,1.944377303123474121e+00,0.000000000000000000e+00,2.688992619514465332e-01,2.685517370700836182e-01,2.693314850330352783e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,2.077000401914119720e-02,1.794308781623840332e+00,1.815078735351562500e+00,0.000000000000000000e+00,2.689310908317565918e-01,2.683642208576202393e-01,2.695268690586090088e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.605449736118316650e-02,1.590811491012573242e+00,1.636865973472595215e+00,0.000000000000000000e+00,2.689914107322692871e-01,2.681861221790313721e-01,2.697233855724334717e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,9.906370192766189575e-02,1.328444123268127441e+00,1.427507877349853516e+00,0.000000000000000000e+00,2.690998911857604980e-01,2.681365609169006348e-01,2.699209451675415039e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.976529806852340698e-01,1.052837729454040527e+00,1.250490665435791016e+00,0.000000000000000000e+00,2.692460119724273682e-01,2.681998908519744873e-01,2.701199352741241455e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.856686711311340332e-01,8.843842148780822754e-01,1.170052886009216309e+00,0.000000000000000000e+00,2.694026231765747070e-01,2.683125734329223633e-01,2.702921926975250244e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,2.985008656978607178e-01,8.455122709274291992e-01,1.144013166427612305e+00,0.000000000000000000e+00,2.695044875144958496e-01,2.684031724929809570e-01,2.703711688518524170e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,2.726818025112152100e-01,8.312139511108398438e-01,1.103895783424377441e+00,0.000000000000000000e+00,2.695484459400177002e-01,2.684437334537506104e-01,2.703853547573089600e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.518133223056793213e-01,7.792618870735168457e-01,1.031075239181518555e+00,0.000000000000000000e+00,2.695394754409790039e-01,2.684242129325866699e-01,2.703511714935302734e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,2.368645220994949341e-01,7.025160193443298340e-01,9.393805265426635742e-01,0.000000000000000000e+00,2.694858014583587646e-01,2.683504521846771240e-01,2.702957987785339355e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.984121948480606079e-01,6.411845088005065918e-01,8.395966887474060059e-01,0.000000000000000000e+00,2.693972289562225342e-01,2.682383954524993896e-01,2.702209949493408203e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.321260184049606323e-01,6.209734678268432617e-01,7.530995011329650879e-01,0.000000000000000000e+00,2.692824304103851318e-01,2.681004106998443604e-01,2.701180279254913330e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000000e+01,7.926223427057266235e-02,6.078109145164489746e-01,6.870731711387634277e-01,0.000000000000000000e+00,2.691641449928283691e-01,2.679513096809387207e-01,2.700067758560180664e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+01,6.135257333517074585e-02,5.690870285034179688e-01,6.304395794868469238e-01,0.000000000000000000e+00,2.690768241882324219e-01,2.678261399269104004e-01,2.699207961559295654e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,6.770431250333786011e-02,5.008159875869750977e-01,5.685203075408935547e-01,0.000000000000000000e+00,2.690233588218688965e-01,2.677262425422668457e-01,2.698633670806884766e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
